nm    	Abs   
300.00 	0.474 
299.00 	0.460 
298.00 	0.445 
297.00 	0.433 
296.00 	0.421 
295.00 	0.410 
294.00 	0.401 
293.00 	0.394 
292.00 	0.387 
291.00 	0.381 
290.00 	0.376 
289.00 	0.372 
288.00 	0.369 
287.00 	0.367 
286.00 	0.367 
285.00 	0.368 
284.00 	0.369 
283.00 	0.372 
282.00 	0.376 
281.00 	0.381 
280.00 	0.388 
279.00 	0.396 
278.00 	0.405 
277.00 	0.415 
276.00 	0.425 
275.00 	0.435 
274.00 	0.445 
273.00 	0.459 
272.00 	0.474 
271.00 	0.491 
270.00 	0.510 
269.00 	0.530 
268.00 	0.551 
267.00 	0.576 
266.00 	0.605 
265.00 	0.639 
264.00 	0.679 
263.00 	0.728 
262.00 	0.787 
261.00 	0.856 
260.00 	0.934 
259.00 	1.020 
258.00 	1.108 
257.00 	1.190 
256.00 	1.261 
255.00 	1.318 
254.00 	1.358 
253.00 	1.383 
252.00 	1.402 
251.00 	1.409 
250.00 	1.412 
249.00 	1.414 
248.00 	1.412 
247.00 	1.408 
246.00 	1.404 
245.00 	1.400 
244.00 	1.394 
243.00 	1.387 
242.00 	1.381 
241.00 	1.373 
240.00 	1.366 
239.00 	1.356 
238.00 	1.347 
237.00 	1.338 
236.00 	1.332 
235.00 	1.325 
234.00 	1.312 
233.00 	1.304 
232.00 	1.294 
231.00 	1.285 
230.00 	1.276 
229.00 	1.267 
228.00 	1.258 
227.00 	1.246 
226.00 	1.239 
225.00 	1.227 
224.00 	1.216 
223.00 	1.206 
222.00 	1.196 
221.00 	1.182 
220.00 	1.174 
219.00 	1.162 
218.00 	1.146 
217.00 	1.127 
216.00 	1.113 
215.00 	1.092 
214.00 	1.066 
213.00 	1.040 
212.00 	1.006 
211.00 	0.965 
210.00 	0.915 
209.00 	0.858 
208.00 	0.783 
207.00 	0.694 
206.00 	0.579 
205.00 	0.442 
204.00 	0.273 
203.00 	0.069 
202.00 	-0.179 
201.00 	-0.453 
200.00 	-0.716 
199.00 	-0.894 
198.00 	-1.006 
197.00 	-0.960 
196.00 	-0.885 
195.00 	-0.775 
194.00 	-0.672 
193.00 	-0.537 
192.00 	-0.369 
191.00 	-0.207 
190.00 	-0.025 
