nm    	Abs   
300.00 	0.622 
299.00 	0.597 
298.00 	0.576 
297.00 	0.554 
296.00 	0.534 
295.00 	0.516 
294.00 	0.502 
293.00 	0.487 
292.00 	0.474 
291.00 	0.463 
290.00 	0.455 
289.00 	0.446 
288.00 	0.440 
287.00 	0.436 
286.00 	0.434 
285.00 	0.432 
284.00 	0.433 
283.00 	0.435 
282.00 	0.440 
281.00 	0.446 
280.00 	0.453 
279.00 	0.461 
278.00 	0.470 
277.00 	0.482 
276.00 	0.494 
275.00 	0.507 
274.00 	0.522 
273.00 	0.538 
272.00 	0.556 
271.00 	0.577 
270.00 	0.600 
269.00 	0.626 
268.00 	0.654 
267.00 	0.687 
266.00 	0.723 
265.00 	0.764 
264.00 	0.813 
263.00 	0.872 
262.00 	0.943 
261.00 	1.027 
260.00 	1.120 
259.00 	1.219 
258.00 	1.317 
257.00 	1.401 
256.00 	1.466 
255.00 	1.513 
254.00 	1.541 
253.00 	1.560 
252.00 	1.569 
251.00 	1.569 
250.00 	1.573 
249.00 	1.571 
248.00 	1.567 
247.00 	1.562 
246.00 	1.556 
245.00 	1.555 
244.00 	1.543 
243.00 	1.544 
242.00 	1.533 
241.00 	1.526 
240.00 	1.517 
239.00 	1.512 
238.00 	1.500 
237.00 	1.491 
236.00 	1.483 
235.00 	1.475 
234.00 	1.464 
233.00 	1.454 
232.00 	1.447 
231.00 	1.437 
230.00 	1.430 
229.00 	1.418 
228.00 	1.403 
227.00 	1.392 
226.00 	1.380 
225.00 	1.365 
224.00 	1.359 
223.00 	1.343 
222.00 	1.337 
221.00 	1.320 
220.00 	1.315 
219.00 	1.302 
218.00 	1.287 
217.00 	1.271 
216.00 	1.252 
215.00 	1.232 
214.00 	1.209 
213.00 	1.179 
212.00 	1.154 
211.00 	1.114 
210.00 	1.076 
209.00 	1.019 
208.00 	0.954 
207.00 	0.860 
206.00 	0.742 
205.00 	0.595 
204.00 	0.430 
203.00 	0.230 
202.00 	-0.012 
201.00 	-0.267 
200.00 	-0.516 
199.00 	-0.715 
198.00 	-0.764 
197.00 	-0.752 
196.00 	-0.665 
195.00 	-0.558 
194.00 	-0.455 
193.00 	-0.293 
192.00 	-0.143 
191.00 	0.032 
190.00 	0.223 
