nm    	Abs   
500.00 	0.113 
499.00 	0.113 
498.00 	0.113 
497.00 	0.114 
496.00 	0.114 
495.00 	0.115 
494.00 	0.116 
493.00 	0.116 
492.00 	0.117 
491.00 	0.118 
490.00 	0.119 
489.00 	0.119 
488.00 	0.119 
487.00 	0.120 
486.00 	0.120 
485.00 	0.120 
484.00 	0.121 
483.00 	0.122 
482.00 	0.121 
481.00 	0.122 
480.00 	0.123 
479.00 	0.123 
478.00 	0.124 
477.00 	0.125 
476.00 	0.126 
475.00 	0.126 
474.00 	0.127 
473.00 	0.127 
472.00 	0.127 
471.00 	0.127 
470.00 	0.128 
469.00 	0.128 
468.00 	0.128 
467.00 	0.129 
466.00 	0.129 
465.00 	0.129 
464.00 	0.130 
463.00 	0.131 
462.00 	0.131 
461.00 	0.132 
460.00 	0.132 
459.00 	0.133 
458.00 	0.134 
457.00 	0.135 
456.00 	0.135 
455.00 	0.135 
454.00 	0.136 
453.00 	0.136 
452.00 	0.137 
451.00 	0.138 
450.00 	0.138 
449.00 	0.138 
448.00 	0.139 
447.00 	0.140 
446.00 	0.140 
445.00 	0.140 
444.00 	0.140 
443.00 	0.141 
442.00 	0.141 
441.00 	0.142 
440.00 	0.142 
439.00 	0.142 
438.00 	0.142 
437.00 	0.142 
436.00 	0.143 
435.00 	0.143 
434.00 	0.143 
433.00 	0.144 
432.00 	0.144 
431.00 	0.144 
430.00 	0.145 
429.00 	0.146 
428.00 	0.146 
427.00 	0.146 
426.00 	0.146 
425.00 	0.147 
424.00 	0.146 
423.00 	0.147 
422.00 	0.148 
421.00 	0.148 
420.00 	0.148 
419.00 	0.149 
418.00 	0.150 
417.00 	0.151 
416.00 	0.152 
415.00 	0.153 
414.00 	0.154 
413.00 	0.154 
412.00 	0.156 
411.00 	0.156 
410.00 	0.157 
409.00 	0.158 
408.00 	0.159 
407.00 	0.160 
406.00 	0.162 
405.00 	0.164 
404.00 	0.165 
403.00 	0.167 
402.00 	0.169 
401.00 	0.171 
400.00 	0.174 
399.00 	0.176 
398.00 	0.179 
397.00 	0.181 
396.00 	0.184 
395.00 	0.187 
394.00 	0.190 
393.00 	0.193 
392.00 	0.197 
391.00 	0.201 
390.00 	0.204 
389.00 	0.209 
388.00 	0.214 
387.00 	0.219 
386.00 	0.223 
385.00 	0.229 
384.00 	0.234 
383.00 	0.240 
382.00 	0.245 
