nm    	Abs   
500.00 	0.119 
499.00 	0.120 
498.00 	0.120 
497.00 	0.121 
496.00 	0.121 
495.00 	0.122 
494.00 	0.123 
493.00 	0.123 
492.00 	0.123 
491.00 	0.123 
490.00 	0.124 
489.00 	0.125 
488.00 	0.126 
487.00 	0.127 
486.00 	0.127 
485.00 	0.128 
484.00 	0.127 
483.00 	0.128 
482.00 	0.129 
481.00 	0.130 
480.00 	0.130 
479.00 	0.130 
478.00 	0.131 
477.00 	0.131 
476.00 	0.131 
475.00 	0.132 
474.00 	0.133 
473.00 	0.133 
472.00 	0.133 
471.00 	0.134 
470.00 	0.133 
469.00 	0.134 
468.00 	0.135 
467.00 	0.137 
466.00 	0.137 
465.00 	0.136 
464.00 	0.137 
463.00 	0.137 
462.00 	0.137 
461.00 	0.139 
460.00 	0.139 
459.00 	0.139 
458.00 	0.140 
457.00 	0.141 
456.00 	0.141 
455.00 	0.142 
454.00 	0.144 
453.00 	0.146 
452.00 	0.145 
451.00 	0.145 
450.00 	0.146 
449.00 	0.146 
448.00 	0.146 
447.00 	0.148 
446.00 	0.148 
445.00 	0.147 
444.00 	0.147 
443.00 	0.148 
442.00 	0.148 
441.00 	0.149 
440.00 	0.149 
439.00 	0.150 
438.00 	0.149 
437.00 	0.149 
436.00 	0.150 
435.00 	0.151 
434.00 	0.151 
433.00 	0.152 
432.00 	0.152 
431.00 	0.151 
430.00 	0.152 
429.00 	0.153 
428.00 	0.153 
427.00 	0.153 
426.00 	0.154 
425.00 	0.154 
424.00 	0.154 
423.00 	0.155 
422.00 	0.156 
421.00 	0.156 
420.00 	0.156 
419.00 	0.157 
418.00 	0.158 
417.00 	0.159 
416.00 	0.160 
415.00 	0.160 
414.00 	0.160 
413.00 	0.161 
412.00 	0.163 
411.00 	0.164 
410.00 	0.165 
409.00 	0.166 
408.00 	0.166 
407.00 	0.168 
406.00 	0.169 
405.00 	0.172 
404.00 	0.173 
403.00 	0.175 
402.00 	0.177 
401.00 	0.178 
400.00 	0.180 
399.00 	0.183 
398.00 	0.186 
397.00 	0.188 
396.00 	0.191 
395.00 	0.194 
394.00 	0.196 
393.00 	0.200 
392.00 	0.204 
391.00 	0.208 
390.00 	0.212 
389.00 	0.216 
388.00 	0.220 
387.00 	0.224 
386.00 	0.229 
385.00 	0.235 
384.00 	0.239 
383.00 	0.244 
382.00 	0.249 
381.00 	0.254 
380.00 	0.259 
379.00 	0.265 
378.00 	0.271 
377.00 	0.277 
376.00 	0.282 
375.00 	0.288 
374.00 	0.293 
373.00 	0.301 
372.00 	0.307 
371.00 	0.314 
370.00 	0.319 
369.00 	0.326 
368.00 	0.332 
367.00 	0.337 
366.00 	0.344 
365.00 	0.351 
364.00 	0.358 
363.00 	0.364 
362.00 	0.370 
361.00 	0.400 
360.00 	0.405 
359.00 	0.411 
358.00 	0.417 
357.00 	0.422 
356.00 	0.428 
355.00 	0.434 
354.00 	0.439 
353.00 	0.443 
352.00 	0.447 
351.00 	0.451 
350.00 	0.455 
349.00 	0.459 
348.00 	0.462 
347.00 	0.464 
346.00 	0.466 
345.00 	0.467 
344.00 	0.468 
343.00 	0.467 
342.00 	0.468 
341.00 	0.467 
340.00 	0.464 
339.00 	0.462 
338.00 	0.458 
337.00 	0.455 
336.00 	0.451 
335.00 	0.448 
334.00 	0.443 
333.00 	0.438 
332.00 	0.432 
331.00 	0.426 
330.00 	0.420 
329.00 	0.413 
328.00 	0.407 
327.00 	0.400 
326.00 	0.392 
325.00 	0.386 
324.00 	0.378 
323.00 	0.370 
322.00 	0.363 
321.00 	0.355 
320.00 	0.348 
319.00 	0.341 
318.00 	0.333 
317.00 	0.326 
316.00 	0.320 
315.00 	0.313 
314.00 	0.306 
313.00 	0.300 
312.00 	0.294 
311.00 	0.288 
310.00 	0.283 
309.00 	0.277 
308.00 	0.273 
307.00 	0.267 
306.00 	0.263 
305.00 	0.260 
304.00 	0.257 
303.00 	0.253 
302.00 	0.250 
301.00 	0.247 
300.00 	0.244 
299.00 	0.242 
298.00 	0.241 
297.00 	0.239 
296.00 	0.237 
295.00 	0.236 
294.00 	0.235 
293.00 	0.233 
292.00 	0.233 
291.00 	0.233 
290.00 	0.232 
289.00 	0.232 
288.00 	0.232 
287.00 	0.232 
286.00 	0.232 
285.00 	0.233 
284.00 	0.234 
283.00 	0.235 
282.00 	0.237 
281.00 	0.238 
280.00 	0.241 
279.00 	0.243 
278.00 	0.246 
277.00 	0.249 
276.00 	0.251 
275.00 	0.253 
274.00 	0.257 
273.00 	0.260 
272.00 	0.265 
271.00 	0.270 
270.00 	0.275 
269.00 	0.279 
268.00 	0.284 
267.00 	0.290 
266.00 	0.297 
265.00 	0.305 
264.00 	0.314 
263.00 	0.325 
262.00 	0.335 
261.00 	0.346 
260.00 	0.361 
259.00 	0.377 
258.00 	0.395 
257.00 	0.416 
256.00 	0.437 
255.00 	0.459 
254.00 	0.481 
253.00 	0.504 
252.00 	0.525 
251.00 	0.543 
250.00 	0.560 
249.00 	0.575 
248.00 	0.589 
247.00 	0.601 
246.00 	0.613 
245.00 	0.624 
244.00 	0.634 
243.00 	0.644 
242.00 	0.652 
241.00 	0.659 
240.00 	0.667 
239.00 	0.676 
238.00 	0.688 
237.00 	0.702 
236.00 	0.719 
235.00 	0.739 
234.00 	0.765 
233.00 	0.795 
232.00 	0.831 
231.00 	0.870 
230.00 	0.909 
229.00 	0.949 
228.00 	0.992 
227.00 	1.030 
226.00 	1.059 
225.00 	1.080 
224.00 	1.093 
223.00 	1.099 
222.00 	1.094 
221.00 	1.087 
220.00 	1.077 
219.00 	1.065 
218.00 	1.051 
217.00 	1.038 
216.00 	1.021 
215.00 	1.001 
214.00 	0.982 
213.00 	0.957 
212.00 	0.926 
211.00 	0.887 
210.00 	0.844 
209.00 	0.789 
208.00 	0.719 
207.00 	0.640 
206.00 	0.537 
205.00 	0.410 
204.00 	0.255 
203.00 	0.069 
202.00 	-0.167 
201.00 	-0.433 
200.00 	-0.707 
199.00 	-0.937 
198.00 	-1.029 
197.00 	-1.059 
196.00 	-0.944 
195.00 	-0.853 
194.00 	-0.777 
193.00 	-0.628 
192.00 	-0.483 
191.00 	-0.331 
190.00 	-0.153 
