nm    	Abs   
500.00 	0.120 
499.00 	0.120 
498.00 	0.120 
497.00 	0.122 
496.00 	0.122 
495.00 	0.122 
494.00 	0.124 
493.00 	0.125 
492.00 	0.124 
491.00 	0.124 
490.00 	0.125 
489.00 	0.125 
488.00 	0.126 
487.00 	0.128 
486.00 	0.128 
485.00 	0.128 
484.00 	0.128 
483.00 	0.129 
482.00 	0.129 
481.00 	0.130 
480.00 	0.131 
479.00 	0.131 
478.00 	0.131 
477.00 	0.132 
476.00 	0.132 
475.00 	0.133 
474.00 	0.134 
473.00 	0.134 
472.00 	0.135 
471.00 	0.134 
470.00 	0.134 
469.00 	0.135 
468.00 	0.136 
467.00 	0.137 
466.00 	0.137 
465.00 	0.138 
464.00 	0.137 
463.00 	0.138 
462.00 	0.138 
461.00 	0.139 
460.00 	0.140 
459.00 	0.141 
458.00 	0.142 
457.00 	0.142 
456.00 	0.142 
455.00 	0.143 
454.00 	0.144 
453.00 	0.146 
452.00 	0.146 
451.00 	0.147 
450.00 	0.147 
449.00 	0.147 
448.00 	0.148 
447.00 	0.149 
446.00 	0.149 
445.00 	0.149 
444.00 	0.149 
443.00 	0.149 
442.00 	0.149 
441.00 	0.149 
440.00 	0.151 
439.00 	0.151 
438.00 	0.151 
437.00 	0.152 
436.00 	0.152 
435.00 	0.151 
434.00 	0.152 
433.00 	0.153 
432.00 	0.154 
431.00 	0.154 
430.00 	0.155 
429.00 	0.154 
428.00 	0.154 
427.00 	0.156 
426.00 	0.156 
425.00 	0.157 
424.00 	0.157 
423.00 	0.158 
422.00 	0.159 
421.00 	0.159 
420.00 	0.160 
419.00 	0.161 
418.00 	0.160 
417.00 	0.162 
416.00 	0.163 
415.00 	0.164 
414.00 	0.165 
413.00 	0.165 
412.00 	0.167 
411.00 	0.167 
410.00 	0.168 
409.00 	0.170 
408.00 	0.172 
407.00 	0.173 
406.00 	0.174 
405.00 	0.176 
404.00 	0.177 
403.00 	0.179 
402.00 	0.182 
401.00 	0.184 
400.00 	0.186 
399.00 	0.189 
398.00 	0.191 
397.00 	0.193 
396.00 	0.197 
395.00 	0.201 
394.00 	0.204 
393.00 	0.208 
392.00 	0.211 
391.00 	0.215 
390.00 	0.219 
389.00 	0.223 
388.00 	0.229 
387.00 	0.234 
386.00 	0.238 
385.00 	0.243 
384.00 	0.248 
383.00 	0.254 
382.00 	0.259 
381.00 	0.266 
380.00 	0.271 
379.00 	0.278 
378.00 	0.284 
377.00 	0.289 
376.00 	0.295 
375.00 	0.302 
374.00 	0.309 
373.00 	0.316 
372.00 	0.322 
371.00 	0.329 
370.00 	0.335 
369.00 	0.340 
