nm    	Abs   
500.00 	0.116 
499.00 	0.116 
498.00 	0.116 
497.00 	0.117 
496.00 	0.117 
495.00 	0.117 
494.00 	0.117 
493.00 	0.116 
492.00 	0.115 
491.00 	0.117 
490.00 	0.117 
489.00 	0.117 
488.00 	0.117 
487.00 	0.118 
486.00 	0.118 
485.00 	0.119 
484.00 	0.120 
483.00 	0.121 
482.00 	0.120 
481.00 	0.121 
480.00 	0.121 
479.00 	0.120 
478.00 	0.121 
477.00 	0.123 
476.00 	0.123 
475.00 	0.123 
474.00 	0.123 
473.00 	0.123 
472.00 	0.123 
471.00 	0.124 
470.00 	0.124 
469.00 	0.125 
468.00 	0.125 
467.00 	0.125 
466.00 	0.126 
465.00 	0.125 
464.00 	0.126 
463.00 	0.127 
462.00 	0.127 
461.00 	0.127 
460.00 	0.127 
459.00 	0.128 
458.00 	0.128 
457.00 	0.130 
456.00 	0.130 
455.00 	0.131 
454.00 	0.131 
453.00 	0.131 
452.00 	0.132 
451.00 	0.133 
450.00 	0.133 
449.00 	0.134 
448.00 	0.134 
447.00 	0.133 
446.00 	0.133 
445.00 	0.134 
444.00 	0.134 
443.00 	0.136 
442.00 	0.135 
441.00 	0.135 
440.00 	0.135 
439.00 	0.135 
438.00 	0.135 
437.00 	0.136 
436.00 	0.137 
435.00 	0.136 
434.00 	0.137 
433.00 	0.137 
432.00 	0.137 
431.00 	0.137 
430.00 	0.138 
429.00 	0.138 
428.00 	0.138 
427.00 	0.138 
426.00 	0.138 
425.00 	0.138 
424.00 	0.139 
423.00 	0.140 
422.00 	0.139 
421.00 	0.139 
420.00 	0.140 
419.00 	0.141 
418.00 	0.141 
417.00 	0.141 
416.00 	0.142 
415.00 	0.142 
414.00 	0.143 
413.00 	0.144 
412.00 	0.145 
411.00 	0.145 
410.00 	0.146 
409.00 	0.146 
408.00 	0.147 
407.00 	0.148 
406.00 	0.150 
405.00 	0.152 
404.00 	0.152 
403.00 	0.153 
402.00 	0.156 
401.00 	0.157 
400.00 	0.159 
399.00 	0.161 
398.00 	0.163 
397.00 	0.164 
396.00 	0.167 
395.00 	0.170 
394.00 	0.172 
393.00 	0.175 
392.00 	0.178 
391.00 	0.181 
390.00 	0.183 
389.00 	0.187 
388.00 	0.191 
387.00 	0.195 
386.00 	0.198 
385.00 	0.203 
384.00 	0.207 
383.00 	0.211 
382.00 	0.215 
381.00 	0.220 
380.00 	0.224 
379.00 	0.230 
378.00 	0.234 
377.00 	0.238 
376.00 	0.243 
375.00 	0.249 
374.00 	0.254 
373.00 	0.259 
372.00 	0.265 
371.00 	0.269 
370.00 	0.275 
369.00 	0.279 
368.00 	0.286 
367.00 	0.292 
366.00 	0.297 
365.00 	0.302 
364.00 	0.308 
363.00 	0.314 
362.00 	0.319 
361.00 	0.350 
360.00 	0.355 
359.00 	0.360 
358.00 	0.366 
357.00 	0.370 
356.00 	0.375 
355.00 	0.379 
354.00 	0.384 
353.00 	0.389 
352.00 	0.393 
351.00 	0.397 
350.00 	0.401 
349.00 	0.404 
348.00 	0.405 
347.00 	0.408 
346.00 	0.411 
345.00 	0.413 
344.00 	0.414 
343.00 	0.414 
342.00 	0.414 
341.00 	0.413 
340.00 	0.411 
339.00 	0.411 
338.00 	0.408 
337.00 	0.405 
336.00 	0.402 
335.00 	0.399 
334.00 	0.395 
333.00 	0.390 
332.00 	0.385 
331.00 	0.380 
330.00 	0.375 
329.00 	0.370 
328.00 	0.365 
327.00 	0.359 
326.00 	0.352 
325.00 	0.346 
324.00 	0.339 
323.00 	0.334 
322.00 	0.327 
321.00 	0.321 
320.00 	0.315 
319.00 	0.308 
318.00 	0.302 
317.00 	0.296 
316.00 	0.290 
315.00 	0.286 
314.00 	0.280 
313.00 	0.274 
312.00 	0.268 
311.00 	0.263 
310.00 	0.259 
309.00 	0.255 
308.00 	0.252 
307.00 	0.247 
306.00 	0.244 
305.00 	0.240 
304.00 	0.238 
303.00 	0.235 
302.00 	0.232 
301.00 	0.230 
300.00 	0.228 
299.00 	0.226 
298.00 	0.224 
297.00 	0.223 
296.00 	0.223 
295.00 	0.222 
294.00 	0.221 
293.00 	0.220 
292.00 	0.219 
