nm    	Abs  
500.00 	0.070 
499.00 	0.069 
498.00 	0.070 
497.00 	0.071 
496.00 	0.071 
495.00 	0.071 
494.00 	0.072 
493.00 	0.073 
492.00 	0.072 
491.00 	0.073 
490.00 	0.074 
489.00 	0.073 
488.00 	0.074 
487.00 	0.075 
486.00 	0.074 
485.00 	0.074 
484.00 	0.075 
483.00 	0.076 
482.00 	0.076 
481.00 	0.077 
480.00 	0.078 
479.00 	0.078 
478.00 	0.078 
477.00 	0.080 
476.00 	0.079 
475.00 	0.079 
474.00 	0.080 
473.00 	0.080 
472.00 	0.079 
471.00 	0.080 
470.00 	0.080 
469.00 	0.081 
468.00 	0.082 
467.00 	0.082 
466.00 	0.082 
465.00 	0.083 
464.00 	0.084 
463.00 	0.084 
462.00 	0.084 
461.00 	0.084 
460.00 	0.084 
459.00 	0.084 
458.00 	0.085 
457.00 	0.085 
456.00 	0.085 
455.00 	0.086 
454.00 	0.086 
453.00 	0.087 
452.00 	0.087 
451.00 	0.088 
450.00 	0.088 
449.00 	0.088 
448.00 	0.088 
447.00 	0.089 
446.00 	0.089 
445.00 	0.089 
444.00 	0.089 
443.00 	0.089 
442.00 	0.088 
441.00 	0.089 
440.00 	0.089 
439.00 	0.090 
438.00 	0.089 
437.00 	0.090 
436.00 	0.091 
435.00 	0.091 
434.00 	0.091 
433.00 	0.092 
432.00 	0.092 
431.00 	0.091 
430.00 	0.091 
429.00 	0.091 
428.00 	0.091 
427.00 	0.091 
426.00 	0.092 
425.00 	0.092 
424.00 	0.092 
423.00 	0.093 
422.00 	0.093 
421.00 	0.094 
420.00 	0.094 
419.00 	0.094 
418.00 	0.094 
417.00 	0.095 
416.00 	0.096 
415.00 	0.096 
414.00 	0.096 
413.00 	0.097 
412.00 	0.098 
411.00 	0.099 
410.00 	0.100 
409.00 	0.101 
408.00 	0.102 
407.00 	0.103 
406.00 	0.104 
405.00 	0.105 
404.00 	0.105 
403.00 	0.107 
402.00 	0.108 
401.00 	0.110 
400.00 	0.112 
399.00 	0.113 
398.00 	0.116 
397.00 	0.118 
396.00 	0.120 
395.00 	0.123 
394.00 	0.125 
393.00 	0.127 
392.00 	0.129 
391.00 	0.133 
390.00 	0.136 
389.00 	0.138 
388.00 	0.143 
387.00 	0.147 
386.00 	0.150 
385.00 	0.155 
384.00 	0.158 
383.00 	0.163 
382.00 	0.167 
381.00 	0.171 
380.00 	0.175 
379.00 	0.180 
378.00 	0.184 
377.00 	0.189 
376.00 	0.194 
375.00 	0.200 
374.00 	0.205 
373.00 	0.211 
372.00 	0.216 
371.00 	0.221 
370.00 	0.227 
369.00 	0.231 
368.00 	0.238 
367.00 	0.243 
366.00 	0.248 
365.00 	0.255 
364.00 	0.260 
363.00 	0.267 
362.00 	0.272 
361.00 	0.292 
360.00 	0.296 
359.00 	0.302 
358.00 	0.308 
357.00 	0.313 
356.00 	0.318 
355.00 	0.325 
354.00 	0.329 
353.00 	0.334 
352.00 	0.338 
351.00 	0.341 
350.00 	0.345 
349.00 	0.349 
348.00 	0.352 
347.00 	0.354 
346.00 	0.357 
345.00 	0.359 
344.00 	0.361 
343.00 	0.361 
342.00 	0.361 
341.00 	0.359 
340.00 	0.358 
339.00 	0.357 
338.00 	0.354 
337.00 	0.351 
336.00 	0.349 
335.00 	0.344 
334.00 	0.340 
333.00 	0.336 
332.00 	0.331 
331.00 	0.326 
330.00 	0.321 
329.00 	0.316 
328.00 	0.311 
327.00 	0.304 
326.00 	0.299 
325.00 	0.291 
324.00 	0.286 
323.00 	0.278 
322.00 	0.271 
321.00 	0.265 
320.00 	0.259 
319.00 	0.254 
318.00 	0.247 
317.00 	0.241 
316.00 	0.236 
315.00 	0.230 
314.00 	0.223 
313.00 	0.218 
312.00 	0.212 
311.00 	0.207 
310.00 	0.203 
309.00 	0.198 
308.00 	0.194 
307.00 	0.190 
306.00 	0.187 
305.00 	0.183 
304.00 	0.179 
303.00 	0.176 
302.00 	0.174 
301.00 	0.171 
300.00 	0.170 
299.00 	0.168 
298.00 	0.166 
297.00 	0.164 
296.00 	0.163 
295.00 	0.162 
294.00 	0.161 
293.00 	0.160 
292.00 	0.159 
291.00 	0.159 
290.00 	0.159 
289.00 	0.159 
288.00 	0.159 
287.00 	0.160 
286.00 	0.160 
285.00 	0.161 
284.00 	0.162 
283.00 	0.162 
282.00 	0.165 
281.00 	0.167 
280.00 	0.169 
279.00 	0.171 
278.00 	0.173 
277.00 	0.176 
276.00 	0.178 
275.00 	0.181 
274.00 	0.184 
273.00 	0.189 
272.00 	0.193 
271.00 	0.198 
270.00 	0.202 
269.00 	0.207 
268.00 	0.212 
267.00 	0.218 
266.00 	0.225 
265.00 	0.233 
264.00 	0.242 
263.00 	0.252 
262.00 	0.263 
261.00 	0.275 
260.00 	0.289 
259.00 	0.305 
258.00 	0.323 
257.00 	0.344 
256.00 	0.366 
255.00 	0.391 
254.00 	0.415 
253.00 	0.441 
252.00 	0.466 
251.00 	0.489 
250.00 	0.512 
249.00 	0.534 
248.00 	0.556 
247.00 	0.578 
246.00 	0.601 
245.00 	0.623 
244.00 	0.646 
243.00 	0.670 
242.00 	0.694 
241.00 	0.718 
240.00 	0.744 
239.00 	0.774 
238.00 	0.807 
237.00 	0.846 
236.00 	0.892 
235.00 	0.947 
234.00 	1.012 
233.00 	1.090 
232.00 	1.185 
231.00 	1.286 
230.00 	1.401 
229.00 	1.533 
228.00 	1.675 
227.00 	1.838 
226.00 	1.995 
225.00 	2.168 
224.00 	2.301 
223.00 	2.391 
222.00 	2.458 
221.00 	2.486 
220.00 	2.531 
219.00 	2.526 
218.00 	2.525 
217.00 	2.518 
216.00 	2.502 
215.00 	2.480 
214.00 	2.481 
213.00 	2.461 
212.00 	2.412 
211.00 	2.366 
210.00 	2.327 
209.00 	2.302 
208.00 	2.259 
207.00 	2.175 
206.00 	2.056 
205.00 	1.957 
204.00 	1.798 
203.00 	1.661 
202.00 	1.478 
201.00 	1.279 
200.00 	1.049 
199.00 	0.866 
198.00 	0.579 
197.00 	0.639 
196.00 	0.579 
195.00 	0.493 
194.00 	0.366 
