nm    	Abs  
500.00 	0.065 
499.00 	0.065 
498.00 	0.065 
497.00 	0.066 
496.00 	0.066 
495.00 	0.067 
494.00 	0.067 
493.00 	0.068 
492.00 	0.067 
491.00 	0.068 
490.00 	0.068 
489.00 	0.069 
488.00 	0.069 
487.00 	0.071 
486.00 	0.071 
485.00 	0.071 
484.00 	0.071 
483.00 	0.071 
482.00 	0.071 
481.00 	0.072 
480.00 	0.073 
479.00 	0.074 
478.00 	0.074 
477.00 	0.075 
476.00 	0.074 
475.00 	0.074 
474.00 	0.075 
473.00 	0.075 
472.00 	0.076 
471.00 	0.077 
470.00 	0.077 
469.00 	0.077 
468.00 	0.077 
467.00 	0.077 
466.00 	0.077 
465.00 	0.078 
464.00 	0.079 
463.00 	0.080 
462.00 	0.079 
461.00 	0.080 
460.00 	0.079 
459.00 	0.080 
458.00 	0.080 
457.00 	0.081 
456.00 	0.081 
455.00 	0.082 
454.00 	0.083 
453.00 	0.083 
452.00 	0.083 
451.00 	0.083 
450.00 	0.083 
449.00 	0.083 
448.00 	0.084 
447.00 	0.084 
446.00 	0.085 
445.00 	0.085 
444.00 	0.085 
443.00 	0.085 
442.00 	0.084 
441.00 	0.084 
440.00 	0.085 
439.00 	0.085 
438.00 	0.085 
437.00 	0.086 
436.00 	0.086 
435.00 	0.086 
434.00 	0.086 
433.00 	0.086 
432.00 	0.086 
431.00 	0.086 
430.00 	0.087 
429.00 	0.087 
428.00 	0.087 
427.00 	0.088 
426.00 	0.088 
425.00 	0.088 
424.00 	0.087 
423.00 	0.088 
422.00 	0.089 
421.00 	0.089 
420.00 	0.090 
419.00 	0.089 
418.00 	0.089 
417.00 	0.090 
416.00 	0.091 
415.00 	0.092 
414.00 	0.092 
413.00 	0.093 
412.00 	0.094 
411.00 	0.095 
410.00 	0.095 
409.00 	0.095 
408.00 	0.096 
407.00 	0.098 
406.00 	0.099 
405.00 	0.101 
404.00 	0.102 
403.00 	0.104 
402.00 	0.105 
401.00 	0.106 
400.00 	0.107 
399.00 	0.109 
398.00 	0.111 
397.00 	0.113 
396.00 	0.115 
395.00 	0.119 
394.00 	0.121 
393.00 	0.123 
392.00 	0.126 
391.00 	0.129 
390.00 	0.132 
389.00 	0.134 
388.00 	0.139 
387.00 	0.143 
386.00 	0.145 
385.00 	0.151 
384.00 	0.154 
383.00 	0.159 
382.00 	0.163 
381.00 	0.167 
380.00 	0.171 
379.00 	0.176 
378.00 	0.181 
377.00 	0.186 
376.00 	0.190 
375.00 	0.197 
374.00 	0.202 
373.00 	0.207 
372.00 	0.213 
371.00 	0.218 
370.00 	0.223 
369.00 	0.227 
368.00 	0.234 
367.00 	0.240 
366.00 	0.244 
365.00 	0.251 
364.00 	0.257 
363.00 	0.263 
362.00 	0.269 
361.00 	0.287 
360.00 	0.292 
359.00 	0.298 
358.00 	0.302 
357.00 	0.307 
356.00 	0.313 
355.00 	0.318 
354.00 	0.323 
353.00 	0.328 
352.00 	0.332 
351.00 	0.337 
350.00 	0.341 
349.00 	0.345 
348.00 	0.346 
347.00 	0.349 
346.00 	0.352 
345.00 	0.353 
344.00 	0.354 
343.00 	0.355 
342.00 	0.356 
341.00 	0.354 
340.00 	0.353 
339.00 	0.353 
338.00 	0.350 
337.00 	0.347 
336.00 	0.343 
335.00 	0.339 
334.00 	0.335 
333.00 	0.331 
332.00 	0.327 
331.00 	0.322 
330.00 	0.317 
329.00 	0.311 
328.00 	0.306 
327.00 	0.299 
326.00 	0.293 
325.00 	0.286 
324.00 	0.280 
323.00 	0.274 
322.00 	0.267 
321.00 	0.261 
320.00 	0.255 
319.00 	0.248 
318.00 	0.243 
317.00 	0.237 
316.00 	0.230 
315.00 	0.224 
314.00 	0.219 
313.00 	0.212 
312.00 	0.207 
311.00 	0.203 
310.00 	0.197 
309.00 	0.193 
308.00 	0.189 
307.00 	0.185 
306.00 	0.181 
305.00 	0.178 
304.00 	0.175 
303.00 	0.171 
302.00 	0.168 
301.00 	0.166 
300.00 	0.164 
299.00 	0.161 
298.00 	0.160 
297.00 	0.159 
296.00 	0.158 
295.00 	0.157 
294.00 	0.156 
293.00 	0.155 
292.00 	0.154 
291.00 	0.154 
290.00 	0.154 
289.00 	0.153 
288.00 	0.154 
287.00 	0.154 
286.00 	0.155 
285.00 	0.156 
284.00 	0.157 
283.00 	0.158 
282.00 	0.160 
281.00 	0.162 
280.00 	0.164 
279.00 	0.166 
278.00 	0.169 
277.00 	0.171 
276.00 	0.173 
275.00 	0.176 
274.00 	0.179 
273.00 	0.184 
272.00 	0.188 
271.00 	0.192 
270.00 	0.197 
269.00 	0.202 
268.00 	0.207 
267.00 	0.213 
266.00 	0.219 
265.00 	0.227 
264.00 	0.235 
