nm    	Abs   
500.00 	0.077 
499.00 	0.077 
498.00 	0.077 
497.00 	0.077 
496.00 	0.077 
495.00 	0.077 
494.00 	0.078 
493.00 	0.078 
492.00 	0.079 
491.00 	0.079 
490.00 	0.079 
489.00 	0.079 
488.00 	0.080 
487.00 	0.079 
486.00 	0.080 
485.00 	0.080 
484.00 	0.081 
483.00 	0.081 
482.00 	0.081 
481.00 	0.082 
480.00 	0.082 
479.00 	0.082 
478.00 	0.084 
477.00 	0.084 
476.00 	0.084 
475.00 	0.085 
474.00 	0.086 
473.00 	0.086 
472.00 	0.086 
471.00 	0.088 
470.00 	0.088 
469.00 	0.088 
468.00 	0.089 
467.00 	0.090 
466.00 	0.090 
465.00 	0.092 
464.00 	0.093 
463.00 	0.094 
462.00 	0.094 
461.00 	0.096 
460.00 	0.097 
459.00 	0.098 
458.00 	0.099 
457.00 	0.102 
456.00 	0.103 
455.00 	0.104 
454.00 	0.105 
453.00 	0.107 
452.00 	0.107 
451.00 	0.109 
450.00 	0.110 
449.00 	0.111 
448.00 	0.112 
447.00 	0.113 
446.00 	0.114 
445.00 	0.114 
444.00 	0.114 
443.00 	0.115 
442.00 	0.116 
441.00 	0.117 
440.00 	0.118 
439.00 	0.119 
438.00 	0.120 
437.00 	0.121 
436.00 	0.122 
435.00 	0.123 
434.00 	0.124 
433.00 	0.125 
432.00 	0.127 
431.00 	0.129 
430.00 	0.130 
429.00 	0.132 
428.00 	0.133 
427.00 	0.136 
426.00 	0.138 
425.00 	0.140 
424.00 	0.142 
423.00 	0.145 
422.00 	0.149 
421.00 	0.152 
420.00 	0.156 
419.00 	0.159 
418.00 	0.164 
417.00 	0.169 
416.00 	0.173 
415.00 	0.178 
414.00 	0.184 
413.00 	0.190 
412.00 	0.196 
411.00 	0.204 
410.00 	0.211 
409.00 	0.219 
408.00 	0.227 
407.00 	0.236 
406.00 	0.245 
405.00 	0.254 
404.00 	0.264 
403.00 	0.274 
402.00 	0.285 
401.00 	0.296 
400.00 	0.308 
399.00 	0.319 
398.00 	0.332 
397.00 	0.343 
396.00 	0.357 
395.00 	0.369 
394.00 	0.383 
393.00 	0.397 
392.00 	0.412 
391.00 	0.427 
390.00 	0.443 
389.00 	0.459 
388.00 	0.475 
387.00 	0.491 
386.00 	0.508 
385.00 	0.525 
384.00 	0.541 
383.00 	0.559 
382.00 	0.576 
381.00 	0.595 
380.00 	0.613 
379.00 	0.633 
378.00 	0.650 
377.00 	0.667 
376.00 	0.684 
375.00 	0.700 
374.00 	0.717 
373.00 	0.732 
372.00 	0.748 
371.00 	0.764 
370.00 	0.778 
369.00 	0.792 
368.00 	0.806 
367.00 	0.820 
366.00 	0.831 
365.00 	0.843 
364.00 	0.855 
363.00 	0.865 
362.00 	0.877 
361.00 	0.904 
360.00 	0.913 
359.00 	0.921 
358.00 	0.930 
357.00 	0.938 
356.00 	0.945 
355.00 	0.952 
354.00 	0.958 
353.00 	0.964 
352.00 	0.969 
351.00 	0.974 
