nm    	Abs   
500.00 	0.077 
499.00 	0.078 
498.00 	0.078 
497.00 	0.077 
496.00 	0.078 
495.00 	0.079 
494.00 	0.078 
493.00 	0.079 
492.00 	0.079 
491.00 	0.079 
490.00 	0.079 
489.00 	0.080 
488.00 	0.080 
487.00 	0.080 
486.00 	0.081 
485.00 	0.081 
484.00 	0.081 
483.00 	0.081 
482.00 	0.085 
481.00 	0.085 
480.00 	0.083 
479.00 	0.083 
478.00 	0.084 
477.00 	0.084 
476.00 	0.084 
475.00 	0.085 
474.00 	0.085 
473.00 	0.086 
472.00 	0.086 
471.00 	0.087 
470.00 	0.087 
469.00 	0.088 
468.00 	0.089 
467.00 	0.090 
466.00 	0.091 
465.00 	0.092 
464.00 	0.093 
463.00 	0.094 
462.00 	0.095 
461.00 	0.096 
460.00 	0.097 
459.00 	0.098 
458.00 	0.099 
457.00 	0.100 
456.00 	0.102 
455.00 	0.103 
454.00 	0.104 
453.00 	0.106 
452.00 	0.106 
451.00 	0.107 
450.00 	0.109 
449.00 	0.109 
448.00 	0.110 
447.00 	0.111 
446.00 	0.112 
445.00 	0.112 
444.00 	0.113 
443.00 	0.114 
442.00 	0.114 
441.00 	0.115 
440.00 	0.116 
439.00 	0.117 
438.00 	0.118 
437.00 	0.119 
436.00 	0.120 
435.00 	0.121 
434.00 	0.122 
433.00 	0.123 
432.00 	0.125 
431.00 	0.126 
430.00 	0.127 
429.00 	0.129 
428.00 	0.130 
427.00 	0.132 
426.00 	0.134 
425.00 	0.137 
424.00 	0.139 
423.00 	0.142 
422.00 	0.144 
421.00 	0.147 
420.00 	0.150 
419.00 	0.153 
418.00 	0.157 
417.00 	0.162 
416.00 	0.166 
415.00 	0.170 
414.00 	0.175 
413.00 	0.180 
412.00 	0.186 
411.00 	0.192 
410.00 	0.199 
409.00 	0.206 
408.00 	0.213 
407.00 	0.221 
406.00 	0.229 
405.00 	0.236 
404.00 	0.245 
403.00 	0.254 
402.00 	0.264 
401.00 	0.274 
400.00 	0.284 
399.00 	0.294 
398.00 	0.305 
397.00 	0.315 
396.00 	0.327 
395.00 	0.338 
394.00 	0.351 
393.00 	0.364 
392.00 	0.377 
391.00 	0.390 
390.00 	0.404 
389.00 	0.418 
388.00 	0.432 
387.00 	0.447 
386.00 	0.463 
385.00 	0.477 
384.00 	0.492 
383.00 	0.508 
382.00 	0.524 
381.00 	0.539 
380.00 	0.554 
379.00 	0.570 
378.00 	0.585 
377.00 	0.600 
376.00 	0.615 
375.00 	0.629 
374.00 	0.644 
373.00 	0.657 
372.00 	0.669 
371.00 	0.683 
370.00 	0.694 
369.00 	0.707 
368.00 	0.719 
367.00 	0.730 
366.00 	0.740 
365.00 	0.751 
364.00 	0.762 
363.00 	0.771 
362.00 	0.781 
361.00 	0.796 
360.00 	0.804 
359.00 	0.810 
358.00 	0.818 
357.00 	0.825 
356.00 	0.831 
355.00 	0.837 
354.00 	0.842 
353.00 	0.847 
352.00 	0.850 
351.00 	0.855 
350.00 	0.858 
349.00 	0.859 
348.00 	0.861 
347.00 	0.861 
346.00 	0.860 
345.00 	0.860 
344.00 	0.857 
343.00 	0.856 
342.00 	0.852 
341.00 	0.846 
340.00 	0.840 
339.00 	0.832 
338.00 	0.825 
337.00 	0.818 
336.00 	0.808 
335.00 	0.799 
334.00 	0.789 
333.00 	0.778 
332.00 	0.765 
331.00 	0.751 
330.00 	0.737 
329.00 	0.723 
328.00 	0.708 
327.00 	0.693 
326.00 	0.678 
325.00 	0.660 
324.00 	0.643 
323.00 	0.625 
322.00 	0.606 
321.00 	0.588 
320.00 	0.570 
319.00 	0.552 
318.00 	0.533 
317.00 	0.515 
316.00 	0.498 
315.00 	0.481 
314.00 	0.465 
313.00 	0.448 
312.00 	0.431 
311.00 	0.414 
310.00 	0.399 
309.00 	0.385 
308.00 	0.372 
307.00 	0.358 
306.00 	0.346 
305.00 	0.334 
304.00 	0.323 
303.00 	0.312 
302.00 	0.302 
301.00 	0.293 
300.00 	0.285 
299.00 	0.277 
298.00 	0.269 
297.00 	0.262 
296.00 	0.256 
295.00 	0.251 
294.00 	0.246 
293.00 	0.241 
292.00 	0.237 
291.00 	0.233 
290.00 	0.229 
289.00 	0.227 
288.00 	0.226 
287.00 	0.224 
286.00 	0.222 
285.00 	0.221 
284.00 	0.220 
283.00 	0.220 
282.00 	0.221 
281.00 	0.223 
280.00 	0.225 
279.00 	0.227 
278.00 	0.229 
277.00 	0.232 
276.00 	0.234 
275.00 	0.238 
274.00 	0.252 
273.00 	0.248 
272.00 	0.254 
271.00 	0.260 
270.00 	0.267 
269.00 	0.275 
268.00 	0.283 
267.00 	0.293 
266.00 	0.305 
265.00 	0.319 
264.00 	0.335 
263.00 	0.356 
262.00 	0.381 
