nm    	Abs   
500.00 	0.084 
499.00 	0.085 
498.00 	0.084 
497.00 	0.084 
496.00 	0.085 
495.00 	0.084 
494.00 	0.084 
493.00 	0.084 
492.00 	0.085 
491.00 	0.085 
490.00 	0.085 
489.00 	0.086 
488.00 	0.086 
487.00 	0.086 
486.00 	0.086 
485.00 	0.087 
484.00 	0.087 
483.00 	0.087 
482.00 	0.087 
481.00 	0.088 
480.00 	0.088 
479.00 	0.088 
478.00 	0.089 
477.00 	0.089 
476.00 	0.089 
475.00 	0.090 
474.00 	0.090 
473.00 	0.091 
472.00 	0.091 
471.00 	0.093 
470.00 	0.093 
469.00 	0.093 
468.00 	0.094 
467.00 	0.095 
466.00 	0.095 
465.00 	0.096 
464.00 	0.097 
463.00 	0.098 
462.00 	0.098 
461.00 	0.100 
460.00 	0.100 
459.00 	0.102 
458.00 	0.103 
457.00 	0.105 
456.00 	0.106 
455.00 	0.106 
454.00 	0.108 
453.00 	0.109 
452.00 	0.110 
451.00 	0.111 
450.00 	0.113 
449.00 	0.113 
448.00 	0.114 
447.00 	0.115 
446.00 	0.116 
445.00 	0.116 
444.00 	0.117 
443.00 	0.118 
442.00 	0.118 
441.00 	0.119 
440.00 	0.119 
439.00 	0.121 
438.00 	0.122 
437.00 	0.123 
436.00 	0.124 
435.00 	0.125 
434.00 	0.125 
433.00 	0.126 
432.00 	0.127 
431.00 	0.128 
430.00 	0.129 
429.00 	0.132 
428.00 	0.133 
427.00 	0.134 
426.00 	0.136 
425.00 	0.138 
424.00 	0.140 
423.00 	0.142 
422.00 	0.145 
421.00 	0.147 
420.00 	0.150 
419.00 	0.153 
418.00 	0.156 
417.00 	0.160 
416.00 	0.164 
415.00 	0.168 
414.00 	0.172 
413.00 	0.176 
412.00 	0.182 
411.00 	0.187 
410.00 	0.193 
409.00 	0.199 
408.00 	0.206 
407.00 	0.213 
406.00 	0.219 
405.00 	0.226 
404.00 	0.234 
403.00 	0.242 
402.00 	0.251 
401.00 	0.260 
400.00 	0.269 
399.00 	0.279 
398.00 	0.289 
397.00 	0.299 
396.00 	0.309 
395.00 	0.320 
394.00 	0.331 
393.00 	0.344 
392.00 	0.357 
391.00 	0.369 
390.00 	0.383 
389.00 	0.396 
388.00 	0.411 
387.00 	0.424 
386.00 	0.439 
385.00 	0.454 
384.00 	0.469 
383.00 	0.484 
382.00 	0.500 
381.00 	0.516 
380.00 	0.531 
379.00 	0.546 
378.00 	0.562 
377.00 	0.577 
376.00 	0.591 
375.00 	0.606 
374.00 	0.620 
373.00 	0.634 
372.00 	0.648 
371.00 	0.661 
370.00 	0.673 
369.00 	0.686 
368.00 	0.698 
367.00 	0.710 
366.00 	0.721 
365.00 	0.733 
364.00 	0.743 
363.00 	0.753 
362.00 	0.763 
361.00 	0.781 
360.00 	0.789 
359.00 	0.797 
358.00 	0.804 
357.00 	0.813 
356.00 	0.818 
355.00 	0.824 
354.00 	0.830 
353.00 	0.835 
352.00 	0.839 
351.00 	0.845 
350.00 	0.848 
349.00 	0.849 
348.00 	0.851 
347.00 	0.853 
346.00 	0.853 
345.00 	0.850 
344.00 	0.849 
343.00 	0.846 
342.00 	0.843 
341.00 	0.838 
340.00 	0.833 
339.00 	0.825 
338.00 	0.818 
337.00 	0.811 
336.00 	0.801 
335.00 	0.792 
334.00 	0.782 
333.00 	0.770 
332.00 	0.758 
331.00 	0.744 
330.00 	0.731 
329.00 	0.717 
328.00 	0.702 
327.00 	0.687 
326.00 	0.671 
325.00 	0.654 
324.00 	0.636 
323.00 	0.619 
322.00 	0.600 
321.00 	0.582 
320.00 	0.563 
319.00 	0.546 
318.00 	0.529 
317.00 	0.511 
316.00 	0.495 
315.00 	0.478 
314.00 	0.462 
313.00 	0.445 
312.00 	0.429 
311.00 	0.412 
310.00 	0.398 
309.00 	0.383 
308.00 	0.370 
307.00 	0.356 
306.00 	0.344 
305.00 	0.333 
304.00 	0.323 
303.00 	0.312 
302.00 	0.303 
301.00 	0.294 
300.00 	0.285 
299.00 	0.277 
298.00 	0.270 
297.00 	0.263 
296.00 	0.257 
295.00 	0.252 
294.00 	0.247 
293.00 	0.242 
292.00 	0.237 
291.00 	0.234 
290.00 	0.231 
289.00 	0.229 
288.00 	0.226 
287.00 	0.226 
286.00 	0.223 
285.00 	0.222 
284.00 	0.221 
283.00 	0.221 
282.00 	0.222 
281.00 	0.223 
280.00 	0.225 
279.00 	0.227 
278.00 	0.229 
277.00 	0.232 
276.00 	0.239 
275.00 	0.238 
274.00 	0.242 
273.00 	0.247 
272.00 	0.253 
271.00 	0.259 
270.00 	0.265 
