nm    	Abs   
300.00 	0.283 
299.00 	0.290 
298.00 	0.296 
297.00 	0.302 
296.00 	0.307 
295.00 	0.312 
294.00 	0.317 
293.00 	0.320 
292.00 	0.323 
291.00 	0.325 
290.00 	0.326 
289.00 	0.327 
288.00 	0.326 
287.00 	0.325 
286.00 	0.325 
285.00 	0.324 
284.00 	0.323 
283.00 	0.325 
282.00 	0.328 
281.00 	0.332 
280.00 	0.335 
279.00 	0.333 
278.00 	0.329 
277.00 	0.324 
276.00 	0.323 
275.00 	0.325 
274.00 	0.327 
273.00 	0.328 
272.00 	0.326 
271.00 	0.326 
270.00 	0.327 
269.00 	0.329 
268.00 	0.331 
267.00 	0.333 
266.00 	0.334 
265.00 	0.336 
264.00 	0.338 
263.00 	0.341 
262.00 	0.343 
261.00 	0.345 
260.00 	0.347 
259.00 	0.350 
258.00 	0.353 
257.00 	0.356 
256.00 	0.361 
255.00 	0.365 
254.00 	0.371 
253.00 	0.378 
252.00 	0.385 
251.00 	0.393 
250.00 	0.400 
249.00 	0.408 
248.00 	0.415 
247.00 	0.422 
246.00 	0.427 
245.00 	0.432 
244.00 	0.436 
243.00 	0.438 
242.00 	0.438 
241.00 	0.437 
240.00 	0.433 
239.00 	0.428 
238.00 	0.422 
237.00 	0.414 
236.00 	0.405 
235.00 	0.396 
234.00 	0.386 
233.00 	0.374 
232.00 	0.363 
231.00 	0.351 
230.00 	0.340 
229.00 	0.329 
228.00 	0.321 
227.00 	0.315 
226.00 	0.311 
225.00 	0.311 
224.00 	0.316 
223.00 	0.326 
222.00 	0.344 
221.00 	0.368 
220.00 	0.400 
219.00 	0.435 
218.00 	0.475 
217.00 	0.516 
216.00 	0.555 
215.00 	0.587 
214.00 	0.611 
213.00 	0.622 
212.00 	0.622 
211.00 	0.601 
210.00 	0.568 
209.00 	0.522 
208.00 	0.460 
207.00 	0.377 
206.00 	0.279 
205.00 	0.153 
204.00 	0.001 
203.00 	-0.187 
202.00 	-0.419 
201.00 	-0.686 
200.00 	-0.965 
199.00 	-1.193 
198.00 	-1.320 
197.00 	-1.330 
196.00 	-1.292 
195.00 	-1.161 
194.00 	-1.049 
193.00 	-0.910 
192.00 	-0.762 
191.00 	-0.600 
190.00 	-0.423 
