nm    	Abs   
300.00 	0.249 
299.00 	0.257 
298.00 	0.265 
297.00 	0.272 
296.00 	0.278 
295.00 	0.284 
294.00 	0.290 
293.00 	0.293 
292.00 	0.297 
291.00 	0.298 
290.00 	0.299 
289.00 	0.299 
288.00 	0.299 
287.00 	0.298 
286.00 	0.297 
285.00 	0.297 
284.00 	0.297 
283.00 	0.299 
282.00 	0.302 
281.00 	0.305 
280.00 	0.307 
279.00 	0.305 
278.00 	0.299 
277.00 	0.295 
276.00 	0.294 
275.00 	0.296 
274.00 	0.298 
273.00 	0.298 
272.00 	0.296 
271.00 	0.296 
270.00 	0.298 
269.00 	0.301 
268.00 	0.304 
267.00 	0.306 
266.00 	0.308 
265.00 	0.311 
264.00 	0.313 
263.00 	0.317 
262.00 	0.320 
261.00 	0.323 
260.00 	0.327 
259.00 	0.330 
258.00 	0.335 
257.00 	0.339 
256.00 	0.345 
255.00 	0.352 
254.00 	0.360 
253.00 	0.370 
252.00 	0.379 
251.00 	0.389 
250.00 	0.399 
249.00 	0.409 
248.00 	0.419 
247.00 	0.427 
246.00 	0.435 
245.00 	0.442 
244.00 	0.447 
243.00 	0.451 
242.00 	0.452 
241.00 	0.453 
240.00 	0.450 
239.00 	0.446 
238.00 	0.439 
237.00 	0.431 
236.00 	0.422 
235.00 	0.413 
234.00 	0.403 
233.00 	0.391 
232.00 	0.379 
231.00 	0.367 
230.00 	0.356 
229.00 	0.347 
228.00 	0.340 
227.00 	0.335 
226.00 	0.335 
225.00 	0.339 
224.00 	0.350 
223.00 	0.367 
222.00 	0.395 
221.00 	0.431 
220.00 	0.476 
219.00 	0.529 
218.00 	0.585 
217.00 	0.646 
216.00 	0.702 
215.00 	0.753 
214.00 	0.790 
213.00 	0.814 
212.00 	0.819 
211.00 	0.807 
210.00 	0.774 
209.00 	0.733 
208.00 	0.670 
207.00 	0.590 
206.00 	0.487 
205.00 	0.363 
204.00 	0.210 
203.00 	0.025 
202.00 	-0.212 
201.00 	-0.474 
200.00 	-0.754 
199.00 	-0.983 
198.00 	-1.107 
197.00 	-1.116 
196.00 	-1.079 
195.00 	-0.954 
194.00 	-0.843 
193.00 	-0.706 
192.00 	-0.575 
191.00 	-0.416 
190.00 	-0.245 
