nm    	Abs   
300.00 	0.232 
299.00 	0.241 
298.00 	0.248 
297.00 	0.256 
296.00 	0.262 
295.00 	0.268 
294.00 	0.274 
293.00 	0.278 
292.00 	0.281 
291.00 	0.283 
290.00 	0.284 
289.00 	0.284 
288.00 	0.284 
287.00 	0.282 
286.00 	0.282 
285.00 	0.281 
284.00 	0.280 
283.00 	0.281 
282.00 	0.284 
281.00 	0.288 
280.00 	0.289 
279.00 	0.287 
278.00 	0.281 
277.00 	0.275 
276.00 	0.273 
275.00 	0.275 
274.00 	0.277 
273.00 	0.277 
272.00 	0.277 
271.00 	0.277 
270.00 	0.278 
269.00 	0.280 
268.00 	0.283 
267.00 	0.285 
266.00 	0.288 
265.00 	0.291 
264.00 	0.294 
263.00 	0.297 
262.00 	0.300 
261.00 	0.303 
260.00 	0.307 
259.00 	0.311 
258.00 	0.315 
257.00 	0.320 
256.00 	0.326 
255.00 	0.333 
254.00 	0.342 
253.00 	0.351 
252.00 	0.361 
251.00 	0.370 
250.00 	0.380 
249.00 	0.391 
248.00 	0.400 
247.00 	0.409 
246.00 	0.417 
245.00 	0.425 
244.00 	0.430 
243.00 	0.434 
242.00 	0.436 
241.00 	0.436 
240.00 	0.434 
239.00 	0.431 
238.00 	0.425 
237.00 	0.418 
236.00 	0.409 
235.00 	0.400 
234.00 	0.389 
233.00 	0.378 
232.00 	0.366 
231.00 	0.354 
230.00 	0.343 
229.00 	0.333 
228.00 	0.326 
227.00 	0.321 
226.00 	0.321 
225.00 	0.325 
224.00 	0.335 
223.00 	0.354 
222.00 	0.383 
221.00 	0.421 
220.00 	0.471 
219.00 	0.528 
218.00 	0.593 
217.00 	0.667 
216.00 	0.740 
215.00 	0.810 
214.00 	0.873 
213.00 	0.921 
212.00 	0.949 
211.00 	0.953 
210.00 	0.934 
209.00 	0.899 
208.00 	0.846 
207.00 	0.766 
206.00 	0.665 
205.00 	0.541 
204.00 	0.388 
203.00 	0.198 
202.00 	-0.039 
201.00 	-0.308 
200.00 	-0.592 
199.00 	-0.822 
198.00 	-0.949 
197.00 	-0.953 
196.00 	-0.906 
195.00 	-0.778 
194.00 	-0.655 
193.00 	-0.530 
192.00 	-0.403 
191.00 	-0.267 
190.00 	-0.127 
