nm    	Abs   
300.00 	0.231 
299.00 	0.239 
298.00 	0.247 
297.00 	0.254 
296.00 	0.261 
295.00 	0.267 
294.00 	0.272 
293.00 	0.277 
292.00 	0.280 
291.00 	0.282 
290.00 	0.283 
289.00 	0.283 
288.00 	0.282 
287.00 	0.281 
286.00 	0.280 
285.00 	0.280 
284.00 	0.279 
283.00 	0.281 
282.00 	0.284 
281.00 	0.288 
280.00 	0.290 
279.00 	0.287 
278.00 	0.281 
277.00 	0.276 
276.00 	0.274 
275.00 	0.277 
274.00 	0.278 
273.00 	0.278 
272.00 	0.277 
271.00 	0.277 
270.00 	0.279 
269.00 	0.282 
268.00 	0.285 
267.00 	0.287 
266.00 	0.290 
265.00 	0.293 
264.00 	0.296 
263.00 	0.300 
262.00 	0.303 
261.00 	0.306 
260.00 	0.311 
259.00 	0.315 
258.00 	0.320 
257.00 	0.325 
256.00 	0.332 
255.00 	0.340 
254.00 	0.348 
253.00 	0.358 
252.00 	0.368 
251.00 	0.379 
250.00 	0.390 
249.00 	0.401 
248.00 	0.412 
247.00 	0.422 
246.00 	0.430 
245.00 	0.438 
244.00 	0.445 
243.00 	0.449 
242.00 	0.452 
241.00 	0.453 
240.00 	0.451 
239.00 	0.447 
238.00 	0.441 
237.00 	0.433 
236.00 	0.424 
235.00 	0.415 
234.00 	0.405 
233.00 	0.393 
232.00 	0.381 
231.00 	0.369 
230.00 	0.359 
229.00 	0.349 
228.00 	0.343 
227.00 	0.339 
226.00 	0.340 
225.00 	0.347 
224.00 	0.360 
223.00 	0.382 
222.00 	0.415 
221.00 	0.460 
220.00 	0.515 
219.00 	0.581 
218.00 	0.658 
217.00 	0.744 
216.00 	0.835 
215.00 	0.925 
214.00 	1.008 
213.00 	1.079 
212.00 	1.126 
211.00 	1.154 
210.00 	1.146 
209.00 	1.124 
208.00 	1.076 
207.00 	1.007 
206.00 	0.904 
205.00 	0.783 
204.00 	0.625 
203.00 	0.437 
202.00 	0.201 
201.00 	-0.064 
200.00 	-0.347 
199.00 	-0.572 
198.00 	-0.693 
197.00 	-0.685 
196.00 	-0.640 
195.00 	-0.497 
194.00 	-0.391 
193.00 	-0.274 
192.00 	-0.171 
191.00 	-0.063 
190.00 	0.049 
