Sample:	'20211010A(EM)
File name:	G-NI 9 900.FDS
Run date:	'17:04:38, 06/19/2023
Operator:	Administrator
Comment:	'

Instrument
Model:	F-4700 FL Spectrophotometer
Serial number:	2019-001
ROM Version:	5J24010 00

Instrument parameters
Measurement type:	Wavelength scan
Scan mode:	Emission
Data mode:	Fluorescence
EX WL:	400.0 nm
EM  Start WL:	420.0 nm
EM  End WL:	800.0 nm
Scan speed:	1200 nm/min
Delay:	0.0 s
EX Slit:	10.0 nm
EM Slit:	10.0 nm
PMT Voltage:	500 V
Response:	0.002 s
Corrected spectra:	Off
Shutter control:	On

Processing performed
Savitsky-Golay smoothed
Smoothing order:	3
Number of points:	7
Number of times:	1

Peak integration
Integration method:	Rectangular
Sensitivity:	1
Threshold:	1.000

Peaks
No.	Start(nm)	Apex(nm)	End(nm)	Height(Data)	Valley(nm)	Valley(Data)
1	420.0	546.6	550.0	4033	550.0	4012
2	550.0	551.2	735.0	4025	735.0	27.94
3	735.0	736.2	789.6	29.98	789.6	5.724

Data points
nm	Data
420.0	1.789
420.2	1.740
420.4	1.763
420.6	1.825
420.8	1.916
421.0	1.832
421.2	1.865
421.4	1.899
421.6	1.920
421.8	1.921
422.0	2.023
422.2	1.854
422.4	1.957
422.6	1.827
422.8	1.633
423.0	1.509
423.2	1.605
423.4	1.638
423.6	1.812
423.8	1.977
424.0	1.989
424.2	1.917
424.4	1.868
424.6	1.763
424.8	1.705
425.0	1.912
425.2	2.041
425.4	2.003
425.6	1.984
425.8	1.944
426.0	1.861
426.2	1.904
426.4	1.970
426.6	1.851
426.8	1.704
427.0	1.731
427.2	1.737
427.4	1.700
427.6	1.744
427.8	1.693
428.0	1.602
428.2	1.862
428.4	2.029
428.6	1.919
428.8	1.882
429.0	1.688
429.2	1.605
429.4	1.713
429.6	1.978
429.8	2.039
430.0	2.028
430.2	1.875
430.4	1.853
430.6	1.935
430.8	2.148
431.0	2.219
431.2	2.094
431.4	2.012
431.6	1.980
431.8	2.016
432.0	2.066
432.2	2.008
432.4	2.003
432.6	2.025
432.8	2.036
433.0	2.047
433.2	2.124
433.4	1.951
433.6	1.895
433.8	1.942
434.0	1.906
434.2	2.036
434.4	2.129
434.6	2.067
434.8	1.943
435.0	2.040
435.2	1.892
435.4	2.016
435.6	2.038
435.8	2.054
436.0	1.868
436.2	1.883
436.4	1.800
436.6	1.801
436.8	1.758
437.0	1.795
437.2	1.676
437.4	1.798
437.6	1.793
437.8	1.869
438.0	1.895
438.2	1.840
438.4	1.854
438.6	2.065
438.8	2.161
439.0	2.295
439.2	2.382
439.4	2.268
439.6	2.178
439.8	2.102
440.0	2.032
440.2	1.944
440.4	1.867
440.6	1.981
440.8	2.109
441.0	2.125
441.2	2.273
441.4	2.404
441.6	2.310
441.8	2.274
442.0	2.366
442.2	2.354
442.4	2.458
442.6	2.436
442.8	2.287
443.0	2.212
443.2	2.205
443.4	2.310
443.6	2.514
443.8	2.598
444.0	2.679
444.2	2.809
444.4	2.629
444.6	2.525
444.8	2.414
445.0	2.293
445.2	2.242
445.4	2.469
445.6	2.432
445.8	2.627
446.0	2.710
446.2	2.668
446.4	2.599
446.6	2.694
446.8	2.507
447.0	2.570
447.2	2.647
447.4	2.505
447.6	2.542
447.8	2.562
448.0	2.496
448.2	2.634
448.4	2.840
448.6	2.882
448.8	3.155
449.0	3.324
449.2	3.172
449.4	2.976
449.6	2.777
449.8	2.785
450.0	2.774
450.2	2.838
450.4	2.893
450.6	2.895
450.8	3.033
451.0	3.180
451.2	3.150
451.4	2.936
451.6	2.941
451.8	3.069
452.0	3.190
452.2	3.132
452.4	3.218
452.6	3.147
452.8	3.220
453.0	3.470
453.2	3.458
453.4	3.271
453.6	3.321
453.8	3.490
454.0	3.599
454.2	3.779
454.4	3.736
454.6	3.758
454.8	3.814
455.0	3.963
455.2	3.841
455.4	3.849
455.6	3.878
455.8	3.962
456.0	3.926
456.2	3.889
456.4	3.872
456.6	3.994
456.8	4.148
457.0	4.166
457.2	4.387
457.4	4.587
457.6	4.858
457.8	4.897
458.0	4.955
458.2	4.852
458.4	4.990
458.6	5.112
458.8	5.238
459.0	5.222
459.2	5.361
459.4	5.263
459.6	5.406
459.8	5.652
460.0	5.668
460.2	5.700
460.4	5.513
460.6	5.243
460.8	5.278
461.0	5.604
461.2	5.747
461.4	6.114
461.6	6.285
461.8	6.455
462.0	6.508
462.2	6.739
462.4	6.873
462.6	7.172
462.8	7.253
463.0	7.406
463.2	7.497
463.4	7.627
463.6	7.547
463.8	7.613
464.0	7.504
464.2	7.672
464.4	7.976
464.6	8.055
464.8	8.076
465.0	8.412
465.2	8.713
465.4	8.959
465.6	9.261
465.8	9.445
466.0	9.578
466.2	9.751
466.4	9.775
466.6	9.845
466.8	10.12
467.0	10.56
467.2	10.84
467.4	11.50
467.6	12.11
467.8	12.65
468.0	13.30
468.2	13.10
468.4	12.81
468.6	12.93
468.8	12.83
469.0	13.33
469.2	14.54
469.4	14.92
469.6	15.28
469.8	15.65
470.0	15.51
470.2	15.97
470.4	16.42
470.6	16.38
470.8	16.70
