Sample:	'20211010A(EM)
File name:	G-NI 8.FDS
Run date:	'16:59:29, 06/19/2023
Operator:	Administrator
Comment:	'

Instrument
Model:	F-4700 FL Spectrophotometer
Serial number:	2019-001
ROM Version:	5J24010 00

Instrument parameters
Measurement type:	Wavelength scan
Scan mode:	Emission
Data mode:	Fluorescence
EX WL:	400.0 nm
EM  Start WL:	420.0 nm
EM  End WL:	800.0 nm
Scan speed:	1200 nm/min
Delay:	0.0 s
EX Slit:	10.0 nm
EM Slit:	10.0 nm
PMT Voltage:	500 V
Response:	0.002 s
Corrected spectra:	Off
Shutter control:	On

Processing performed
Savitsky-Golay smoothed
Smoothing order:	3
Number of points:	7
Number of times:	1

Peak integration
Integration method:	Rectangular
Sensitivity:	1
Threshold:	1.000

Peaks
No.	Start(nm)	Apex(nm)	End(nm)	Height(Data)	Valley(nm)	Valley(Data)
1	420.0	536.6	538.4	2445	538.4	2427
2	538.4	540.0	724.4	2445	724.4	24.63
3	724.4	725.2	749.4	26.27	749.4	10.31
4	749.4	750.0	800.0	11.40	800.0	3.955

Data points
nm	Data
420.0	1.629
420.2	1.486
420.4	1.414
420.6	1.392
420.8	1.440
421.0	1.370
421.2	1.510
421.4	1.606
421.6	1.443
421.8	1.355
422.0	1.306
422.2	1.412
422.4	1.585
422.6	1.592
422.8	1.481
423.0	1.305
423.2	1.331
423.4	1.250
423.6	1.287
423.8	1.341
424.0	1.385
424.2	1.487
424.4	1.727
424.6	1.733
424.8	1.683
425.0	1.650
425.2	1.714
425.4	1.646
425.6	1.636
425.8	1.599
426.0	1.445
426.2	1.471
426.4	1.611
426.6	1.486
426.8	1.559
427.0	1.662
427.2	1.594
427.4	1.698
427.6	1.806
427.8	1.559
428.0	1.630
428.2	1.640
428.4	1.562
428.6	1.600
428.8	1.784
429.0	1.644
429.2	1.631
429.4	1.497
429.6	1.393
429.8	1.325
430.0	1.495
430.2	1.554
430.4	1.517
430.6	1.687
430.8	1.598
431.0	1.628
431.2	1.612
431.4	1.495
431.6	1.431
431.8	1.569
432.0	1.399
432.2	1.494
432.4	1.535
432.6	1.504
432.8	1.504
433.0	1.546
433.2	1.547
433.4	1.541
433.6	1.516
433.8	1.507
434.0	1.524
434.2	1.627
434.4	1.820
434.6	1.809
434.8	1.696
435.0	1.603
435.2	1.492
435.4	1.434
435.6	1.637
435.8	1.836
436.0	1.949
436.2	1.940
436.4	1.817
436.6	1.625
436.8	1.486
437.0	1.421
437.2	1.541
437.4	1.720
437.6	1.902
437.8	1.900
438.0	1.883
438.2	1.791
438.4	1.762
438.6	1.757
438.8	1.743
439.0	1.742
439.2	1.678
439.4	1.745
439.6	1.773
439.8	1.710
440.0	1.716
440.2	1.685
440.4	1.433
440.6	1.543
440.8	1.647
441.0	1.678
441.2	1.827
441.4	1.852
441.6	1.726
441.8	1.803
442.0	1.718
442.2	1.591
442.4	1.653
442.6	1.763
442.8	1.771
443.0	1.719
443.2	1.704
443.4	1.595
443.6	1.502
443.8	1.456
444.0	1.515
444.2	1.486
444.4	1.799
444.6	1.930
444.8	1.905
445.0	1.740
445.2	1.681
445.4	1.523
445.6	1.517
445.8	1.555
446.0	1.663
446.2	1.720
446.4	1.824
446.6	1.785
446.8	1.823
447.0	1.874
447.2	1.780
447.4	1.793
447.6	1.666
447.8	1.640
448.0	1.812
448.2	1.922
448.4	1.832
448.6	1.738
448.8	1.430
449.0	1.450
449.2	1.687
449.4	1.939
449.6	1.963
449.8	1.970
450.0	1.784
450.2	1.672
450.4	1.720
450.6	1.820
450.8	1.747
451.0	1.961
451.2	1.899
451.4	1.820
451.6	1.841
451.8	1.874
452.0	1.842
452.2	1.980
452.4	1.918
452.6	1.985
452.8	1.930
453.0	1.758
453.2	1.667
453.4	1.701
453.6	1.839
453.8	2.002
454.0	2.017
454.2	1.885
454.4	1.840
454.6	1.792
454.8	1.711
455.0	1.647
455.2	1.607
455.4	1.655
455.6	1.858
455.8	2.075
456.0	2.076
456.2	2.166
456.4	2.117
456.6	2.149
456.8	2.049
457.0	2.018
457.2	1.901
457.4	1.906
457.6	1.928
457.8	2.013
458.0	2.013
458.2	2.136
458.4	2.208
458.6	2.358
458.8	2.428
459.0	2.315
459.2	2.179
459.4	2.048
459.6	1.934
459.8	1.873
460.0	1.912
460.2	1.975
460.4	2.157
460.6	2.245
460.8	2.305
461.0	2.225
461.2	2.229
461.4	2.266
461.6	2.388
461.8	2.505
462.0	2.500
