Sample:	'20211010A(EM)
File name:	G-NI 3 300.FDS
Run date:	'16:39:30, 06/19/2023
Operator:	Administrator
Comment:	'

Instrument
Model:	F-4700 FL Spectrophotometer
Serial number:	2019-001
ROM Version:	5J24010 00

Instrument parameters
Measurement type:	Wavelength scan
Scan mode:	Emission
Data mode:	Fluorescence
EX WL:	400.0 nm
EM  Start WL:	420.0 nm
EM  End WL:	800.0 nm
Scan speed:	1200 nm/min
Delay:	0.0 s
EX Slit:	10.0 nm
EM Slit:	10.0 nm
PMT Voltage:	500 V
Response:	0.002 s
Corrected spectra:	Off
Shutter control:	On

Processing performed
Savitsky-Golay smoothed
Smoothing order:	3
Number of points:	7
Number of times:	1

Peak integration
Integration method:	Rectangular
Sensitivity:	1
Threshold:	1.000

Peaks
No.	Start(nm)	Apex(nm)	End(nm)	Height(Data)	Valley(nm)	Valley(Data)
1	420.0	543.4	544.0	2102	544.0	2091
2	544.0	547.2	548.8	2126	548.8	2109
3	548.8	549.8	550.6	2117	550.6	2106
4	550.6	552.0	712.0	2121	712.0	33.64
5	712.0	712.8	781.2	34.65	781.2	3.478

Data points
nm	Data
420.0	1.252
420.2	1.188
420.4	1.179
420.6	1.206
420.8	1.256
421.0	1.319
421.2	1.373
421.4	1.332
421.6	1.315
421.8	1.137
422.0	0.971
422.2	1.020
422.4	1.077
422.6	1.131
422.8	1.258
423.0	1.174
423.2	1.287
423.4	1.319
423.6	1.280
423.8	1.311
424.0	1.204
424.2	1.009
424.4	1.118
424.6	1.095
424.8	1.037
425.0	0.934
425.2	0.896
425.4	0.892
425.6	1.072
425.8	1.163
426.0	1.163
426.2	1.043
426.4	1.030
426.6	1.010
426.8	1.057
427.0	1.081
427.2	1.129
427.4	1.187
427.6	1.248
427.8	1.232
428.0	1.167
428.2	1.192
428.4	1.252
428.6	1.315
428.8	1.296
429.0	1.258
429.2	1.145
429.4	1.087
429.6	1.106
429.8	1.194
430.0	1.109
430.2	1.084
430.4	1.075
430.6	1.052
430.8	1.141
431.0	1.216
431.2	1.087
431.4	1.023
431.6	1.120
431.8	1.134
432.0	1.212
432.2	1.240
432.4	1.102
432.6	1.006
432.8	1.037
433.0	1.156
433.2	1.230
433.4	1.189
433.6	1.178
433.8	1.127
434.0	1.248
434.2	1.507
434.4	1.488
434.6	1.320
434.8	1.168
435.0	1.014
435.2	1.004
435.4	1.002
435.6	1.131
435.8	1.182
436.0	1.143
436.2	1.106
436.4	0.946
436.6	0.810
436.8	1.028
437.0	1.228
437.2	1.393
437.4	1.318
437.6	1.273
437.8	1.165
438.0	1.143
438.2	1.221
438.4	1.138
438.6	0.990
438.8	1.125
439.0	1.180
439.2	1.289
439.4	1.346
439.6	1.218
439.8	1.119
440.0	1.202
440.2	1.245
440.4	1.437
440.6	1.559
440.8	1.463
441.0	1.370
441.2	1.310
441.4	1.299
441.6	1.312
441.8	1.362
442.0	1.287
442.2	1.299
442.4	1.428
442.6	1.595
442.8	1.577
443.0	1.476
443.2	1.296
443.4	1.266
443.6	1.247
443.8	1.201
444.0	1.101
444.2	1.104
444.4	1.139
444.6	1.335
444.8	1.377
445.0	1.392
445.2	1.284
445.4	1.317
445.6	1.304
445.8	1.393
446.0	1.495
446.2	1.532
446.4	1.454
446.6	1.553
446.8	1.578
447.0	1.534
447.2	1.559
447.4	1.529
447.6	1.496
447.8	1.498
448.0	1.397
448.2	1.331
448.4	1.493
448.6	1.686
448.8	1.825
449.0	1.657
449.2	1.506
449.4	1.445
449.6	1.445
449.8	1.480
450.0	1.460
450.2	1.391
