Sample:	'20211010A(EM)
File name:	G-NI 4.FDS
Run date:	'16:42:09, 06/19/2023
Operator:	Administrator
Comment:	'

Instrument
Model:	F-4700 FL Spectrophotometer
Serial number:	2019-001
ROM Version:	5J24010 00

Instrument parameters
Measurement type:	Wavelength scan
Scan mode:	Emission
Data mode:	Fluorescence
EX WL:	400.0 nm
EM  Start WL:	420.0 nm
EM  End WL:	800.0 nm
Scan speed:	1200 nm/min
Delay:	0.0 s
EX Slit:	10.0 nm
EM Slit:	10.0 nm
PMT Voltage:	500 V
Response:	0.002 s
Corrected spectra:	Off
Shutter control:	On

Processing performed
Savitsky-Golay smoothed
Smoothing order:	3
Number of points:	7
Number of times:	1

Peak integration
Integration method:	Rectangular
Sensitivity:	1
Threshold:	1.000

Peaks
No.	Start(nm)	Apex(nm)	End(nm)	Height(Data)	Valley(nm)	Valley(Data)
1	420.0	536.6	537.6	617.7	537.6	608.9
2	537.6	538.4	540.0	616.7	540.0	612.2
3	540.0	541.0	543.0	616.6	543.0	604.2
4	543.0	543.6	545.0	610.6	545.0	601.3
5	545.0	545.8	702.4	611.2	702.4	12.58
6	702.4	703.0	785.8	13.70	785.8	1.095

Data points
nm	Data
420.0	0.552
420.2	0.798
420.4	0.804
420.6	0.691
420.8	0.657
421.0	0.671
421.2	0.638
421.4	0.787
421.6	0.796
421.8	0.787
422.0	0.798
422.2	0.696
422.4	0.695
422.6	0.744
422.8	0.759
423.0	0.767
423.2	0.660
423.4	0.552
423.6	0.598
423.8	0.607
424.0	0.642
424.2	0.656
424.4	0.633
424.6	0.663
424.8	0.575
425.0	0.586
425.2	0.578
425.4	0.628
425.6	0.634
425.8	0.708
426.0	0.697
426.2	0.736
426.4	0.689
426.6	0.664
426.8	0.631
427.0	0.640
427.2	0.626
427.4	0.586
427.6	0.493
427.8	0.503
428.0	0.654
428.2	0.692
428.4	0.712
428.6	0.667
428.8	0.585
429.0	0.652
429.2	0.687
429.4	0.753
429.6	0.716
429.8	0.634
430.0	0.655
430.2	0.765
430.4	0.764
430.6	0.878
430.8	0.816
431.0	0.836
431.2	0.791
431.4	0.736
431.6	0.718
431.8	0.608
432.0	0.466
432.2	0.577
432.4	0.661
432.6	0.800
432.8	0.957
433.0	0.872
433.2	0.745
433.4	0.686
433.6	0.622
433.8	0.623
434.0	0.676
434.2	0.588
434.4	0.623
434.6	0.613
434.8	0.719
435.0	0.801
435.2	0.828
435.4	0.778
435.6	0.751
435.8	0.741
436.0	0.954
436.2	0.986
436.4	0.991
436.6	0.949
436.8	0.890
437.0	0.826
437.2	0.832
437.4	0.746
437.6	0.789
437.8	0.740
438.0	0.820
438.2	0.819
438.4	0.919
438.6	1.002
438.8	1.021
439.0	0.933
439.2	0.833
439.4	0.794
439.6	0.768
439.8	0.760
440.0	0.749
440.2	0.707
440.4	0.755
440.6	0.824
440.8	0.832
441.0	0.728
441.2	0.765
441.4	0.653
441.6	0.698
441.8	0.617
442.0	0.665
442.2	0.607
442.4	0.672
442.6	0.710
442.8	0.815
443.0	0.760
443.2	0.747
443.4	0.725
443.6	0.706
443.8	0.702
444.0	0.779
444.2	0.783
444.4	0.815
444.6	0.766
444.8	0.744
445.0	0.724
445.2	0.793
445.4	0.721
445.6	0.758
445.8	0.722
446.0	0.648
446.2	0.679
446.4	0.660
446.6	0.626
446.8	0.799
447.0	0.877
447.2	0.814
447.4	0.785
447.6	0.652
447.8	0.592
448.0	0.612
448.2	0.612
448.4	0.646
448.6	0.769
448.8	0.796
449.0	0.729
449.2	0.686
449.4	0.718
449.6	0.767
449.8	0.861
450.0	0.802
450.2	0.669
450.4	0.606
450.6	0.606
450.8	0.657
451.0	0.727
451.2	0.831
451.4	0.841
451.6	0.883
451.8	0.945
452.0	0.950
452.2	0.893
452.4	0.869
452.6	0.735
452.8	0.653
453.0	0.646
453.2	0.691
453.4	0.750
453.6	0.884
453.8	0.969
454.0	0.906
454.2	0.835
454.4	0.802
454.6	0.869
454.8	0.999
455.0	1.003
455.2	0.958
455.4	0.810
455.6	0.721
455.8	0.800
456.0	0.677
456.2	0.666
456.4	0.769
456.6	0.737
456.8	0.798
457.0	0.832
457.2	0.740
457.4	0.802
457.6	0.855
457.8	0.937
458.0	0.948
458.2	0.835
458.4	0.811
458.6	0.733
458.8	0.688
459.0	0.815
459.2	0.848
459.4	0.814
459.6	0.832
459.8	0.765
460.0	0.789
460.2	0.819
460.4	0.855
460.6	0.887
460.8	0.914
461.0	0.879
461.2	0.909
461.4	0.793
461.6	0.783
461.8	0.738
462.0	0.886
462.2	1.078
462.4	1.212
462.6	1.130
462.8	1.139
463.0	1.103
463.2	1.110
463.4	1.196
463.6	1.062
463.8	0.885
464.0	0.790
464.2	0.924
464.4	1.021
464.6	1.088
464.8	0.999
465.0	1.041
465.2	1.040
465.4	1.208
465.6	1.362
465.8	1.472
466.0	1.472
466.2	1.416
466.4	1.258
466.6	1.212
466.8	1.233
467.0	1.405
467.2	1.365
467.4	1.299
467.6	1.207
467.8	1.243
468.0	1.371
468.2	1.512
468.4	1.548
468.6	1.564
468.8	1.587
469.0	1.502
469.2	1.641
469.4	1.661
469.6	1.648
469.8	1.489
470.0	1.465
470.2	1.554
470.4	1.958
470.6	2.205
470.8	2.316
471.0	2.199
471.2	1.940
471.4	1.925
471.6	2.031
471.8	2.175
472.0	2.438
472.2	2.554
472.4	2.508
472.6	2.530
472.8	2.536
473.0	2.573
473.2	2.692
473.4	2.795
473.6	3.104
473.8	3.233
474.0	3.282
474.2	3.336
474.4	3.353
474.6	3.496
474.8	3.689
475.0	3.657
475.2	3.594
475.4	3.640
475.6	3.771
475.8	4.219
476.0	4.378
476.2	4.383
476.4	4.289
476.6	4.370
476.8	4.592
477.0	4.934
477.2	5.242
477.4	5.463
477.6	5.581
477.8	5.908
478.0	6.151
478.2	6.095
478.4	6.245
478.6	6.494
478.8	6.656
479.0	6.810
479.2	6.970
479.4	6.865
479.6	6.949
479.8	7.224
480.0	7.808
480.2	8.271
480.4	8.930
480.6	9.259
480.8	9.592
481.0	9.671
481.2	9.898
481.4	10.37
481.6	10.77
481.8	11.55
482.0	12.09
482.2	12.14
482.4	12.07
482.6	12.23
482.8	12.58
483.0	13.54
483.2	14.40
483.4	14.67
483.6	14.97
483.8	15.15
484.0	15.46
484.2	15.99
484.4	16.77
484.6	17.39
484.8	17.88
485.0	18.66
485.2	18.93
485.4	19.59
485.6	20.48
485.8	21.30
486.0	21.28
486.2	22.30
486.4	23.12
486.6	24.05
486.8	25.09
487.0	25.73
487.2	26.36
487.4	27.14
487.6	28.29
487.8	28.94
488.0	29.52
488.2	29.99
488.4	31.23
488.6	32.21
488.8	33.50
489.0	34.39
489.2	34.87
489.4	35.35
489.6	36.27
489.8	37.62
490.0	39.22
490.2	40.83
490.4	42.16
490.6	43.08
490.8	44.43
491.0	45.98
491.2	48.05
491.4	49.65
491.6	50.81
491.8	51.50
492.0	52.16
492.2	53.74
492.4	55.26
492.6	56.25
492.8	57.06
493.0	58.86
493.2	61.17
493.4	63.57
493.6	65.08
493.8	65.89
494.0	67.41
494.2	70.03
494.4	72.73
494.6	74.19
494.8	75.17
495.0	77.26
495.2	80.50
495.4	83.16
495.6	85.37
495.8	87.12
496.0	89.34
496.2	91.92
496.4	94.04
496.6	96.04
496.8	96.48
497.0	97.03
497.2	100.4
497.4	103.5
497.6	106.1
497.8	109.1
498.0	110.4
498.2	111.3
498.4	114.3
498.6	117.5
498.8	121.5
499.0	124.7
499.2	127.9
499.4	129.8
499.6	132.4
499.8	135.1
500.0	137.3
500.2	139.1
500.4	141.7
500.6	144.9
500.8	148.7
501.0	152.1
501.2	154.7
501.4	157.8
501.6	160.4
501.8	164.1
502.0	167.2
502.2	170.4
502.4	174.2
502.6	177.3
502.8	179.2
503.0	182.1
503.2	185.6
503.4	189.0
503.6	193.0
