nm    	Abs   
300.00 	0.302 
299.00 	0.308 
298.00 	0.315 
297.00 	0.323 
296.00 	0.331 
295.00 	0.339 
294.00 	0.348 
293.00 	0.357 
292.00 	0.367 
291.00 	0.379 
290.00 	0.392 
289.00 	0.405 
288.00 	0.422 
287.00 	0.444 
286.00 	0.477 
285.00 	0.523 
284.00 	0.589 
283.00 	0.669 
282.00 	0.756 
281.00 	0.823 
280.00 	0.862 
279.00 	0.875 
278.00 	0.878 
277.00 	0.868 
276.00 	0.864 
275.00 	0.868 
274.00 	0.885 
273.00 	0.895 
272.00 	0.900 
271.00 	0.897 
270.00 	0.897 
269.00 	0.895 
268.00 	0.896 
267.00 	0.896 
266.00 	0.898 
265.00 	0.895 
264.00 	0.894 
263.00 	0.893 
262.00 	0.889 
261.00 	0.887 
260.00 	0.885 
259.00 	0.886 
258.00 	0.883 
257.00 	0.883 
256.00 	0.879 
255.00 	0.881 
254.00 	0.878 
253.00 	0.881 
252.00 	0.877 
251.00 	0.876 
250.00 	0.870 
249.00 	0.869 
248.00 	0.861 
247.00 	0.857 
246.00 	0.851 
245.00 	0.847 
244.00 	0.838 
243.00 	0.831 
242.00 	0.823 
241.00 	0.814 
240.00 	0.804 
239.00 	0.796 
238.00 	0.787 
237.00 	0.775 
236.00 	0.765 
235.00 	0.756 
234.00 	0.745 
233.00 	0.733 
232.00 	0.724 
231.00 	0.713 
230.00 	0.704 
229.00 	0.693 
228.00 	0.684 
227.00 	0.669 
226.00 	0.661 
225.00 	0.648 
224.00 	0.639 
223.00 	0.626 
222.00 	0.621 
221.00 	0.611 
220.00 	0.605 
219.00 	0.593 
218.00 	0.587 
217.00 	0.574 
216.00 	0.562 
215.00 	0.544 
214.00 	0.532 
213.00 	0.507 
212.00 	0.485 
211.00 	0.453 
210.00 	0.419 
209.00 	0.366 
208.00 	0.304 
207.00 	0.213 
206.00 	0.099 
205.00 	-0.051 
204.00 	-0.213 
203.00 	-0.417 
202.00 	-0.660 
201.00 	-0.923 
200.00 	-1.159 
199.00 	-1.327 
198.00 	-1.449 
197.00 	-1.399 
196.00 	-1.266 
195.00 	-1.152 
194.00 	-1.005 
193.00 	-0.829 
192.00 	-0.666 
191.00 	-0.468 
190.00 	-0.245 
