nm    	Abs   
300.00 	0.641 
299.00 	0.661 
298.00 	0.684 
297.00 	0.706 
296.00 	0.727 
295.00 	0.745 
294.00 	0.765 
293.00 	0.781 
292.00 	0.800 
291.00 	0.818 
290.00 	0.841 
289.00 	0.864 
288.00 	0.896 
287.00 	0.936 
286.00 	0.990 
285.00 	1.056 
284.00 	1.128 
283.00 	1.190 
282.00 	1.228 
281.00 	1.243 
280.00 	1.252 
279.00 	1.253 
278.00 	1.254 
277.00 	1.253 
276.00 	1.252 
275.00 	1.253 
274.00 	1.254 
273.00 	1.257 
272.00 	1.258 
271.00 	1.257 
270.00 	1.256 
269.00 	1.257 
268.00 	1.256 
267.00 	1.256 
266.00 	1.255 
265.00 	1.254 
264.00 	1.251 
263.00 	1.251 
262.00 	1.244 
261.00 	1.246 
260.00 	1.245 
259.00 	1.245 
258.00 	1.241 
257.00 	1.241 
256.00 	1.239 
255.00 	1.238 
254.00 	1.236 
253.00 	1.237 
252.00 	1.229 
251.00 	1.228 
250.00 	1.225 
249.00 	1.222 
248.00 	1.215 
247.00 	1.212 
246.00 	1.205 
245.00 	1.198 
244.00 	1.191 
243.00 	1.184 
242.00 	1.175 
241.00 	1.168 
240.00 	1.160 
239.00 	1.149 
238.00 	1.140 
237.00 	1.130 
236.00 	1.120 
235.00 	1.107 
234.00 	1.101 
233.00 	1.085 
232.00 	1.078 
231.00 	1.066 
230.00 	1.058 
229.00 	1.047 
228.00 	1.038 
227.00 	1.025 
226.00 	1.014 
225.00 	1.000 
224.00 	0.994 
223.00 	0.980 
222.00 	0.976 
221.00 	0.965 
220.00 	0.960 
219.00 	0.949 
218.00 	0.941 
217.00 	0.928 
216.00 	0.915 
215.00 	0.899 
214.00 	0.881 
213.00 	0.856 
212.00 	0.829 
211.00 	0.794 
210.00 	0.755 
209.00 	0.698 
208.00 	0.628 
207.00 	0.535 
206.00 	0.409 
205.00 	0.257 
204.00 	0.085 
203.00 	-0.122 
202.00 	-0.372 
201.00 	-0.639 
200.00 	-0.888 
199.00 	-1.062 
198.00 	-1.191 
197.00 	-1.158 
196.00 	-1.044 
195.00 	-0.943 
194.00 	-0.823 
193.00 	-0.666 
192.00 	-0.535 
191.00 	-0.362 
190.00 	-0.167 
