nm    	Abs   
300.00 	0.703 
299.00 	0.728 
298.00 	0.755 
297.00 	0.782 
296.00 	0.808 
295.00 	0.831 
294.00 	0.855 
293.00 	0.877 
292.00 	0.899 
291.00 	0.923 
290.00 	0.952 
289.00 	0.984 
288.00 	1.025 
287.00 	1.080 
286.00 	1.155 
285.00 	1.249 
284.00 	1.363 
283.00 	1.461 
282.00 	1.529 
281.00 	1.553 
280.00 	1.564 
279.00 	1.567 
278.00 	1.573 
277.00 	1.567 
276.00 	1.565 
275.00 	1.564 
274.00 	1.569 
273.00 	1.570 
272.00 	1.573 
271.00 	1.571 
270.00 	1.571 
269.00 	1.568 
268.00 	1.569 
267.00 	1.565 
266.00 	1.569 
265.00 	1.565 
264.00 	1.568 
263.00 	1.561 
262.00 	1.561 
261.00 	1.557 
260.00 	1.557 
259.00 	1.556 
258.00 	1.557 
257.00 	1.551 
256.00 	1.550 
255.00 	1.550 
254.00 	1.551 
253.00 	1.546 
252.00 	1.548 
251.00 	1.542 
250.00 	1.540 
249.00 	1.539 
248.00 	1.533 
247.00 	1.527 
246.00 	1.522 
245.00 	1.517 
244.00 	1.511 
243.00 	1.499 
242.00 	1.490 
241.00 	1.487 
240.00 	1.478 
239.00 	1.467 
238.00 	1.458 
237.00 	1.447 
236.00 	1.436 
235.00 	1.426 
234.00 	1.416 
233.00 	1.404 
232.00 	1.397 
231.00 	1.388 
230.00 	1.377 
229.00 	1.368 
228.00 	1.359 
227.00 	1.350 
226.00 	1.337 
225.00 	1.328 
224.00 	1.317 
223.00 	1.309 
222.00 	1.302 
221.00 	1.297 
220.00 	1.289 
219.00 	1.282 
218.00 	1.272 
217.00 	1.263 
216.00 	1.243 
215.00 	1.235 
214.00 	1.217 
213.00 	1.199 
212.00 	1.167 
211.00 	1.138 
210.00 	1.101 
209.00 	1.050 
208.00 	0.981 
207.00 	0.895 
206.00 	0.771 
205.00 	0.617 
204.00 	0.448 
203.00 	0.243 
202.00 	-0.006 
201.00 	-0.269 
200.00 	-0.513 
199.00 	-0.688 
198.00 	-0.823 
197.00 	-0.785 
196.00 	-0.670 
195.00 	-0.582 
194.00 	-0.460 
193.00 	-0.318 
192.00 	-0.195 
191.00 	-0.040 
190.00 	0.147 
