nm    	Abs   
300.00 	0.680 
299.00 	0.702 
298.00 	0.724 
297.00 	0.746 
296.00 	0.767 
295.00 	0.785 
294.00 	0.805 
293.00 	0.823 
292.00 	0.841 
291.00 	0.860 
290.00 	0.882 
289.00 	0.906 
288.00 	0.933 
287.00 	0.971 
286.00 	1.017 
285.00 	1.073 
284.00 	1.130 
283.00 	1.176 
282.00 	1.198 
281.00 	1.211 
280.00 	1.214 
279.00 	1.217 
278.00 	1.216 
277.00 	1.218 
276.00 	1.216 
275.00 	1.218 
274.00 	1.218 
273.00 	1.222 
272.00 	1.219 
271.00 	1.222 
270.00 	1.221 
269.00 	1.222 
268.00 	1.218 
267.00 	1.219 
266.00 	1.217 
265.00 	1.218 
264.00 	1.215 
263.00 	1.214 
262.00 	1.212 
261.00 	1.210 
260.00 	1.210 
259.00 	1.208 
258.00 	1.206 
257.00 	1.204 
256.00 	1.203 
255.00 	1.202 
254.00 	1.200 
253.00 	1.196 
252.00 	1.196 
251.00 	1.189 
250.00 	1.188 
249.00 	1.185 
248.00 	1.181 
247.00 	1.173 
246.00 	1.170 
245.00 	1.163 
244.00 	1.157 
243.00 	1.147 
242.00 	1.141 
241.00 	1.129 
240.00 	1.123 
239.00 	1.113 
238.00 	1.105 
237.00 	1.093 
236.00 	1.083 
235.00 	1.072 
234.00 	1.064 
233.00 	1.050 
232.00 	1.040 
231.00 	1.033 
230.00 	1.021 
229.00 	1.011 
228.00 	1.002 
227.00 	0.990 
226.00 	0.976 
225.00 	0.966 
224.00 	0.957 
223.00 	0.948 
222.00 	0.937 
221.00 	0.931 
220.00 	0.920 
219.00 	0.913 
218.00 	0.904 
217.00 	0.894 
216.00 	0.877 
215.00 	0.864 
214.00 	0.842 
213.00 	0.822 
212.00 	0.793 
211.00 	0.764 
210.00 	0.722 
209.00 	0.670 
208.00 	0.601 
207.00 	0.511 
206.00 	0.391 
205.00 	0.240 
204.00 	0.067 
203.00 	-0.137 
202.00 	-0.386 
201.00 	-0.652 
200.00 	-0.900 
199.00 	-1.072 
198.00 	-1.202 
197.00 	-1.164 
196.00 	-1.050 
195.00 	-0.950 
194.00 	-0.825 
193.00 	-0.668 
192.00 	-0.536 
191.00 	-0.370 
190.00 	-0.156 
