nm    	Abs   
500.00 	0.076 
499.00 	0.076 
498.00 	0.076 
497.00 	0.077 
496.00 	0.077 
495.00 	0.077 
494.00 	0.077 
493.00 	0.078 
492.00 	0.078 
491.00 	0.078 
490.00 	0.078 
489.00 	0.079 
488.00 	0.079 
487.00 	0.079 
486.00 	0.080 
485.00 	0.080 
484.00 	0.080 
483.00 	0.080 
482.00 	0.081 
481.00 	0.081 
480.00 	0.082 
479.00 	0.082 
478.00 	0.083 
477.00 	0.083 
476.00 	0.083 
475.00 	0.084 
474.00 	0.085 
473.00 	0.085 
472.00 	0.086 
471.00 	0.087 
470.00 	0.087 
469.00 	0.087 
468.00 	0.088 
467.00 	0.089 
466.00 	0.090 
465.00 	0.091 
464.00 	0.092 
463.00 	0.092 
462.00 	0.093 
461.00 	0.094 
460.00 	0.095 
459.00 	0.097 
458.00 	0.098 
457.00 	0.100 
456.00 	0.101 
455.00 	0.102 
454.00 	0.103 
453.00 	0.105 
452.00 	0.105 
451.00 	0.107 
450.00 	0.108 
449.00 	0.108 
448.00 	0.109 
447.00 	0.110 
446.00 	0.111 
445.00 	0.111 
444.00 	0.112 
443.00 	0.112 
442.00 	0.113 
441.00 	0.114 
440.00 	0.115 
439.00 	0.116 
438.00 	0.117 
437.00 	0.118 
436.00 	0.119 
435.00 	0.121 
434.00 	0.121 
433.00 	0.122 
432.00 	0.123 
431.00 	0.125 
430.00 	0.125 
429.00 	0.127 
428.00 	0.128 
427.00 	0.130 
426.00 	0.132 
425.00 	0.134 
424.00 	0.135 
423.00 	0.138 
422.00 	0.141 
421.00 	0.143 
420.00 	0.146 
419.00 	0.149 
418.00 	0.152 
417.00 	0.155 
416.00 	0.159 
415.00 	0.163 
414.00 	0.167 
413.00 	0.172 
412.00 	0.177 
411.00 	0.182 
410.00 	0.188 
409.00 	0.194 
408.00 	0.200 
407.00 	0.207 
406.00 	0.214 
405.00 	0.221 
404.00 	0.230 
403.00 	0.238 
402.00 	0.246 
401.00 	0.256 
400.00 	0.266 
399.00 	0.275 
398.00 	0.286 
397.00 	0.298 
396.00 	0.309 
395.00 	0.320 
394.00 	0.333 
393.00 	0.347 
392.00 	0.360 
391.00 	0.375 
390.00 	0.390 
389.00 	0.406 
388.00 	0.422 
387.00 	0.438 
386.00 	0.455 
385.00 	0.472 
384.00 	0.489 
383.00 	0.507 
382.00 	0.526 
381.00 	0.544 
380.00 	0.562 
379.00 	0.582 
378.00 	0.600 
377.00 	0.618 
376.00 	0.636 
375.00 	0.654 
374.00 	0.674 
373.00 	0.690 
372.00 	0.707 
371.00 	0.723 
370.00 	0.740 
369.00 	0.757 
368.00 	0.772 
367.00 	0.788 
366.00 	0.803 
365.00 	0.818 
364.00 	0.831 
363.00 	0.846 
362.00 	0.859 
361.00 	0.890 
360.00 	0.901 
359.00 	0.913 
358.00 	0.925 
357.00 	0.935 
356.00 	0.946 
355.00 	0.955 
354.00 	0.964 
353.00 	0.971 
352.00 	0.977 
351.00 	0.983 
350.00 	0.989 
349.00 	0.993 
348.00 	0.996 
347.00 	0.997 
346.00 	0.997 
345.00 	0.996 
344.00 	0.994 
343.00 	0.991 
342.00 	0.985 
341.00 	0.978 
340.00 	0.970 
339.00 	0.961 
338.00 	0.950 
337.00 	0.938 
336.00 	0.927 
335.00 	0.911 
334.00 	0.897 
333.00 	0.882 
332.00 	0.866 
331.00 	0.848 
330.00 	0.828 
329.00 	0.809 
328.00 	0.790 
327.00 	0.769 
326.00 	0.748 
325.00 	0.728 
324.00 	0.706 
323.00 	0.683 
322.00 	0.661 
321.00 	0.638 
320.00 	0.615 
319.00 	0.594 
318.00 	0.574 
317.00 	0.553 
316.00 	0.532 
315.00 	0.511 
314.00 	0.492 
313.00 	0.473 
312.00 	0.453 
311.00 	0.435 
310.00 	0.418 
309.00 	0.402 
308.00 	0.387 
307.00 	0.371 
306.00 	0.357 
305.00 	0.344 
304.00 	0.333 
303.00 	0.321 
302.00 	0.309 
301.00 	0.299 
300.00 	0.290 
299.00 	0.281 
298.00 	0.273 
297.00 	0.266 
296.00 	0.265 
295.00 	0.253 
294.00 	0.247 
293.00 	0.242 
292.00 	0.237 
291.00 	0.233 
290.00 	0.231 
289.00 	0.228 
288.00 	0.225 
287.00 	0.224 
286.00 	0.221 
285.00 	0.220 
284.00 	0.220 
283.00 	0.225 
282.00 	0.221 
281.00 	0.222 
280.00 	0.224 
279.00 	0.226 
278.00 	0.229 
277.00 	0.232 
276.00 	0.236 
275.00 	0.240 
274.00 	0.244 
273.00 	0.249 
272.00 	0.256 
271.00 	0.262 
270.00 	0.270 
269.00 	0.278 
268.00 	0.286 
267.00 	0.297 
266.00 	0.310 
265.00 	0.325 
264.00 	0.343 
263.00 	0.366 
262.00 	0.394 
261.00 	0.429 
260.00 	0.471 
259.00 	0.521 
258.00 	0.579 
257.00 	0.648 
256.00 	0.722 
255.00 	0.801 
254.00 	0.880 
253.00 	0.957 
252.00 	1.029 
251.00 	1.093 
250.00 	1.147 
249.00 	1.194 
248.00 	1.233 
247.00 	1.270 
246.00 	1.295 
245.00 	1.314 
244.00 	1.326 
243.00 	1.337 
242.00 	1.339 
241.00 	1.338 
240.00 	1.333 
239.00 	1.324 
238.00 	1.311 
237.00 	1.299 
236.00 	1.285 
235.00 	1.270 
234.00 	1.255 
233.00 	1.241 
232.00 	1.230 
231.00 	1.219 
230.00 	1.214 
229.00 	1.210 
228.00 	1.202 
227.00 	1.202 
226.00 	1.205 
225.00 	1.218 
224.00 	1.227 
223.00 	1.243 
222.00 	1.268 
221.00 	1.296 
220.00 	1.327 
219.00 	1.358 
218.00 	1.387 
217.00 	1.417 
216.00 	1.441 
215.00 	1.458 
214.00 	1.470 
213.00 	1.472 
212.00 	1.468 
211.00 	1.446 
210.00 	1.425 
209.00 	1.372 
208.00 	1.310 
207.00 	1.230 
206.00 	1.111 
205.00 	0.960 
204.00 	0.789 
203.00 	0.590 
202.00 	0.339 
201.00 	0.094 
200.00 	-0.124 
199.00 	-0.310 
198.00 	-0.367 
197.00 	-0.356 
196.00 	-0.263 
195.00 	-0.198 
194.00 	-0.072 
193.00 	0.048 
192.00 	0.153 
191.00 	0.263 
190.00 	0.391 
