nm    	Abs   
500.00 	0.116 
499.00 	0.117 
498.00 	0.117 
497.00 	0.117 
496.00 	0.119 
495.00 	0.119 
494.00 	0.119 
493.00 	0.120 
492.00 	0.121 
491.00 	0.121 
490.00 	0.122 
489.00 	0.123 
488.00 	0.124 
487.00 	0.123 
486.00 	0.125 
485.00 	0.126 
484.00 	0.126 
483.00 	0.127 
482.00 	0.128 
481.00 	0.129 
480.00 	0.129 
479.00 	0.130 
478.00 	0.132 
477.00 	0.132 
476.00 	0.133 
475.00 	0.135 
474.00 	0.136 
473.00 	0.137 
472.00 	0.139 
471.00 	0.140 
470.00 	0.141 
469.00 	0.142 
468.00 	0.144 
467.00 	0.145 
466.00 	0.147 
465.00 	0.149 
464.00 	0.151 
463.00 	0.153 
462.00 	0.155 
461.00 	0.157 
460.00 	0.159 
459.00 	0.161 
458.00 	0.163 
457.00 	0.165 
456.00 	0.168 
455.00 	0.170 
454.00 	0.172 
453.00 	0.174 
452.00 	0.176 
451.00 	0.178 
450.00 	0.180 
449.00 	0.181 
448.00 	0.183 
447.00 	0.184 
446.00 	0.187 
445.00 	0.187 
444.00 	0.189 
443.00 	0.190 
442.00 	0.192 
441.00 	0.193 
440.00 	0.195 
439.00 	0.197 
438.00 	0.199 
437.00 	0.201 
436.00 	0.204 
435.00 	0.206 
434.00 	0.208 
433.00 	0.211 
432.00 	0.215 
431.00 	0.218 
430.00 	0.220 
429.00 	0.224 
428.00 	0.230 
427.00 	0.234 
426.00 	0.239 
425.00 	0.246 
424.00 	0.252 
423.00 	0.259 
422.00 	0.266 
421.00 	0.275 
420.00 	0.284 
419.00 	0.294 
418.00 	0.305 
417.00 	0.319 
416.00 	0.333 
415.00 	0.352 
414.00 	0.370 
413.00 	0.390 
412.00 	0.411 
411.00 	0.433 
410.00 	0.457 
409.00 	0.483 
408.00 	0.511 
407.00 	0.541 
406.00 	0.572 
405.00 	0.611 
404.00 	0.650 
403.00 	0.685 
402.00 	0.719 
401.00 	0.756 
400.00 	0.791 
399.00 	0.825 
398.00 	0.864 
397.00 	0.901 
396.00 	0.939 
395.00 	0.979 
394.00 	1.016 
393.00 	1.052 
392.00 	1.082 
391.00 	1.113 
390.00 	1.143 
389.00 	1.171 
388.00 	1.199 
387.00 	1.224 
386.00 	1.250 
385.00 	1.274 
384.00 	1.299 
383.00 	1.322 
382.00 	1.342 
381.00 	1.360 
380.00 	1.378 
379.00 	1.394 
378.00 	1.410 
377.00 	1.425 
376.00 	1.438 
375.00 	1.452 
374.00 	1.462 
373.00 	1.469 
372.00 	1.479 
371.00 	1.484 
370.00 	1.488 
369.00 	1.494 
368.00 	1.495 
367.00 	1.497 
366.00 	1.496 
365.00 	1.495 
364.00 	1.490 
363.00 	1.490 
362.00 	1.488 
361.00 	1.467 
360.00 	1.467 
359.00 	1.462 
358.00 	1.458 
357.00 	1.451 
356.00 	1.445 
355.00 	1.437 
354.00 	1.430 
353.00 	1.424 
352.00 	1.414 
351.00 	1.402 
350.00 	1.393 
349.00 	1.381 
348.00 	1.367 
347.00 	1.351 
346.00 	1.334 
345.00 	1.313 
344.00 	1.293 
343.00 	1.274 
342.00 	1.255 
341.00 	1.235 
340.00 	1.214 
339.00 	1.192 
338.00 	1.169 
337.00 	1.143 
