Sample:	'20211010A(EM)
File name:	G-CDs 3.FDS
Run date:	'18:55:19, 06/10/2023
Operator:	Administrator
Comment:	'

Instrument
Model:	F-4700 FL Spectrophotometer
Serial number:	2019-001
ROM Version:	5J24010 00

Instrument parameters
Measurement type:	Wavelength scan
Scan mode:	Emission
Data mode:	Fluorescence
EX WL:	400.0 nm
EM  Start WL:	420.0 nm
EM  End WL:	800.0 nm
Scan speed:	1200 nm/min
Delay:	0.0 s
EX Slit:	10.0 nm
EM Slit:	10.0 nm
PMT Voltage:	435 V
Response:	0.002 s
Corrected spectra:	Off
Shutter control:	On

Processing performed
Savitsky-Golay smoothed
Smoothing order:	3
Number of points:	7
Number of times:	1

Peak integration
Integration method:	Rectangular
Sensitivity:	1
Threshold:	1.000

Peaks
No.	Start(nm)	Apex(nm)	End(nm)	Height(Data)	Valley(nm)	Valley(Data)
1	420.0	541.8	800.0	4769	800.0	2.899

Data points
nm	Data
420.0	3.711
420.2	3.269
420.4	3.213
420.6	3.374
420.8	3.528
421.0	3.572
421.2	3.500
421.4	3.376
421.6	3.302
421.8	3.381
422.0	3.457
422.2	3.446
422.4	3.516
422.6	3.493
422.8	3.444
423.0	3.389
423.2	3.255
423.4	3.150
423.6	3.340
423.8	3.449
424.0	3.490
424.2	3.433
424.4	3.352
424.6	3.320
424.8	3.446
425.0	3.541
425.2	3.461
425.4	3.449
425.6	3.384
425.8	3.380
426.0	3.349
426.2	3.420
426.4	3.445
426.6	3.574
426.8	3.603
427.0	3.580
427.2	3.440
427.4	3.446
427.6	3.504
427.8	3.620
428.0	3.625
428.2	3.576
428.4	3.614
428.6	3.622
428.8	3.608
429.0	3.611
429.2	3.553
429.4	3.522
429.6	3.651
429.8	3.611
430.0	3.413
430.2	3.387
430.4	3.459
430.6	3.487
430.8	3.661
431.0	3.857
431.2	3.781
431.4	3.791
431.6	3.812
431.8	3.789
432.0	3.769
432.2	3.888
432.4	3.810
432.6	3.805
432.8	3.822
433.0	3.950
433.2	4.045
433.4	4.149
433.6	4.138
433.8	4.093
434.0	3.982
434.2	3.912
434.4	3.937
434.6	3.996
434.8	4.144
435.0	4.211
435.2	4.332
435.4	4.370
435.6	4.416
435.8	4.523
436.0	4.591
436.2	4.535
436.4	4.687
436.6	4.707
436.8	4.796
437.0	4.889
437.2	4.965
437.4	4.803
437.6	4.820
437.8	4.784
438.0	4.777
438.2	4.658
438.4	4.830
438.6	4.950
438.8	5.107
439.0	5.207
439.2	5.110
439.4	5.004
439.6	5.078
439.8	5.248
440.0	5.312
440.2	5.465
440.4	5.616
440.6	5.810
440.8	5.883
441.0	5.899
441.2	5.897
441.4	6.033
441.6	6.020
441.8	6.056
442.0	5.949
442.2	5.982
442.4	6.170
442.6	6.314
442.8	6.451
443.0	6.494
443.2	6.375
443.4	6.435
443.6	6.488
443.8	6.482
444.0	6.654
444.2	6.764
444.4	6.760
444.6	6.931
444.8	6.974
445.0	7.002
445.2	7.151
445.4	7.274
445.6	7.119
445.8	6.948
446.0	7.101
446.2	7.314
446.4	7.457
446.6	7.451
446.8	7.480
447.0	7.443
447.2	7.905
447.4	8.131
447.6	8.102
447.8	7.785
448.0	7.556
448.2	7.504
448.4	7.612
448.6	7.847
448.8	8.159
449.0	8.229
449.2	8.210
449.4	8.190
449.6	8.085
449.8	8.145
450.0	8.191
450.2	8.227
450.4	8.273
450.6	8.240
450.8	8.173
451.0	8.211
451.2	8.269
451.4	8.423
451.6	8.601
451.8	8.625
452.0	8.514
452.2	8.404
452.4	8.525
452.6	8.686
452.8	8.697
453.0	8.676
453.2	8.644
453.4	8.776
453.6	8.960
453.8	9.053
454.0	8.842
454.2	8.800
454.4	8.819
454.6	9.000
454.8	9.079
455.0	9.102
455.2	8.982
455.4	9.105
455.6	9.104
455.8	9.120
456.0	9.277
456.2	9.344
456.4	9.523
456.6	9.466
456.8	9.230
457.0	9.217
457.2	9.364
457.4	9.555
457.6	9.896
457.8	9.833
458.0	9.730
458.2	9.968
458.4	10.05
458.6	10.08
458.8	10.20
459.0	10.12
459.2	10.15
459.4	10.39
459.6	10.52
459.8	10.79
460.0	10.94
460.2	11.04
460.4	11.08
460.6	11.09
460.8	11.26
461.0	11.48
461.2	11.57
461.4	11.81
461.6	11.78
461.8	11.92
462.0	12.26
462.2	12.52
462.4	12.93
462.6	13.16
462.8	13.28
463.0	13.62
463.2	13.93
463.4	14.37
463.6	14.83
463.8	15.01
464.0	15.11
464.2	15.39
464.4	15.72
464.6	16.09
464.8	16.41
465.0	16.74
465.2	17.29
465.4	17.97
465.6	18.64
465.8	19.04
466.0	19.44
466.2	19.39
466.4	19.71
466.6	20.25
466.8	20.77
467.0	21.38
467.2	22.44
467.4	22.89
467.6	23.67
467.8	24.35
468.0	24.80
468.2	25.33
468.4	26.21
468.6	26.72
468.8	27.48
469.0	28.10
469.2	28.97
469.4	29.75
469.6	30.61
469.8	31.18
470.0	31.89
470.2	32.73
470.4	34.33
470.6	35.67
470.8	36.88
471.0	38.02
471.2	38.75
471.4	39.31
471.6	41.18
471.8	42.87
472.0	43.85
472.2	45.03
472.4	45.50
472.6	46.36
472.8	48.31
473.0	50.03
473.2	51.21
473.4	52.86
473.6	53.82
473.8	54.98
474.0	56.37
474.2	57.28
474.4	59.01
474.6	61.18
474.8	62.85
475.0	64.35
475.2	66.24
475.4	67.72
475.6	69.92
475.8	71.66
476.0	73.51
476.2	75.16
476.4	76.95
476.6	79.48
476.8	81.26
477.0	82.50
477.2	84.77
477.4	86.63
477.6	88.50
477.8	91.59
478.0	93.52
478.2	95.56
478.4	98.36
478.6	101.0
478.8	102.8
479.0	105.5
479.2	107.9
479.4	110.3
479.6	112.8
479.8	115.4
480.0	117.5
480.2	120.7
480.4	123.4
480.6	127.0
480.8	130.6
481.0	133.7
481.2	136.5
481.4	139.7
481.6	142.0
481.8	145.9
482.0	149.9
482.2	154.1
482.4	157.2
482.6	160.4
482.8	163.0
483.0	166.2
483.2	170.3
483.4	174.5
483.6	178.2
483.8	181.8
484.0	185.0
484.2	188.9
484.4	193.5
484.6	198.2
484.8	203.2
485.0	207.8
485.2	212.7
485.4	217.7
485.6	222.6
485.8	226.8
486.0	231.5
486.2	235.9
486.4	240.9
486.6	246.6
486.8	252.1
487.0	257.2
487.2	263.3
487.4	268.8
487.6	273.7
487.8	278.9
488.0	283.6
488.2	289.6
488.4	296.7
488.6	302.9
488.8	310.2
489.0	317.0
489.2	322.8
489.4	330.3
489.6	338.9
489.8	345.5
490.0	353.2
490.2	362.5
490.4	369.6
490.6	378.3
490.8	386.9
491.0	392.6
491.2	399.7
491.4	409.7
491.6	419.0
491.8	429.0
492.0	437.8
492.2	445.8
492.4	454.5
492.6	464.3
492.8	474.4
493.0	485.2
493.2	496.4
493.4	508.1
493.6	518.0
493.8	528.6
494.0	538.9
494.2	549.7
494.4	560.5
494.6	573.9
494.8	586.6
495.0	598.7
495.2	611.0
495.4	622.5
495.6	633.8
495.8	647.5
496.0	661.0
496.2	674.7
496.4	689.8
496.6	704.8
496.8	720.4
497.0	735.2
497.2	749.1
497.4	762.3
497.6	777.0
497.8	791.2
498.0	805.2
498.2	821.2
498.4	838.8
498.6	853.8
498.8	872.0
499.0	888.2
499.2	903.9
499.4	922.3
499.6	940.7
499.8	958.6
500.0	979.4
500.2	998.0
500.4	1015
500.6	1034
500.8	1050
501.0	1070
501.2	1090
501.4	1110
501.6	1130
501.8	1152
502.0	1172
502.2	1194
502.4	1212
502.6	1230
502.8	1251
503.0	1273
503.2	1294
503.4	1316
503.6	1336
503.8	1357
504.0	1381
504.2	1406
504.4	1433
504.6	1458
504.8	1479
505.0	1502
505.2	1524
505.4	1549
505.6	1576
505.8	1603
506.0	1626
506.2	1652
506.4	1678
506.6	1703
506.8	1724
507.0	1749
507.2	1771
507.4	1797
507.6	1823
507.8	1848
508.0	1869
508.2	1897
508.4	1922
508.6	1948
508.8	1978
509.0	2007
509.2	2032
509.4	2057
509.6	2080
509.8	2106
510.0	2134
510.2	2162
510.4	2183
510.6	2211
510.8	2241
511.0	2272
511.2	2297
511.4	2325
511.6	2347
511.8	2375
512.0	2402
512.2	2426
512.4	2454
512.6	2485
