Sample:	'20211010A(EM)
File name:	B-NI 4.FDS
Run date:	'11:05:27, 06/20/2023
Operator:	Administrator
Comment:	'

Instrument
Model:	F-4700 FL Spectrophotometer
Serial number:	2019-001
ROM Version:	5J24010 00

Instrument parameters
Measurement type:	Wavelength scan
Scan mode:	Emission
Data mode:	Fluorescence
EX WL:	350.0 nm
EM  Start WL:	370.0 nm
EM  End WL:	700.0 nm
Scan speed:	1200 nm/min
Delay:	0.0 s
EX Slit:	10.0 nm
EM Slit:	10.0 nm
PMT Voltage:	312 V
Response:	0.002 s
Corrected spectra:	Off
Shutter control:	On

Processing performed
Savitsky-Golay smoothed
Smoothing order:	3
Number of points:	7
Number of times:	1

Peak integration
Integration method:	Rectangular
Sensitivity:	1
Threshold:	1.000

Peaks
No.	Start(nm)	Apex(nm)	End(nm)	Height(Data)	Valley(nm)	Valley(Data)
1	370.0	454.8	455.6	2564	455.6	2553
2	455.6	458.4	460.4	2582	460.4	2563
3	460.4	461.2	700.0	2589	700.0	2.651

Data points
nm	Data
370.0	2.699
370.2	2.602
370.4	2.606
370.6	2.667
370.8	2.686
371.0	2.772
371.2	2.835
371.4	2.870
371.6	2.928
371.8	3.018
372.0	3.022
372.2	2.995
372.4	3.051
372.6	3.091
372.8	3.166
373.0	3.269
373.2	3.240
373.4	3.201
373.6	3.211
373.8	3.244
374.0	3.315
374.2	3.352
374.4	3.406
374.6	3.453
374.8	3.539
375.0	3.586
375.2	3.627
375.4	3.608
375.6	3.700
375.8	3.737
376.0	3.841
376.2	3.885
376.4	3.948
376.6	3.944
376.8	4.050
377.0	4.107
377.2	4.197
377.4	4.304
377.6	4.386
377.8	4.421
378.0	4.455
378.2	4.509
378.4	4.544
378.6	4.622
378.8	4.703
379.0	4.791
379.2	4.888
379.4	5.026
379.6	5.092
379.8	5.090
380.0	5.102
380.2	5.156
380.4	5.282
380.6	5.368
380.8	5.460
381.0	5.544
381.2	5.581
381.4	5.754
381.6	5.968
381.8	6.082
382.0	6.181
382.2	6.273
382.4	6.295
382.6	6.456
382.8	6.581
383.0	6.614
383.2	6.677
383.4	6.775
383.6	6.888
383.8	7.108
384.0	7.207
384.2	7.280
384.4	7.430
384.6	7.536
384.8	7.666
385.0	7.894
385.2	8.021
385.4	8.236
385.6	8.475
385.8	8.617
386.0	8.728
386.2	8.883
386.4	9.050
386.6	9.272
386.8	9.536
387.0	9.793
387.2	9.996
387.4	10.30
387.6	10.68
387.8	10.86
388.0	11.10
388.2	11.14
388.4	11.27
388.6	11.49
388.8	11.81
389.0	12.09
389.2	12.46
389.4	12.63
389.6	13.06
389.8	13.38
390.0	13.69
390.2	14.07
390.4	14.35
390.6	14.69
390.8	15.21
391.0	15.58
391.2	15.88
391.4	16.35
391.6	16.73
391.8	17.29
392.0	17.85
392.2	18.26
392.4	18.55
392.6	18.93
392.8	19.40
393.0	20.08
393.2	20.74
393.4	21.32
393.6	21.89
393.8	22.45
394.0	23.11
394.2	23.87
394.4	24.51
394.6	25.19
394.8	25.90
395.0	26.76
395.2	27.56
395.4	28.38
395.6	29.14
395.8	29.88
396.0	30.57
396.2	31.53
396.4	32.49
396.6	33.54
396.8	34.67
397.0	35.75
397.2	36.73
397.4	37.81
397.6	39.02
