Sample:	'20211010A(EM)
File name:	B-NI 2 200.FDS
Run date:	'11:01:43, 06/20/2023
Operator:	Administrator
Comment:	'

Instrument
Model:	F-4700 FL Spectrophotometer
Serial number:	2019-001
ROM Version:	5J24010 00

Instrument parameters
Measurement type:	Wavelength scan
Scan mode:	Emission
Data mode:	Fluorescence
EX WL:	350.0 nm
EM  Start WL:	370.0 nm
EM  End WL:	700.0 nm
Scan speed:	1200 nm/min
Delay:	0.0 s
EX Slit:	10.0 nm
EM Slit:	10.0 nm
PMT Voltage:	312 V
Response:	0.002 s
Corrected spectra:	Off
Shutter control:	On

Processing performed
Savitsky-Golay smoothed
Smoothing order:	3
Number of points:	7
Number of times:	1

Peak integration
Integration method:	Rectangular
Sensitivity:	1
Threshold:	1.000

Peaks
No.	Start(nm)	Apex(nm)	End(nm)	Height(Data)	Valley(nm)	Valley(Data)
1	370.0	438.6	439.6	4214	439.6	4200
2	439.6	440.4	700.0	4214	700.0	2.470

Data points
nm	Data
370.0	13.74
370.2	13.90
370.4	14.14
370.6	14.47
370.8	14.89
371.0	15.25
371.2	15.56
371.4	16.03
371.6	16.46
371.8	16.86
372.0	17.26
372.2	17.71
372.4	18.22
372.6	18.68
372.8	19.23
373.0	19.66
373.2	20.08
373.4	20.61
373.6	21.29
373.8	21.91
374.0	22.57
374.2	23.14
374.4	23.67
374.6	24.26
374.8	24.88
375.0	25.61
375.2	26.49
375.4	27.30
375.6	28.18
375.8	28.98
376.0	29.76
376.2	30.78
376.4	31.90
376.6	32.77
376.8	33.79
377.0	34.80
377.2	35.81
377.4	36.83
377.6	37.69
377.8	38.60
378.0	39.70
378.2	41.03
378.4	42.51
378.6	43.79
378.8	45.08
379.0	46.69
379.2	48.22
379.4	49.46
379.6	50.95
379.8	52.45
380.0	54.05
380.2	55.85
380.4	57.79
380.6	59.46
380.8	61.24
381.0	63.40
381.2	65.45
381.4	67.59
381.6	70.05
381.8	72.32
382.0	74.20
382.2	76.43
382.4	78.55
382.6	81.18
382.8	84.08
383.0	86.99
383.2	89.69
383.4	92.57
383.6	95.30
383.8	98.29
384.0	101.5
384.2	104.6
384.4	108.0
384.6	111.7
384.8	115.4
385.0	119.4
385.2	123.4
385.4	127.1
385.6	131.0
385.8	135.0
386.0	139.5
386.2	144.5
386.4	149.3
386.6	153.9
386.8	158.4
387.0	162.8
387.2	167.9
387.4	173.1
387.6	179.3
387.8	185.1
388.0	190.9
388.2	196.3
388.4	201.7
388.6	207.3
388.8	213.8
389.0	220.3
389.2	228.0
389.4	235.1
389.6	241.8
389.8	249.1
390.0	256.3
390.2	264.0
390.4	272.7
390.6	281.6
390.8	289.8
391.0	299.0
391.2	307.4
391.4	315.6
391.6	323.1
391.8	331.6
392.0	340.4
392.2	350.3
392.4	360.1
392.6	370.9
392.8	380.9
393.0	391.5
393.2	402.5
393.4	414.2
393.6	425.8
393.8	438.0
394.0	449.1
394.2	460.2
394.4	471.6
394.6	483.8
394.8	496.8
395.0	509.7
395.2	523.2
395.4	537.5
395.6	551.7
395.8	566.0
396.0	580.6
396.2	595.2
396.4	609.4
396.6	624.7
396.8	639.3
397.0	654.5
397.2	669.4
397.4	686.0
397.6	701.9
397.8	718.3
398.0	733.4
398.2	750.1
398.4	766.0
398.6	783.0
398.8	801.7
399.0	819.8
399.2	838.5
399.4	858.0
399.6	877.0
399.8	897.0
400.0	917.4
400.2	937.1
400.4	958.4
400.6	978.5
400.8	998.3
401.0	1019
401.2	1041
401.4	1059
401.6	1079
401.8	1098
402.0	1119
402.2	1141
402.4	1166
402.6	1187
402.8	1208
403.0	1228
403.2	1248
403.4	1271
403.6	1294
403.8	1317
404.0	1339
404.2	1363
404.4	1387
404.6	1412
404.8	1435
405.0	1457
405.2	1477
405.4	1500
405.6	1526
405.8	1551
406.0	1576
406.2	1601
406.4	1625
406.6	1649
406.8	1671
407.0	1695
407.2	1716
407.4	1740
407.6	1763
407.8	1786
408.0	1809
408.2	1839
408.4	1865
408.6	1892
408.8	1919
409.0	1943
409.2	1967
409.4	1991
409.6	2014
409.8	2037
410.0	2063
410.2	2088
410.4	2116
410.6	2139
410.8	2161
411.0	2183
411.2	2207
411.4	2234
411.6	2259
411.8	2284
412.0	2309
412.2	2331
412.4	2353
412.6	2377
412.8	2400
413.0	2427
413.2	2453
413.4	2475
413.6	2497
413.8	2520
414.0	2542
414.2	2569
414.4	2594
414.6	2615
414.8	2637
415.0	2665
415.2	2685
415.4	2712
415.6	2736
415.8	2753
416.0	2776
416.2	2798
416.4	2816
416.6	2839
416.8	2860
417.0	2881
417.2	2903
417.4	2922
417.6	2943
417.8	2965
418.0	2981
418.2	3005
418.4	3029
418.6	3050
418.8	3074
419.0	3095
419.2	3107
419.4	3126
419.6	3145
419.8	3159
420.0	3182
420.2	3210
420.4	3237
420.6	3258
420.8	3271
421.0	3281
421.2	3301
421.4	3329
421.6	3356
421.8	3380
422.0	3397
422.2	3409
422.4	3423
422.6	3434
422.8	3441
423.0	3455
423.2	3473
423.4	3494
423.6	3515
423.8	3534
424.0	3548
424.2	3560
424.4	3576
424.6	3594
424.8	3610
425.0	3624
425.2	3641
425.4	3651
425.6	3665
425.8	3680
426.0	3694
426.2	3709
426.4	3727
426.6	3741
426.8	3755
427.0	3764
427.2	3775
427.4	3791
427.6	3801
427.8	3816
428.0	3829
428.2	3842
428.4	3854
428.6	3865
428.8	3870
429.0	3880
429.2	3892
429.4	3910
429.6	3927
429.8	3939
430.0	3947
430.2	3948
430.4	3950
430.6	3959
430.8	3971
431.0	3983
431.2	4000
431.4	4011
431.6	4025
431.8	4034
432.0	4040
432.2	4046
432.4	4061
432.6	4069
432.8	4078
433.0	4082
433.2	4087
433.4	4095
433.6	4103
433.8	4112
434.0	4120
434.2	4122
434.4	4123
434.6	4126
434.8	4130
435.0	4143
435.2	4154
435.4	4157
435.6	4159
435.8	4162
436.0	4165
436.2	4169
436.4	4175
436.6	4176
436.8	4177
437.0	4180
437.2	4181
437.4	4182
437.6	4187
437.8	4193
438.0	4202
438.2	4209
438.4	4213
438.6	4214
438.8	4209
439.0	4206
439.2	4205
439.4	4201
439.6	4200
439.8	4203
440.0	4207
440.2	4212
440.4	4214
440.6	4211
440.8	4209
441.0	4205
441.2	4205
441.4	4208
441.6	4205
441.8	4207
442.0	4208
442.2	4206
442.4	4208
442.6	4205
442.8	4200
443.0	4197
443.2	4187
443.4	4178
443.6	4176
443.8	4175
444.0	4176
444.2	4175
444.4	4169
444.6	4164
444.8	4160
445.0	4161
445.2	4152
445.4	4148
445.6	4144
445.8	4143
446.0	4141
446.2	4140
446.4	4133
446.6	4129
446.8	4121
447.0	4120
447.2	4112
447.4	4103
447.6	4094
447.8	4088
448.0	4079
448.2	4080
448.4	4076
448.6	4069
448.8	4061
449.0	4056
449.2	4046
449.4	4037
449.6	4028
449.8	4018
450.0	4014
450.2	4012
450.4	4008
450.6	4000
450.8	3993
451.0	3985
451.2	3984
451.4	3977
451.6	3966
451.8	3953
452.0	3944
452.2	3931
452.4	3929
452.6	3919
452.8	3912
453.0	3899
453.2	3889
453.4	3884
453.6	3877
453.8	3869
454.0	3862
454.2	3854
454.4	3850
454.6	3851
454.8	3838
455.0	3830
455.2	3819
455.4	3809
455.6	3800
455.8	3794
456.0	3781
456.2	3777
456.4	3766
456.6	3749
456.8	3736
457.0	3726
457.2	3715
457.4	3711
457.6	3699
457.8	3688
458.0	3672
458.2	3664
458.4	3655
458.6	3650
458.8	3639
459.0	3638
459.2	3622
459.4	3608
459.6	3598
459.8	3585
460.0	3569
460.2	3561
460.4	3549
460.6	3540
460.8	3534
461.0	3518
461.2	3504
461.4	3490
461.6	3482
461.8	3477
462.0	3471
462.2	3460
462.4	3453
462.6	3446
462.8	3433
463.0	3417
463.2	3401
463.4	3388
463.6	3375
463.8	3367
464.0	3352
464.2	3340
464.4	3330
464.6	3321
464.8	3313
465.0	3305
465.2	3294
465.4	3283
465.6	3269
465.8	3254
466.0	3241
466.2	3229
466.4	3221
466.6	3213
466.8	3200
467.0	3182
467.2	3167
467.4	3158
467.6	3149
467.8	3142
468.0	3129
468.2	3112
468.4	3097
468.6	3090
468.8	3080
469.0	3071
469.2	3057
469.4	3041
469.6	3026
469.8	3015
470.0	3009
470.2	3001
470.4	2989
470.6	2971
470.8	2953
471.0	2939
471.2	2928
471.4	2916
471.6	2903
471.8	2891
472.0	2883
472.2	2877
472.4	2863
472.6	2851
472.8	2840
473.0	2829
473.2	2823
473.4	2814
473.6	2799
473.8	2785
474.0	2774
474.2	2763
474.4	2758
474.6	2745
474.8	2735
475.0	2720
475.2	2705
475.4	2692
475.6	2677
475.8	2658
476.0	2648
476.2	2638
476.4	2629
476.6	2621
476.8	2612
477.0	2603
477.2	2597
477.4	2583
477.6	2568
477.8	2557
478.0	2545
478.2	2538
478.4	2529
478.6	2511
478.8	2498
479.0	2486
479.2	2474
479.4	2466
479.6	2459
479.8	2448
480.0	2438
480.2	2424
480.4	2412
480.6	2401
480.8	2394
481.0	2389
481.2	2379
481.4	2370
481.6	2359
481.8	2347
482.0	2334
482.2	2327
482.4	2318
482.6	2307
482.8	2292
483.0	2279
483.2	2270
483.4	2263
483.6	2257
483.8	2247
484.0	2237
484.2	2225
484.4	2218
484.6	2208
484.8	2199
485.0	2192
485.2	2180
485.4	2165
485.6	2151
485.8	2140
486.0	2133
486.2	2127
486.4	2120
486.6	2111
486.8	2101
487.0	2092
487.2	2084
487.4	2073
487.6	2067
487.8	2053
488.0	2041
488.2	2030
488.4	2020
488.6	2010
488.8	2002
489.0	1993
489.2	1985
489.4	1976
489.6	1965
489.8	1952
490.0	1944
490.2	1935
490.4	1928
490.6	1920
490.8	1912
491.0	1901
491.2	1890
491.4	1880
491.6	1873
491.8	1862
492.0	1853
492.2	1844
492.4	1833
492.6	1823
492.8	1814
493.0	1802
493.2	1795
493.4	1786
493.6	1779
493.8	1769
494.0	1759
494.2	1749
494.4	1740
494.6	1728
494.8	1719
495.0	1709
495.2	1700
495.4	1694
495.6	1689
495.8	1680
496.0	1672
496.2	1662
496.4	1654
496.6	1646
496.8	1638
497.0	1626
497.2	1617
497.4	1608
497.6	1600
497.8	1590
498.0	1582
498.2	1574
498.4	1567
498.6	1557
498.8	1549
499.0	1540
499.2	1533
499.4	1525
499.6	1516
499.8	1503
500.0	1492
500.2	1484
500.4	1475
500.6	1468
500.8	1460
501.0	1451
501.2	1441
501.4	1433
501.6	1425
501.8	1420
502.0	1415
502.2	1409
502.4	1400
502.6	1393
502.8	1384
503.0	1377
503.2	1368
503.4	1360
503.6	1351
503.8	1342
504.0	1334
504.2	1324
504.4	1315
504.6	1309
504.8	1303
505.0	1298
505.2	1291
505.4	1283
505.6	1276
505.8	1268
506.0	1261
506.2	1252
506.4	1244
506.6	1236
506.8	1230
507.0	1222
507.2	1218
507.4	1211
507.6	1205
507.8	1196
508.0	1189
508.2	1181
508.4	1172
508.6	1163
508.8	1156
509.0	1149
509.2	1143
509.4	1138
509.6	1133
509.8	1128
510.0	1123
510.2	1117
510.4	1110
510.6	1101
510.8	1092
511.0	1082
511.2	1075
511.4	1070
511.6	1067
511.8	1063
512.0	1055
512.2	1048
512.4	1040
512.6	1033
512.8	1025
513.0	1020
513.2	1013
513.4	1005
513.6	999.1
513.8	994.3
514.0	989.3
514.2	984.8
514.4	977.5
514.6	968.1
514.8	962.1
515.0	956.8
515.2	951.9
515.4	947.1
515.6	942.2
515.8	936.6
516.0	930.9
516.2	924.1
516.4	916.9
516.6	911.1
516.8	903.6
517.0	898.3
517.2	894.1
517.4	890.2
517.6	885.5
517.8	880.7
518.0	872.8
518.2	866.2
518.4	861.2
518.6	857.5
518.8	854.0
519.0	849.9
519.2	844.2
519.4	837.6
519.6	832.2
519.8	827.0
520.0	823.3
520.2	817.9
520.4	810.9
520.6	804.2
520.8	798.0
521.0	792.8
521.2	787.1
521.4	782.4
521.6	778.0
521.8	773.9
522.0	768.4
522.2	765.3
522.4	760.0
522.6	757.1
522.8	754.1
523.0	748.4
523.2	742.5
523.4	737.1
523.6	731.3
523.8	726.8
524.0	722.1
524.2	716.6
524.4	712.6
524.6	708.1
524.8	704.3
525.0	700.0
525.2	696.0
525.4	692.9
525.6	689.4
525.8	685.5
526.0	679.1
526.2	673.0
526.4	667.3
526.6	663.7
526.8	659.8
527.0	655.3
527.2	650.0
527.4	646.4
527.6	642.5
527.8	639.8
528.0	635.2
528.2	630.4
528.4	626.9
528.6	624.1
528.8	620.6
529.0	618.1
529.2	612.8
529.4	607.7
529.6	603.3
529.8	598.9
530.0	593.6
530.2	590.0
530.4	586.0
530.6	583.1
530.8	580.8
531.0	577.5
531.2	573.9
531.4	570.3
531.6	566.8
531.8	562.4
532.0	557.8
532.2	554.2
532.4	551.6
532.6	548.9
532.8	546.1
533.0	541.9
533.2	536.8
533.4	532.2
533.6	527.9
533.8	523.6
534.0	520.3
534.2	517.7
534.4	514.5
534.6	511.2
534.8	508.3
535.0	504.0
535.2	500.3
535.4	497.5
535.6	495.1
535.8	492.2
536.0	490.1
536.2	486.9
536.4	483.9
536.6	480.6
536.8	476.8
537.0	473.6
537.2	471.1
537.4	467.3
537.6	463.7
537.8	458.7
538.0	454.3
538.2	452.4
538.4	451.6
538.6	449.4
538.8	448.1
539.0	444.4
539.2	440.2
539.4	437.7
539.6	435.9
539.8	433.4
540.0	431.7
540.2	428.4
540.4	423.4
540.6	419.6
540.8	416.0
541.0	413.7
541.2	411.3
541.4	408.7
541.6	406.1
541.8	403.6
542.0	399.9
542.2	396.9
542.4	393.9
542.6	391.0
542.8	389.0
543.0	387.3
543.2	384.9
543.4	382.2
543.6	379.6
543.8	377.0
544.0	374.0
544.2	371.5
544.4	369.4
544.6	366.8
544.8	364.8
545.0	362.1
545.2	359.8
545.4	357.0
545.6	354.5
545.8	352.6
546.0	351.2
546.2	347.7
546.4	345.2
546.6	342.0
546.8	339.4
547.0	337.4
547.2	335.3
547.4	332.8
547.6	330.5
547.8	328.1
548.0	326.2
548.2	323.8
548.4	322.0
548.6	320.4
548.8	318.1
549.0	316.2
549.2	314.0
549.4	311.5
549.6	309.0
549.8	306.5
550.0	304.0
550.2	302.0
550.4	300.2
550.6	299.0
550.8	297.6
551.0	296.7
551.2	294.6
551.4	291.7
551.6	289.1
551.8	287.2
552.0	285.2
552.2	283.3
552.4	280.4
552.6	278.1
552.8	276.6
553.0	275.2
553.2	273.3
553.4	271.2
553.6	268.8
553.8	266.9
554.0	265.8
554.2	264.8
554.4	263.3
554.6	262.2
554.8	260.7
555.0	258.4
555.2	256.1
555.4	253.9
555.6	251.2
555.8	249.2
556.0	247.4
556.2	245.9
556.4	244.6
556.6	243.2
556.8	241.5
557.0	239.6
557.2	238.1
557.4	236.9
557.6	235.2
557.8	233.8
558.0	232.0
558.2	230.5
558.4	229.3
558.6	228.0
558.8	226.1
559.0	224.4
