nm    	Abs   
500.00 	0.091 
499.00 	0.092 
498.00 	0.091 
497.00 	0.092 
496.00 	0.092 
495.00 	0.092 
494.00 	0.092 
493.00 	0.092 
492.00 	0.093 
491.00 	0.092 
490.00 	0.092 
489.00 	0.094 
488.00 	0.094 
487.00 	0.093 
486.00 	0.094 
485.00 	0.095 
484.00 	0.096 
483.00 	0.095 
482.00 	0.096 
481.00 	0.097 
480.00 	0.097 
479.00 	0.097 
478.00 	0.098 
477.00 	0.098 
476.00 	0.098 
475.00 	0.098 
474.00 	0.099 
473.00 	0.100 
472.00 	0.100 
471.00 	0.101 
470.00 	0.101 
469.00 	0.102 
468.00 	0.103 
467.00 	0.104 
466.00 	0.104 
465.00 	0.104 
464.00 	0.105 
463.00 	0.106 
462.00 	0.106 
461.00 	0.107 
460.00 	0.109 
459.00 	0.110 
458.00 	0.111 
457.00 	0.113 
456.00 	0.114 
455.00 	0.115 
454.00 	0.117 
453.00 	0.118 
452.00 	0.119 
451.00 	0.120 
450.00 	0.121 
449.00 	0.121 
448.00 	0.122 
447.00 	0.123 
446.00 	0.123 
445.00 	0.123 
444.00 	0.124 
443.00 	0.125 
442.00 	0.125 
441.00 	0.126 
440.00 	0.126 
439.00 	0.127 
438.00 	0.128 
437.00 	0.129 
436.00 	0.129 
435.00 	0.130 
434.00 	0.130 
433.00 	0.131 
432.00 	0.131 
431.00 	0.132 
430.00 	0.132 
429.00 	0.133 
428.00 	0.134 
427.00 	0.135 
426.00 	0.136 
425.00 	0.137 
424.00 	0.137 
423.00 	0.139 
422.00 	0.139 
421.00 	0.140 
420.00 	0.141 
419.00 	0.141 
418.00 	0.143 
417.00 	0.143 
416.00 	0.144 
415.00 	0.145 
414.00 	0.146 
413.00 	0.147 
412.00 	0.149 
411.00 	0.151 
410.00 	0.152 
409.00 	0.154 
408.00 	0.157 
407.00 	0.160 
406.00 	0.162 
405.00 	0.165 
404.00 	0.169 
403.00 	0.173 
402.00 	0.177 
401.00 	0.182 
400.00 	0.188 
399.00 	0.194 
398.00 	0.200 
397.00 	0.208 
396.00 	0.217 
395.00 	0.225 
394.00 	0.235 
393.00 	0.246 
392.00 	0.258 
391.00 	0.269 
390.00 	0.283 
389.00 	0.297 
388.00 	0.310 
387.00 	0.324 
386.00 	0.341 
385.00 	0.357 
384.00 	0.373 
383.00 	0.392 
382.00 	0.411 
381.00 	0.429 
380.00 	0.447 
379.00 	0.466 
378.00 	0.484 
377.00 	0.503 
376.00 	0.521 
375.00 	0.539 
374.00 	0.557 
373.00 	0.576 
372.00 	0.594 
371.00 	0.612 
370.00 	0.628 
369.00 	0.646 
368.00 	0.663 
367.00 	0.679 
366.00 	0.695 
365.00 	0.712 
364.00 	0.727 
363.00 	0.741 
362.00 	0.755 
361.00 	0.767 
360.00 	0.778 
359.00 	0.788 
358.00 	0.798 
357.00 	0.808 
356.00 	0.817 
355.00 	0.825 
354.00 	0.833 
353.00 	0.841 
352.00 	0.847 
351.00 	0.853 
350.00 	0.859 
349.00 	0.863 
348.00 	0.867 
347.00 	0.870 
346.00 	0.873 
345.00 	0.872 
344.00 	0.874 
343.00 	0.874 
342.00 	0.871 
341.00 	0.869 
340.00 	0.866 
339.00 	0.860 
338.00 	0.854 
337.00 	0.849 
336.00 	0.841 
335.00 	0.837 
334.00 	0.828 
333.00 	0.819 
332.00 	0.809 
331.00 	0.798 
330.00 	0.786 
329.00 	0.773 
328.00 	0.759 
327.00 	0.745 
326.00 	0.730 
325.00 	0.713 
324.00 	0.697 
323.00 	0.679 
322.00 	0.661 
321.00 	0.643 
320.00 	0.624 
319.00 	0.606 
318.00 	0.588 
317.00 	0.570 
316.00 	0.551 
315.00 	0.534 
314.00 	0.516 
313.00 	0.498 
312.00 	0.480 
311.00 	0.463 
310.00 	0.447 
309.00 	0.431 
308.00 	0.417 
307.00 	0.402 
306.00 	0.388 
305.00 	0.375 
304.00 	0.363 
303.00 	0.351 
302.00 	0.341 
301.00 	0.330 
300.00 	0.321 
299.00 	0.312 
298.00 	0.304 
297.00 	0.296 
296.00 	0.289 
295.00 	0.283 
294.00 	0.277 
293.00 	0.271 
292.00 	0.266 
291.00 	0.262 
290.00 	0.260 
289.00 	0.257 
288.00 	0.254 
287.00 	0.253 
286.00 	0.252 
285.00 	0.250 
284.00 	0.250 
283.00 	0.250 
282.00 	0.250 
281.00 	0.252 
280.00 	0.255 
279.00 	0.257 
278.00 	0.259 
277.00 	0.262 
276.00 	0.266 
275.00 	0.271 
274.00 	0.276 
273.00 	0.281 
272.00 	0.288 
271.00 	0.294 
270.00 	0.302 
269.00 	0.309 
268.00 	0.318 
267.00 	0.328 
266.00 	0.339 
265.00 	0.352 
264.00 	0.369 
263.00 	0.388 
262.00 	0.411 
261.00 	0.439 
260.00 	0.472 
259.00 	0.510 
258.00 	0.554 
257.00 	0.603 
256.00 	0.654 
255.00 	0.704 
254.00 	0.751 
253.00 	0.797 
252.00 	0.835 
251.00 	0.867 
250.00 	0.893 
249.00 	0.912 
248.00 	0.925 
247.00 	0.938 
246.00 	0.945 
245.00 	0.948 
244.00 	0.950 
243.00 	0.951 
242.00 	0.948 
241.00 	0.944 
240.00 	0.940 
239.00 	0.933 
238.00 	0.926 
237.00 	0.918 
236.00 	0.908 
235.00 	0.901 
234.00 	0.893 
233.00 	0.886 
232.00 	0.877 
231.00 	0.871 
230.00 	0.865 
229.00 	0.856 
228.00 	0.849 
227.00 	0.843 
226.00 	0.835 
225.00 	0.827 
224.00 	0.821 
223.00 	0.816 
222.00 	0.808 
221.00 	0.803 
220.00 	0.795 
219.00 	0.786 
218.00 	0.775 
217.00 	0.760 
216.00 	0.741 
215.00 	0.718 
214.00 	0.695 
213.00 	0.667 
212.00 	0.632 
211.00 	0.592 
210.00 	0.543 
209.00 	0.485 
208.00 	0.407 
207.00 	0.310 
206.00 	0.183 
205.00 	0.025 
204.00 	-0.145 
203.00 	-0.359 
202.00 	-0.613 
201.00 	-0.870 
200.00 	-1.110 
199.00 	-1.288 
198.00 	-1.356 
197.00 	-1.333 
196.00 	-1.242 
195.00 	-1.163 
194.00 	-1.017 
193.00 	-0.869 
192.00 	-0.703 
191.00 	-0.530 
190.00 	-0.319 
