nm    	Abs   
500.00 	0.089 
499.00 	0.090 
498.00 	0.089 
497.00 	0.090 
496.00 	0.090 
495.00 	0.091 
494.00 	0.091 
493.00 	0.092 
492.00 	0.093 
491.00 	0.093 
490.00 	0.093 
489.00 	0.094 
488.00 	0.093 
487.00 	0.093 
486.00 	0.094 
485.00 	0.095 
484.00 	0.096 
483.00 	0.096 
482.00 	0.097 
481.00 	0.097 
480.00 	0.097 
479.00 	0.098 
478.00 	0.100 
477.00 	0.100 
476.00 	0.102 
475.00 	0.104 
474.00 	0.106 
473.00 	0.107 
472.00 	0.109 
471.00 	0.111 
470.00 	0.112 
469.00 	0.113 
468.00 	0.115 
467.00 	0.116 
466.00 	0.117 
465.00 	0.118 
464.00 	0.120 
463.00 	0.121 
462.00 	0.122 
461.00 	0.124 
460.00 	0.125 
459.00 	0.126 
458.00 	0.128 
457.00 	0.130 
456.00 	0.132 
455.00 	0.133 
454.00 	0.135 
453.00 	0.136 
452.00 	0.137 
451.00 	0.138 
450.00 	0.140 
449.00 	0.141 
448.00 	0.142 
447.00 	0.143 
446.00 	0.145 
445.00 	0.145 
444.00 	0.146 
443.00 	0.146 
442.00 	0.148 
441.00 	0.148 
440.00 	0.149 
439.00 	0.151 
438.00 	0.152 
437.00 	0.153 
436.00 	0.154 
435.00 	0.156 
434.00 	0.156 
433.00 	0.157 
432.00 	0.159 
431.00 	0.160 
430.00 	0.161 
429.00 	0.163 
428.00 	0.164 
427.00 	0.166 
426.00 	0.167 
425.00 	0.170 
424.00 	0.170 
423.00 	0.171 
422.00 	0.177 
421.00 	0.179 
420.00 	0.181 
419.00 	0.182 
418.00 	0.183 
417.00 	0.185 
416.00 	0.186 
415.00 	0.188 
414.00 	0.190 
413.00 	0.193 
412.00 	0.195 
411.00 	0.197 
410.00 	0.200 
409.00 	0.203 
408.00 	0.206 
407.00 	0.209 
406.00 	0.212 
405.00 	0.216 
404.00 	0.221 
403.00 	0.227 
402.00 	0.232 
401.00 	0.238 
400.00 	0.246 
399.00 	0.253 
398.00 	0.261 
397.00 	0.270 
396.00 	0.280 
395.00 	0.291 
394.00 	0.302 
393.00 	0.316 
392.00 	0.330 
391.00 	0.345 
390.00 	0.361 
389.00 	0.378 
388.00 	0.395 
387.00 	0.413 
386.00 	0.433 
385.00 	0.453 
384.00 	0.474 
383.00 	0.496 
382.00 	0.518 
381.00 	0.540 
380.00 	0.562 
379.00 	0.584 
378.00 	0.606 
377.00 	0.627 
376.00 	0.649 
375.00 	0.671 
374.00 	0.692 
373.00 	0.713 
372.00 	0.734 
371.00 	0.754 
370.00 	0.772 
369.00 	0.791 
368.00 	0.809 
367.00 	0.826 
366.00 	0.842 
365.00 	0.858 
364.00 	0.875 
363.00 	0.888 
362.00 	0.903 
361.00 	0.840 
360.00 	0.864 
359.00 	0.881 
