nm    	Abs   
300.00 	0.635 
299.00 	0.611 
298.00 	0.590 
297.00 	0.568 
296.00 	0.548 
295.00 	0.530 
294.00 	0.515 
293.00 	0.499 
292.00 	0.487 
291.00 	0.475 
290.00 	0.467 
289.00 	0.458 
288.00 	0.452 
287.00 	0.448 
286.00 	0.444 
285.00 	0.443 
284.00 	0.444 
283.00 	0.446 
282.00 	0.449 
281.00 	0.455 
280.00 	0.461 
279.00 	0.470 
278.00 	0.479 
277.00 	0.490 
276.00 	0.501 
275.00 	0.514 
274.00 	0.527 
273.00 	0.542 
272.00 	0.560 
271.00 	0.580 
270.00 	0.601 
269.00 	0.625 
268.00 	0.651 
267.00 	0.680 
266.00 	0.712 
265.00 	0.748 
264.00 	0.791 
263.00 	0.841 
262.00 	0.896 
261.00 	0.964 
260.00 	1.030 
259.00 	1.097 
258.00 	1.154 
257.00 	1.205 
256.00 	1.237 
255.00 	1.259 
254.00 	1.267 
253.00 	1.276 
252.00 	1.273 
251.00 	1.275 
250.00 	1.272 
249.00 	1.271 
248.00 	1.265 
247.00 	1.260 
246.00 	1.257 
245.00 	1.251 
244.00 	1.245 
243.00 	1.238 
242.00 	1.233 
241.00 	1.224 
240.00 	1.217 
239.00 	1.208 
238.00 	1.200 
237.00 	1.189 
236.00 	1.182 
235.00 	1.168 
234.00 	1.160 
233.00 	1.149 
232.00 	1.141 
231.00 	1.132 
230.00 	1.122 
229.00 	1.111 
228.00 	1.098 
227.00 	1.087 
226.00 	1.072 
225.00 	1.061 
224.00 	1.048 
223.00 	1.036 
222.00 	1.019 
221.00 	1.013 
220.00 	0.997 
219.00 	0.989 
218.00 	0.973 
217.00 	0.962 
216.00 	0.940 
215.00 	0.919 
214.00 	0.895 
213.00 	0.868 
212.00 	0.834 
211.00 	0.801 
210.00 	0.758 
209.00 	0.702 
208.00 	0.633 
207.00 	0.543 
206.00 	0.424 
205.00 	0.273 
204.00 	0.112 
203.00 	-0.093 
202.00 	-0.331 
201.00 	-0.591 
200.00 	-0.840 
199.00 	-1.040 
198.00 	-1.084 
197.00 	-1.078 
196.00 	-0.982 
195.00 	-0.883 
194.00 	-0.767 
193.00 	-0.606 
192.00 	-0.437 
191.00 	-0.262 
190.00 	-0.046 
