nm    	Abs   
300.00 	0.577 
299.00 	0.561 
298.00 	0.545 
297.00 	0.528 
296.00 	0.513 
295.00 	0.499 
294.00 	0.488 
293.00 	0.476 
292.00 	0.467 
291.00 	0.458 
290.00 	0.451 
289.00 	0.444 
288.00 	0.440 
287.00 	0.436 
286.00 	0.433 
285.00 	0.432 
284.00 	0.432 
283.00 	0.433 
282.00 	0.437 
281.00 	0.441 
280.00 	0.447 
279.00 	0.453 
278.00 	0.460 
277.00 	0.468 
276.00 	0.476 
275.00 	0.486 
274.00 	0.496 
273.00 	0.507 
272.00 	0.520 
271.00 	0.535 
270.00 	0.549 
269.00 	0.566 
268.00 	0.584 
267.00 	0.603 
266.00 	0.623 
265.00 	0.646 
264.00 	0.670 
263.00 	0.698 
262.00 	0.727 
261.00 	0.760 
260.00 	0.786 
259.00 	0.813 
258.00 	0.832 
257.00 	0.845 
256.00 	0.851 
255.00 	0.856 
254.00 	0.854 
253.00 	0.855 
252.00 	0.852 
251.00 	0.851 
250.00 	0.846 
249.00 	0.844 
248.00 	0.838 
247.00 	0.833 
246.00 	0.826 
245.00 	0.823 
244.00 	0.813 
243.00 	0.808 
242.00 	0.799 
241.00 	0.793 
240.00 	0.783 
239.00 	0.777 
238.00 	0.765 
237.00 	0.756 
236.00 	0.743 
235.00 	0.735 
234.00 	0.725 
233.00 	0.715 
232.00 	0.703 
231.00 	0.694 
230.00 	0.682 
229.00 	0.671 
228.00 	0.657 
227.00 	0.645 
226.00 	0.631 
225.00 	0.619 
224.00 	0.606 
223.00 	0.594 
222.00 	0.579 
221.00 	0.568 
220.00 	0.555 
219.00 	0.542 
218.00 	0.528 
217.00 	0.513 
216.00 	0.493 
215.00 	0.470 
214.00 	0.447 
213.00 	0.419 
212.00 	0.388 
211.00 	0.351 
210.00 	0.310 
209.00 	0.252 
208.00 	0.184 
207.00 	0.092 
206.00 	-0.030 
205.00 	-0.180 
204.00 	-0.346 
203.00 	-0.548 
202.00 	-0.791 
201.00 	-1.050 
200.00 	-1.301 
199.00 	-1.502 
198.00 	-1.547 
197.00 	-1.544 
196.00 	-1.449 
195.00 	-1.347 
194.00 	-1.230 
193.00 	-1.072 
192.00 	-0.899 
191.00 	-0.721 
190.00 	-0.497 
