nm    	Abs   
300.00 	0.647 
299.00 	0.621 
298.00 	0.596 
297.00 	0.571 
296.00 	0.550 
295.00 	0.531 
294.00 	0.515 
293.00 	0.499 
292.00 	0.485 
291.00 	0.472 
290.00 	0.462 
289.00 	0.453 
288.00 	0.447 
287.00 	0.442 
286.00 	0.439 
285.00 	0.438 
284.00 	0.438 
283.00 	0.440 
282.00 	0.444 
281.00 	0.449 
280.00 	0.457 
279.00 	0.465 
278.00 	0.476 
277.00 	0.487 
276.00 	0.500 
275.00 	0.513 
274.00 	0.528 
273.00 	0.545 
272.00 	0.564 
271.00 	0.586 
270.00 	0.610 
269.00 	0.638 
268.00 	0.667 
267.00 	0.701 
266.00 	0.739 
265.00 	0.782 
264.00 	0.834 
263.00 	0.899 
262.00 	0.975 
261.00 	1.068 
260.00 	1.172 
259.00 	1.287 
258.00 	1.403 
257.00 	1.510 
256.00 	1.604 
255.00 	1.669 
254.00 	1.712 
253.00 	1.736 
252.00 	1.753 
251.00 	1.752 
250.00 	1.758 
249.00 	1.758 
248.00 	1.756 
247.00 	1.755 
246.00 	1.749 
245.00 	1.744 
244.00 	1.735 
243.00 	1.729 
242.00 	1.726 
241.00 	1.714 
240.00 	1.713 
239.00 	1.704 
238.00 	1.699 
237.00 	1.684 
236.00 	1.674 
235.00 	1.667 
234.00 	1.657 
233.00 	1.648 
232.00 	1.642 
231.00 	1.634 
230.00 	1.621 
229.00 	1.619 
228.00 	1.604 
227.00 	1.587 
226.00 	1.582 
225.00 	1.568 
224.00 	1.554 
223.00 	1.542 
222.00 	1.536 
221.00 	1.524 
220.00 	1.513 
219.00 	1.504 
218.00 	1.489 
217.00 	1.471 
216.00 	1.457 
215.00 	1.435 
214.00 	1.412 
213.00 	1.388 
212.00 	1.366 
211.00 	1.329 
210.00 	1.289 
209.00 	1.229 
208.00 	1.166 
207.00 	1.073 
206.00 	0.959 
205.00 	0.813 
204.00 	0.636 
203.00 	0.449 
202.00 	0.210 
201.00 	-0.039 
200.00 	-0.288 
199.00 	-0.481 
198.00 	-0.523 
197.00 	-0.520 
196.00 	-0.424 
195.00 	-0.329 
194.00 	-0.233 
193.00 	-0.086 
192.00 	0.065 
191.00 	0.216 
190.00 	0.404 
