nm    	Abs   
300.00 	0.619 
299.00 	0.599 
298.00 	0.580 
297.00 	0.561 
296.00 	0.544 
295.00 	0.528 
294.00 	0.514 
293.00 	0.501 
292.00 	0.489 
291.00 	0.480 
290.00 	0.471 
289.00 	0.464 
288.00 	0.459 
287.00 	0.455 
286.00 	0.452 
285.00 	0.451 
284.00 	0.452 
283.00 	0.454 
282.00 	0.457 
281.00 	0.462 
280.00 	0.468 
279.00 	0.476 
278.00 	0.484 
277.00 	0.494 
276.00 	0.504 
275.00 	0.515 
274.00 	0.528 
273.00 	0.542 
272.00 	0.557 
271.00 	0.574 
270.00 	0.592 
269.00 	0.613 
268.00 	0.633 
267.00 	0.658 
266.00 	0.683 
265.00 	0.713 
264.00 	0.744 
263.00 	0.782 
262.00 	0.821 
261.00 	0.865 
260.00 	0.905 
259.00 	0.944 
258.00 	0.970 
257.00 	0.992 
256.00 	1.003 
255.00 	1.010 
254.00 	1.011 
253.00 	1.012 
252.00 	1.009 
251.00 	1.009 
250.00 	1.005 
249.00 	1.004 
248.00 	0.997 
247.00 	0.992 
246.00 	0.987 
245.00 	0.981 
244.00 	0.973 
243.00 	0.969 
242.00 	0.960 
241.00 	0.953 
240.00 	0.947 
239.00 	0.938 
238.00 	0.928 
237.00 	0.918 
236.00 	0.909 
235.00 	0.897 
234.00 	0.889 
233.00 	0.879 
232.00 	0.869 
231.00 	0.858 
230.00 	0.848 
229.00 	0.834 
228.00 	0.826 
227.00 	0.811 
226.00 	0.801 
225.00 	0.785 
224.00 	0.776 
223.00 	0.761 
222.00 	0.750 
221.00 	0.735 
220.00 	0.727 
219.00 	0.710 
218.00 	0.699 
217.00 	0.682 
216.00 	0.665 
215.00 	0.641 
214.00 	0.620 
213.00 	0.592 
212.00 	0.561 
211.00 	0.524 
210.00 	0.486 
209.00 	0.427 
208.00 	0.359 
207.00 	0.268 
206.00 	0.147 
205.00 	-0.003 
204.00 	-0.167 
203.00 	-0.369 
202.00 	-0.612 
201.00 	-0.869 
200.00 	-1.116 
199.00 	-1.317 
198.00 	-1.362 
197.00 	-1.354 
196.00 	-1.263 
195.00 	-1.158 
194.00 	-1.041 
193.00 	-0.880 
192.00 	-0.708 
191.00 	-0.528 
190.00 	-0.302 
