nm    	Abs   
300.00 	0.319 
299.00 	0.314 
298.00 	0.308 
297.00 	0.302 
296.00 	0.296 
295.00 	0.290 
294.00 	0.286 
293.00 	0.281 
292.00 	0.278 
291.00 	0.275 
290.00 	0.272 
289.00 	0.269 
288.00 	0.267 
287.00 	0.265 
286.00 	0.264 
285.00 	0.263 
284.00 	0.263 
283.00 	0.262 
282.00 	0.264 
281.00 	0.265 
280.00 	0.266 
279.00 	0.268 
278.00 	0.271 
277.00 	0.274 
276.00 	0.277 
275.00 	0.280 
274.00 	0.284 
273.00 	0.288 
272.00 	0.293 
271.00 	0.298 
270.00 	0.303 
269.00 	0.308 
268.00 	0.314 
267.00 	0.320 
266.00 	0.326 
265.00 	0.334 
264.00 	0.341 
263.00 	0.350 
262.00 	0.357 
261.00 	0.367 
260.00 	0.375 
259.00 	0.384 
258.00 	0.389 
257.00 	0.394 
256.00 	0.394 
255.00 	0.397 
254.00 	0.393 
253.00 	0.393 
252.00 	0.390 
251.00 	0.388 
250.00 	0.384 
249.00 	0.383 
248.00 	0.377 
247.00 	0.373 
246.00 	0.367 
245.00 	0.362 
244.00 	0.353 
243.00 	0.348 
242.00 	0.341 
241.00 	0.333 
240.00 	0.325 
239.00 	0.317 
238.00 	0.307 
237.00 	0.298 
236.00 	0.288 
235.00 	0.278 
234.00 	0.268 
233.00 	0.257 
232.00 	0.247 
231.00 	0.236 
230.00 	0.226 
229.00 	0.214 
228.00 	0.202 
227.00 	0.188 
226.00 	0.175 
225.00 	0.160 
224.00 	0.149 
223.00 	0.135 
222.00 	0.123 
221.00 	0.110 
220.00 	0.099 
219.00 	0.085 
218.00 	0.071 
217.00 	0.055 
216.00 	0.036 
215.00 	0.012 
214.00 	-0.010 
213.00 	-0.039 
212.00 	-0.069 
211.00 	-0.105 
210.00 	-0.147 
209.00 	-0.202 
208.00 	-0.272 
207.00 	-0.363 
206.00 	-0.484 
205.00 	-0.635 
204.00 	-0.801 
203.00 	-1.003 
202.00 	-1.246 
201.00 	-1.505 
200.00 	-1.755 
199.00 	-1.955 
198.00 	-2.000 
197.00 	-1.994 
196.00 	-1.898 
195.00 	-1.796 
194.00 	-1.679 
193.00 	-1.517 
192.00 	-1.341 
191.00 	-1.157 
190.00 	-0.921 
