nm    	Abs   
300.00 	0.626 
299.00 	0.602 
298.00 	0.582 
297.00 	0.561 
296.00 	0.542 
295.00 	0.525 
294.00 	0.510 
293.00 	0.495 
292.00 	0.483 
291.00 	0.471 
290.00 	0.463 
289.00 	0.455 
288.00 	0.449 
287.00 	0.444 
286.00 	0.441 
285.00 	0.440 
284.00 	0.440 
283.00 	0.443 
282.00 	0.446 
281.00 	0.452 
280.00 	0.458 
279.00 	0.466 
278.00 	0.475 
277.00 	0.485 
276.00 	0.496 
275.00 	0.509 
274.00 	0.522 
273.00 	0.537 
272.00 	0.553 
271.00 	0.572 
270.00 	0.592 
269.00 	0.615 
268.00 	0.641 
267.00 	0.669 
266.00 	0.700 
265.00 	0.735 
264.00 	0.776 
263.00 	0.823 
262.00 	0.880 
261.00 	0.941 
260.00 	1.006 
259.00 	1.070 
258.00 	1.127 
257.00 	1.171 
256.00 	1.202 
255.00 	1.222 
254.00 	1.233 
253.00 	1.235 
252.00 	1.239 
251.00 	1.237 
250.00 	1.234 
249.00 	1.233 
248.00 	1.228 
247.00 	1.224 
246.00 	1.218 
245.00 	1.210 
244.00 	1.204 
243.00 	1.200 
242.00 	1.193 
241.00 	1.186 
240.00 	1.177 
239.00 	1.170 
238.00 	1.158 
237.00 	1.151 
236.00 	1.140 
235.00 	1.131 
234.00 	1.118 
233.00 	1.112 
232.00 	1.098 
231.00 	1.091 
230.00 	1.080 
229.00 	1.068 
228.00 	1.055 
227.00 	1.046 
226.00 	1.031 
225.00 	1.021 
224.00 	1.005 
223.00 	0.997 
222.00 	0.978 
221.00 	0.971 
220.00 	0.958 
219.00 	0.945 
218.00 	0.932 
217.00 	0.918 
216.00 	0.898 
215.00 	0.878 
214.00 	0.849 
213.00 	0.825 
212.00 	0.794 
211.00 	0.761 
210.00 	0.717 
209.00 	0.663 
208.00 	0.593 
207.00 	0.504 
206.00 	0.380 
205.00 	0.236 
204.00 	0.066 
203.00 	-0.132 
202.00 	-0.375 
201.00 	-0.632 
200.00 	-0.881 
199.00 	-1.079 
198.00 	-1.125 
197.00 	-1.117 
196.00 	-1.022 
195.00 	-0.920 
194.00 	-0.804 
193.00 	-0.645 
192.00 	-0.472 
191.00 	-0.301 
190.00 	-0.084 
