Sample:	'20211010A(EM)
File name:	G-Ni 8.FDS
Run date:	'16:13:29, 06/19/2023
Operator:	Administrator
Comment:	'

Instrument
Model:	F-4700 FL Spectrophotometer
Serial number:	2019-001
ROM Version:	5J24010 00

Instrument parameters
Measurement type:	Wavelength scan
Scan mode:	Emission
Data mode:	Fluorescence
EX WL:	400.0 nm
EM  Start WL:	420.0 nm
EM  End WL:	800.0 nm
Scan speed:	1200 nm/min
Delay:	0.0 s
EX Slit:	10.0 nm
EM Slit:	10.0 nm
PMT Voltage:	500 V
Response:	0.002 s
Corrected spectra:	Off
Shutter control:	On

Processing performed
Savitsky-Golay smoothed
Smoothing order:	3
Number of points:	7
Number of times:	1

Peak integration
Integration method:	Rectangular
Sensitivity:	1
Threshold:	1.000

Peaks
No.	Start(nm)	Apex(nm)	End(nm)	Height(Data)	Valley(nm)	Valley(Data)
1	420.0	538.2	541.8	771.3	541.8	756.1
2	541.8	543.4	661.0	762.7	661.0	58.17
3	661.0	661.8	669.2	60.11	669.2	43.87
4	669.2	670.2	691.2	45.90	691.2	21.24
5	691.2	692.0	713.8	22.41	713.8	11.17
6	713.8	714.4	800.0	12.28	800.0	2.176

Data points
nm	Data
420.0	0.876
420.2	1.034
420.4	0.948
420.6	0.753
420.8	0.672
421.0	0.649
421.2	0.684
421.4	0.701
421.6	0.759
421.8	0.656
422.0	0.693
422.2	0.746
422.4	0.733
422.6	0.669
422.8	0.667
423.0	0.587
423.2	0.655
423.4	0.840
423.6	0.756
423.8	0.597
424.0	0.670
424.2	0.744
424.4	0.906
424.6	1.079
424.8	0.897
425.0	0.742
425.2	0.726
425.4	0.793
425.6	0.928
425.8	0.932
426.0	0.832
426.2	0.822
426.4	0.700
426.6	0.751
426.8	0.725
427.0	0.559
427.2	0.572
427.4	0.668
427.6	0.735
427.8	0.805
428.0	0.723
428.2	0.694
428.4	0.720
428.6	0.663
428.8	0.730
429.0	0.693
429.2	0.679
429.4	0.773
429.6	0.761
429.8	0.726
430.0	0.729
430.2	0.685
430.4	0.688
430.6	0.819
430.8	0.842
431.0	0.905
431.2	0.912
431.4	0.859
431.6	0.695
431.8	0.726
432.0	0.651
432.2	0.631
432.4	0.616
432.6	0.616
432.8	0.618
433.0	0.714
433.2	0.805
433.4	0.794
433.6	0.860
433.8	0.928
434.0	0.862
434.2	0.836
434.4	0.863
434.6	0.801
434.8	0.926
435.0	1.005
435.2	0.867
435.4	0.871
435.6	0.856
435.8	0.676
436.0	0.649
436.2	0.702
436.4	0.641
436.6	0.758
436.8	0.816
437.0	0.816
437.2	0.855
437.4	0.905
437.6	0.754
437.8	0.698
438.0	0.621
438.2	0.714
438.4	0.847
438.6	0.984
438.8	0.960
439.0	0.907
439.2	0.855
439.4	0.886
439.6	0.991
439.8	1.048
440.0	0.996
440.2	0.929
440.4	0.842
440.6	0.757
440.8	0.753
441.0	0.670
441.2	0.672
441.4	0.741
441.6	0.747
441.8	0.767
442.0	0.854
442.2	0.834
442.4	0.877
442.6	0.830
442.8	0.696
443.0	0.630
443.2	0.699
443.4	0.746
443.6	0.833
443.8	0.816
444.0	0.874
444.2	0.906
444.4	0.930
444.6	0.987
444.8	1.044
445.0	1.053
445.2	1.102
445.4	0.987
445.6	0.828
445.8	0.743
446.0	0.745
446.2	0.794
446.4	0.754
446.6	0.737
446.8	0.740
447.0	0.702
447.2	0.741
447.4	0.696
447.6	0.665
447.8	0.640
448.0	0.670
448.2	0.715
448.4	0.728
448.6	0.710
448.8	0.837
449.0	0.880
449.2	0.885
449.4	0.891
449.6	0.781
449.8	0.631
450.0	0.739
450.2	0.833
450.4	0.884
450.6	0.828
450.8	0.723
451.0	0.717
451.2	0.832
451.4	0.854
451.6	0.881
451.8	0.790
452.0	0.757
452.2	0.887
452.4	0.860
452.6	0.928
452.8	0.991
453.0	1.026
453.2	1.113
453.4	1.032
453.6	0.878
453.8	0.812
454.0	0.739
454.2	0.763
454.4	0.813
454.6	0.776
454.8	0.738
455.0	0.747
455.2	0.875
455.4	0.910
455.6	0.891
455.8	0.752
456.0	0.569
456.2	0.632
456.4	0.665
456.6	0.730
456.8	0.862
457.0	0.841
457.2	0.784
457.4	0.854
457.6	0.858
457.8	0.928
458.0	1.010
458.2	1.007
458.4	0.784
458.6	0.697
458.8	0.715
459.0	0.786
459.2	0.944
459.4	0.992
459.6	0.971
459.8	0.862
460.0	0.820
460.2	0.893
460.4	1.027
460.6	1.004
460.8	1.015
461.0	1.023
461.2	1.004
461.4	1.137
461.6	1.251
461.8	1.211
462.0	1.123
462.2	1.100
462.4	1.020
462.6	1.001
462.8	1.083
463.0	1.123
463.2	1.157
463.4	1.095
463.6	1.182
463.8	1.067
464.0	1.079
464.2	1.064
464.4	1.193
464.6	1.358
464.8	1.496
465.0	1.393
465.2	1.278
465.4	1.145
465.6	1.103
465.8	1.148
466.0	1.111
466.2	1.294
466.4	1.561
466.6	1.698
466.8	1.763
467.0	1.548
467.2	1.302
467.4	1.286
467.6	1.434
467.8	1.635
468.0	1.833
468.2	1.873
468.4	1.859
468.6	1.709
468.8	1.658
469.0	1.615
469.2	1.722
469.4	1.832
469.6	1.970
469.8	1.884
470.0	1.858
470.2	1.859
470.4	2.131
470.6	2.339
470.8	2.379
471.0	2.412
