Sample:	'20211010A(EM)
File name:	B-CDs 3.FDS
Run date:	'09:42:03, 06/11/2023
Operator:	Administrator
Comment:	'

Instrument
Model:	F-4700 FL Spectrophotometer
Serial number:	2019-001
ROM Version:	5J24010 00

Instrument parameters
Measurement type:	Wavelength scan
Scan mode:	Emission
Data mode:	Fluorescence
EX WL:	350.0 nm
EM  Start WL:	370.0 nm
EM  End WL:	720.0 nm
Scan speed:	1200 nm/min
Delay:	0.0 s
EX Slit:	10.0 nm
EM Slit:	10.0 nm
PMT Voltage:	300 V
Response:	0.002 s
Corrected spectra:	Off
Shutter control:	On

Processing performed
Savitsky-Golay smoothed
Smoothing order:	3
Number of points:	7
Number of times:	1

Peak integration
Integration method:	Rectangular
Sensitivity:	1
Threshold:	1.000

Peaks
No.	Start(nm)	Apex(nm)	End(nm)	Height(Data)	Valley(nm)	Valley(Data)
1	370.0	445.2	446.0	626.1	446.0	624.0
2	446.0	448.0	720.0	628.8	720.0	0.535

Data points
nm	Data
370.0	1.606
370.2	1.615
370.4	1.632
370.6	1.659
370.8	1.680
371.0	1.763
371.2	1.833
371.4	1.890
371.6	1.910
371.8	1.969
372.0	2.006
372.2	2.065
372.4	2.113
372.6	2.185
372.8	2.218
373.0	2.290
373.2	2.344
373.4	2.424
373.6	2.442
373.8	2.537
374.0	2.577
374.2	2.662
374.4	2.680
374.6	2.739
374.8	2.761
375.0	2.894
375.2	3.001
375.4	3.133
375.6	3.163
375.8	3.227
376.0	3.275
376.2	3.380
376.4	3.480
376.6	3.580
376.8	3.651
377.0	3.732
377.2	3.852
377.4	3.966
377.6	4.060
377.8	4.205
378.0	4.299
378.2	4.397
378.4	4.549
378.6	4.718
378.8	4.880
379.0	5.047
379.2	5.145
379.4	5.241
379.6	5.350
379.8	5.515
380.0	5.729
380.2	5.882
380.4	6.037
380.6	6.209
380.8	6.349
381.0	6.568
381.2	6.791
381.4	6.940
381.6	7.111
381.8	7.305
382.0	7.412
382.2	7.638
382.4	7.884
382.6	8.085
382.8	8.308
383.0	8.612
383.2	8.754
383.4	9.023
383.6	9.258
383.8	9.467
384.0	9.664
384.2	10.05
384.4	10.30
384.6	10.59
384.8	10.93
385.0	11.28
385.2	11.57
385.4	11.97
385.6	12.26
385.8	12.59
386.0	13.01
386.2	13.38
386.4	13.74
386.6	14.10
386.8	14.47
387.0	14.96
387.2	15.44
387.4	15.88
387.6	16.33
387.8	16.65
388.0	17.01
388.2	17.43
388.4	17.92
388.6	18.43
388.8	18.97
389.0	19.42
389.2	19.92
389.4	20.53
389.6	21.15
389.8	21.77
390.0	22.34
390.2	22.85
390.4	23.34
390.6	24.02
390.8	24.64
391.0	25.38
391.2	26.11
391.4	26.75
391.6	27.35
391.8	28.14
392.0	28.67
392.2	29.46
392.4	30.20
392.6	31.03
392.8	31.86
393.0	32.69
393.2	33.37
393.4	34.25
393.6	34.97
393.8	36.00
394.0	36.85
394.2	37.90
394.4	39.07
394.6	40.17
394.8	41.13
395.0	42.20
395.2	43.08
395.4	44.14
395.6	45.24
395.8	46.21
396.0	47.31
396.2	48.44
396.4	49.65
396.6	50.80
396.8	52.04
397.0	53.20
397.2	54.57
397.4	55.89
397.6	57.22
397.8	58.62
398.0	59.88
398.2	61.15
398.4	62.40
398.6	63.83
398.8	65.36
399.0	67.00
399.2	68.66
399.4	70.52
399.6	71.97
399.8	73.54
400.0	74.98
400.2	76.54
400.4	78.40
400.6	80.47
400.8	82.50
401.0	84.49
401.2	86.36
401.4	88.25
401.6	90.14
401.8	92.09
402.0	94.02
402.2	96.08
402.4	98.21
402.6	100.1
402.8	101.9
403.0	103.8
403.2	105.7
403.4	107.6
403.6	109.9
403.8	112.1
404.0	114.4
404.2	116.9
404.4	119.3
404.6	121.4
404.8	123.6
405.0	125.9
405.2	128.4
405.4	131.1
405.6	133.9
405.8	136.7
406.0	139.1
406.2	141.8
406.4	144.3
406.6	146.9
406.8	149.4
407.0	151.9
407.2	154.6
407.4	157.3
407.6	159.9
407.8	162.5
408.0	165.2
408.2	168.0
408.4	171.0
408.6	173.9
408.8	176.8
409.0	179.7
409.2	182.7
409.4	185.9
409.6	189.0
409.8	192.4
410.0	195.6
410.2	198.6
410.4	201.4
410.6	204.1
410.8	206.8
411.0	210.0
411.2	213.7
411.4	217.1
411.6	220.4
411.8	223.4
412.0	226.3
412.2	229.1
412.4	232.3
412.6	235.7
412.8	239.6
413.0	243.5
413.2	247.1
413.4	250.0
413.6	252.7
413.8	255.6
414.0	258.6
414.2	262.0
414.4	265.8
414.6	269.6
414.8	273.3
415.0	276.8
415.2	280.1
415.4	283.3
415.6	286.6
415.8	290.1
416.0	293.8
416.2	297.4
416.4	301.1
416.6	304.8
416.8	308.3
417.0	311.8
417.2	315.2
417.4	318.0
417.6	321.3
417.8	324.8
418.0	328.5
418.2	332.6
418.4	336.3
418.6	339.8
418.8	342.8
419.0	346.0
419.2	349.3
419.4	353.3
419.6	357.1
419.8	360.9
420.0	363.8
420.2	367.0
420.4	370.0
420.6	373.6
420.8	377.7
421.0	381.2
421.2	384.9
421.4	388.6
421.6	392.1
421.8	396.1
422.0	399.6
422.2	402.1
422.4	405.0
422.6	408.4
422.8	412.1
423.0	416.2
423.2	419.1
423.4	422.1
423.6	425.1
423.8	428.5
424.0	432.2
424.2	435.6
424.4	438.2
424.6	441.3
424.8	444.5
425.0	448.0
425.2	451.4
425.4	454.8
425.6	457.2
425.8	459.9
426.0	462.9
426.2	465.8
426.4	469.0
426.6	472.0
426.8	474.6
427.0	477.8
427.2	481.3
427.4	484.6
427.6	487.6
427.8	489.8
428.0	492.3
428.2	494.4
428.4	497.1
428.6	499.9
428.8	503.0
429.0	506.0
429.2	509.0
429.4	512.4
429.6	515.2
429.8	517.7
430.0	519.9
430.2	521.6
430.4	523.7
430.6	526.7
430.8	530.1
431.0	533.1
431.2	535.0
431.4	536.6
431.6	538.6
431.8	540.7
432.0	543.7
432.2	546.6
432.4	548.3
432.6	550.5
432.8	552.4
433.0	554.6
433.2	557.0
433.4	558.8
433.6	560.4
433.8	562.2
434.0	564.2
434.2	567.3
434.4	569.8
434.6	571.6
434.8	573.4
435.0	575.2
435.2	576.9
435.4	579.2
435.6	580.3
435.8	581.8
436.0	583.2
436.2	585.3
436.4	587.3
436.6	588.7
436.8	590.1
437.0	591.9
437.2	592.6
437.4	593.9
437.6	595.2
437.8	596.0
438.0	597.9
438.2	600.1
438.4	601.1
438.6	602.6
438.8	603.7
439.0	604.8
439.2	606.3
439.4	607.6
439.6	608.3
439.8	609.1
440.0	609.8
440.2	610.9
440.4	612.1
440.6	613.3
440.8	613.6
441.0	613.7
441.2	614.0
441.4	614.7
441.6	615.7
441.8	616.9
442.0	618.2
442.2	619.5
442.4	621.0
442.6	622.1
442.8	621.6
443.0	621.4
443.2	620.7
443.4	621.1
443.6	621.8
443.8	622.6
444.0	623.1
444.2	623.9
444.4	624.3
444.6	625.2
444.8	625.5
445.0	625.9
445.2	626.1
445.4	625.6
445.6	624.8
445.8	624.8
446.0	624.0
446.2	624.1
446.4	624.7
446.6	625.6
446.8	626.2
447.0	627.6
447.2	628.0
447.4	627.9
447.6	628.2
447.8	628.8
448.0	628.8
448.2	628.3
448.4	628.2
448.6	627.9
448.8	627.6
449.0	626.9
449.2	626.1
449.4	625.2
449.6	625.5
449.8	626.4
450.0	626.5
450.2	625.7
450.4	625.2
450.6	625.0
450.8	625.2
451.0	625.7
451.2	625.6
451.4	625.1
451.6	624.6
451.8	623.8
452.0	623.1
452.2	622.0
452.4	621.9
452.6	622.8
452.8	623.1
453.0	622.6
453.2	622.0
453.4	620.8
453.6	621.3
453.8	621.6
454.0	621.0
454.2	619.9
454.4	618.4
454.6	618.5
454.8	618.8
455.0	619.0
455.2	618.0
455.4	617.1
455.6	615.5
455.8	614.4
456.0	614.5
456.2	614.6
456.4	613.8
456.6	613.4
456.8	612.7
457.0	611.3
457.2	611.1
457.4	610.1
457.6	608.5
457.8	607.2
458.0	605.8
458.2	605.0
458.4	604.4
458.6	604.1
458.8	603.2
459.0	603.3
459.2	602.3
459.4	601.6
459.6	601.2
459.8	601.3
460.0	600.7
460.2	599.7
460.4	597.7
460.6	596.4
460.8	595.3
461.0	594.8
461.2	593.1
461.4	591.2
461.6	589.3
461.8	588.1
462.0	587.3
462.2	587.6
462.4	587.5
462.6	587.2
462.8	585.6
463.0	583.3
463.2	581.5
463.4	580.7
463.6	580.1
463.8	579.5
464.0	578.9
464.2	577.2
464.4	576.0
464.6	574.5
464.8	573.0
465.0	571.7
465.2	570.8
465.4	568.9
465.6	567.8
465.8	566.1
466.0	565.4
466.2	564.6
466.4	563.1
466.6	562.0
466.8	561.5
467.0	560.5
467.2	559.6
467.4	558.4
467.6	556.2
467.8	554.0
468.0	552.4
468.2	550.7
468.4	549.3
468.6	548.8
468.8	548.5
469.0	547.8
469.2	546.6
469.4	544.2
469.6	541.7
469.8	539.3
470.0	537.6
470.2	536.8
470.4	536.1
470.6	535.2
470.8	534.0
471.0	532.2
471.2	530.1
471.4	528.5
471.6	526.7
471.8	525.5
472.0	525.1
472.2	524.0
472.4	522.7
472.6	521.5
472.8	519.3
473.0	517.2
473.2	516.1
473.4	515.0
473.6	513.5
473.8	512.9
474.0	511.0
474.2	509.2
474.4	507.9
474.6	506.9
474.8	504.5
475.0	503.1
475.2	501.4
475.4	500.4
475.6	499.6
475.8	498.2
476.0	496.2
476.2	495.5
476.4	494.5
476.6	493.9
476.8	492.5
477.0	490.4
477.2	488.6
477.4	487.6
477.6	486.6
477.8	485.1
478.0	483.7
478.2	482.0
478.4	480.8
478.6	479.6
478.8	478.9
479.0	477.4
479.2	476.2
479.4	474.4
479.6	472.8
479.8	471.1
480.0	469.8
480.2	468.5
480.4	467.2
480.6	465.7
480.8	464.6
481.0	463.8
481.2	462.8
481.4	461.7
481.6	460.4
481.8	459.2
482.0	457.1
482.2	455.9
482.4	454.7
482.6	453.9
482.8	452.7
483.0	451.4
483.2	449.3
483.4	447.8
483.6	446.2
483.8	445.5
484.0	444.1
484.2	442.8
484.4	441.3
484.6	439.9
484.8	438.6
485.0	438.3
485.2	437.6
485.4	436.3
485.6	434.6
485.8	433.4
486.0	432.1
486.2	431.2
486.4	430.5
486.6	428.7
486.8	427.0
487.0	425.4
487.2	423.2
487.4	422.3
487.6	422.2
487.8	421.3
488.0	420.1
488.2	418.4
488.4	416.6
488.6	415.5
488.8	414.6
489.0	413.0
489.2	411.0
489.4	409.5
489.6	408.6
489.8	407.8
490.0	406.6
490.2	404.6
490.4	402.7
490.6	401.3
490.8	400.0
491.0	399.0
491.2	397.7
491.4	396.4
491.6	395.4
491.8	394.2
492.0	392.7
492.2	391.1
492.4	389.4
492.6	388.3
492.8	387.1
493.0	386.1
493.2	385.0
493.4	384.2
493.6	382.7
493.8	381.5
494.0	380.0
494.2	378.5
494.4	376.5
494.6	375.3
494.8	374.1
495.0	373.0
495.2	371.2
495.4	369.5
495.6	367.6
495.8	366.2
496.0	365.0
496.2	364.2
496.4	362.9
496.6	362.1
496.8	361.0
497.0	359.5
497.2	358.0
497.4	356.7
497.6	355.4
497.8	354.6
498.0	353.9
498.2	352.3
498.4	350.5
498.6	348.4
498.8	346.9
499.0	346.1
499.2	344.8
499.4	342.7
499.6	340.6
499.8	339.2
500.0	338.4
500.2	337.8
500.4	336.3
500.6	334.3
500.8	332.5
501.0	330.9
501.2	329.7
501.4	328.5
501.6	327.5
501.8	326.1
502.0	324.4
502.2	322.6
502.4	320.9
502.6	319.5
502.8	318.5
503.0	317.5
503.2	316.4
503.4	315.0
503.6	313.2
503.8	311.4
504.0	310.1
504.2	308.9
504.4	307.4
504.6	306.1
504.8	304.4
505.0	302.6
505.2	301.6
505.4	300.3
505.6	298.8
505.8	297.9
506.0	296.2
506.2	294.9
506.4	294.1
506.6	293.3
506.8	291.9
507.0	290.9
507.2	288.9
507.4	287.0
507.6	285.7
507.8	284.5
508.0	283.0
508.2	281.5
508.4	280.2
508.6	278.3
508.8	276.9
509.0	275.7
509.2	274.5
509.4	273.3
509.6	272.3
509.8	271.0
510.0	269.7
510.2	268.4
510.4	267.1
510.6	265.6
510.8	263.7
511.0	262.5
511.2	261.4
511.4	260.6
511.6	260.1
511.8	259.2
512.0	257.9
512.2	256.6
512.4	254.8
512.6	253.1
512.8	251.6
513.0	249.9
513.2	248.8
513.4	247.9
513.6	246.6
513.8	245.7
514.0	244.3
514.2	242.8
514.4	241.6
514.6	240.5
514.8	239.5
515.0	238.4
515.2	237.5
515.4	236.1
515.6	234.7
515.8	233.4
516.0	232.1
516.2	230.6
516.4	229.7
516.6	228.9
516.8	228.1
517.0	226.9
517.2	225.2
517.4	223.8
517.6	222.4
517.8	221.3
518.0	220.5
518.2	219.6
518.4	218.3
518.6	217.4
518.8	216.1
519.0	215.0
519.2	214.0
519.4	212.8
519.6	211.7
519.8	210.4
520.0	209.1
520.2	208.1
