Sample:	'20211010A(EM)
File name:	B-CDs 7 700.FDS
Run date:	'09:54:55, 06/11/2023
Operator:	Administrator
Comment:	'

Instrument
Model:	F-4700 FL Spectrophotometer
Serial number:	2019-001
ROM Version:	5J24010 00

Instrument parameters
Measurement type:	Wavelength scan
Scan mode:	Emission
Data mode:	Fluorescence
EX WL:	350.0 nm
EM  Start WL:	370.0 nm
EM  End WL:	720.0 nm
Scan speed:	1200 nm/min
Delay:	0.0 s
EX Slit:	10.0 nm
EM Slit:	10.0 nm
PMT Voltage:	330 V
Response:	0.002 s
Corrected spectra:	Off
Shutter control:	On

Processing performed
Savitsky-Golay smoothed
Smoothing order:	3
Number of points:	7
Number of times:	1

Peak integration
Integration method:	Rectangular
Sensitivity:	1
Threshold:	1.000

Peaks
No.	Start(nm)	Apex(nm)	End(nm)	Height(Data)	Valley(nm)	Valley(Data)
1	370.0	433.0	720.0	4663	720.0	2.159

Data points
nm	Data
370.0	30.46
370.2	30.82
370.4	31.43
370.6	32.24
370.8	33.24
371.0	34.29
371.2	35.27
371.4	36.07
371.6	37.06
371.8	38.14
372.0	39.21
372.2	40.29
372.4	41.33
372.6	42.41
372.8	43.67
373.0	45.02
373.2	46.26
373.4	47.59
373.6	49.16
373.8	50.45
374.0	51.94
374.2	53.37
374.4	54.99
374.6	56.86
374.8	58.55
375.0	60.03
375.2	61.48
375.4	63.02
375.6	64.86
375.8	67.00
376.0	68.85
376.2	71.14
376.4	73.33
376.6	75.67
376.8	77.92
377.0	80.33
377.2	82.60
377.4	85.10
377.6	87.39
377.8	89.72
378.0	92.12
378.2	95.07
378.4	98.23
378.6	101.2
378.8	103.9
379.0	106.5
379.2	109.1
379.4	112.5
379.6	116.2
379.8	120.0
380.0	123.8
380.2	127.7
380.4	131.5
380.6	135.3
380.8	139.2
381.0	143.2
381.2	147.3
381.4	151.8
381.6	156.6
381.8	160.9
382.0	165.6
382.2	170.1
382.4	174.5
382.6	179.5
382.8	185.4
383.0	191.0
383.2	196.7
383.4	202.0
383.6	207.0
383.8	213.0
384.0	219.3
384.2	225.7
384.4	232.3
384.6	238.9
384.8	245.6
385.0	253.1
385.2	260.2
385.4	267.9
385.6	275.6
385.8	283.9
386.0	291.8
386.2	300.6
386.4	309.0
386.6	317.1
386.8	325.6
387.0	334.8
387.2	343.8
387.4	353.6
387.6	362.9
387.8	372.8
388.0	382.5
388.2	392.2
388.4	401.8
388.6	412.2
388.8	423.4
389.0	436.1
389.2	448.1
389.4	459.7
389.6	470.8
389.8	483.1
390.0	496.0
390.2	509.8
390.4	523.1
390.6	536.9
390.8	550.6
391.0	564.4
391.2	578.0
391.4	592.0
391.6	605.3
391.8	620.2
392.0	635.1
392.2	650.4
392.4	666.2
392.6	682.4
392.8	698.7
393.0	715.8
393.2	732.5
393.4	749.0
393.6	766.9
393.8	784.6
394.0	802.9
394.2	822.4
394.4	841.8
394.6	861.2
394.8	880.2
395.0	898.8
395.2	917.0
395.4	936.8
395.6	956.4
395.8	977.6
396.0	998.1
396.2	1020
396.4	1041
396.6	1063
396.8	1083
397.0	1105
397.2	1127
397.4	1151
397.6	1173
397.8	1196
398.0	1219
398.2	1241
398.4	1265
398.6	1288
398.8	1313
399.0	1340
399.2	1367
399.4	1394
399.6	1421
399.8	1448
400.0	1475
400.2	1502
400.4	1530
400.6	1555
400.8	1582
401.0	1610
401.2	1637
401.4	1662
401.6	1687
401.8	1712
402.0	1739
402.2	1769
402.4	1799
402.6	1827
402.8	1855
403.0	1880
403.2	1907
403.4	1934
403.6	1961
403.8	1991
404.0	2021
404.2	2049
404.4	2082
404.6	2112
404.8	2140
405.0	2170
405.2	2200
405.4	2232
405.6	2262
405.8	2291
406.0	2317
406.2	2343
406.4	2368
406.6	2399
406.8	2428
407.0	2457
407.2	2488
407.4	2518
407.6	2545
407.8	2577
408.0	2602
408.2	2631
408.4	2661
408.6	2689
408.8	2718
409.0	2747
409.2	2776
409.4	2807
409.6	2836
409.8	2863
410.0	2891
410.2	2914
410.4	2940
410.6	2967
410.8	2992
411.0	3017
411.2	3044
411.4	3069
411.6	3095
411.8	3125
412.0	3149
412.2	3176
412.4	3203
412.6	3230
412.8	3253
413.0	3281
413.2	3306
413.4	3334
413.6	3360
413.8	3383
414.0	3401
414.2	3425
414.4	3450
414.6	3479
414.8	3505
415.0	3529
415.2	3551
415.4	3575
415.6	3598
415.8	3623
416.0	3643
416.2	3664
416.4	3688
416.6	3709
416.8	3728
417.0	3749
417.2	3768
417.4	3788
417.6	3811
417.8	3830
418.0	3851
418.2	3869
418.4	3885
418.6	3901
418.8	3919
419.0	3941
419.2	3964
419.4	3982
419.6	4000
419.8	4018
420.0	4036
420.2	4055
420.4	4070
420.6	4085
420.8	4100
421.0	4122
421.2	4140
421.4	4159
421.6	4172
421.8	4182
422.0	4196
422.2	4214
422.4	4227
422.6	4242
422.8	4250
423.0	4264
423.2	4280
423.4	4294
423.6	4309
423.8	4319
424.0	4334
424.2	4349
424.4	4359
424.6	4369
424.8	4378
425.0	4387
425.2	4399
425.4	4417
425.6	4433
425.8	4445
426.0	4457
426.2	4464
426.4	4471
426.6	4487
426.8	4497
427.0	4501
427.2	4509
427.4	4515
427.6	4524
427.8	4532
428.0	4536
428.2	4538
428.4	4547
428.6	4555
428.8	4566
429.0	4574
429.2	4574
429.4	4579
429.6	4588
429.8	4592
430.0	4601
430.2	4614
430.4	4621
430.6	4627
430.8	4632
431.0	4623
431.2	4617
431.4	4622
431.6	4627
431.8	4631
432.0	4639
432.2	4643
432.4	4650
432.6	4656
432.8	4661
433.0	4663
433.2	4660
433.4	4658
433.6	4660
433.8	4659
434.0	4660
434.2	4659
434.4	4657
434.6	4656
434.8	4661
435.0	4660
435.2	4655
435.4	4648
435.6	4647
435.8	4643
436.0	4642
436.2	4643
436.4	4642
436.6	4635
436.8	4633
437.0	4627
437.2	4620
437.4	4622
437.6	4621
437.8	4615
438.0	4612
438.2	4603
438.4	4603
438.6	4608
438.8	4603
439.0	4600
439.2	4590
439.4	4580
439.6	4576
439.8	4575
440.0	4567
