
nm	Data
440.0	139.1
440.2	144.7
440.4	146.7
440.6	147.1
440.8	147.6
441.0	151.3
441.2	151.9
441.4	154.4
441.6	155.8
441.8	158.0
442.0	158.1
442.2	153.4
442.4	152.3
442.6	153.4
442.8	159.1
443.0	162.1
443.2	166.6
443.4	164.6
443.6	164.9
443.8	168.8
444.0	173.3
444.2	170.4
444.4	173.9
444.6	168.6
444.8	167.0
445.0	172.3
445.2	173.9
445.4	176.5
445.6	183.2
445.8	184.4
446.0	185.1
446.2	187.4
446.4	186.3
446.6	188.9
446.8	192.4
447.0	190.9
447.2	191.1
447.4	195.7
447.6	195.4
447.8	202.2
448.0	206.3
448.2	204.1
448.4	205.5
448.6	208.8
448.8	206.8
449.0	213.7
449.2	213.0
449.4	215.4
449.6	215.2
449.8	215.9
450.0	220.8
450.2	227.3
450.4	226.6
450.6	224.4
450.8	219.0
451.0	216.1
451.2	222.4
451.4	229.5
451.6	234.6
451.8	237.6
452.0	241.4
452.2	242.8
452.4	245.5
452.6	243.4
452.8	242.4
453.0	245.3
453.2	254.8
453.4	259.7
453.6	264.0
453.8	265.2
454.0	263.2
454.2	263.0
454.4	270.0
454.6	275.0
454.8	280.2
455.0	285.0
455.2	288.2
455.4	286.4
455.6	283.4
455.8	284.9
456.0	287.2
456.2	294.3
456.4	301.7
456.6	303.3
456.8	308.1
457.0	317.5
457.2	323.3
457.4	328.7
457.6	323.6
457.8	319.4
458.0	323.1
458.2	331.4
458.4	334.2
458.6	336.5
458.8	338.8
459.0	343.2
459.2	346.4
459.4	351.5
459.6	353.4
459.8	356.6
460.0	362.8
460.2	367.4
460.4	374.9
460.6	377.3
460.8	382.2
461.0	389.1
461.2	393.7
461.4	392.8
461.6	404.6
461.8	407.9
462.0	414.5
462.2	418.4
462.4	420.7
462.6	417.2
462.8	423.3
463.0	428.7
463.2	432.5
463.4	438.4
463.6	443.5
463.8	452.1
464.0	461.6
464.2	471.7
464.4	470.6
464.6	467.0
464.8	462.9
465.0	466.4
465.2	478.3
465.4	491.3
465.6	494.4
465.8	492.5
466.0	495.9
466.2	498.9
466.4	515.4
466.6	524.8
466.8	523.1
467.0	521.2
467.2	526.1
467.4	539.6
467.6	556.3
467.8	563.8
468.0	561.0
468.2	561.1
468.4	568.9
468.6	586.5
468.8	595.6
469.0	597.6
469.2	590.3
469.4	592.0
469.6	600.8
469.8	615.8
470.0	630.8
470.2	641.0
470.4	638.8
470.6	639.7
470.8	645.0
471.0	654.1
471.2	663.3
471.4	668.5
471.6	670.1
471.8	671.5
472.0	678.1
472.2	689.5
472.4	704.4
472.6	717.0
472.8	729.6
473.0	735.7
473.2	745.0
473.4	745.9
473.6	750.3
473.8	753.8
474.0	755.8
474.2	761.3
474.4	767.8
474.6	772.9
474.8	790.6
475.0	805.1
475.2	810.4
475.4	822.2
475.6	827.6
475.8	831.3
476.0	844.9
476.2	850.1
476.4	851.5
476.6	864.8
476.8	874.1
477.0	883.1
477.2	899.1
477.4	911.2
477.6	933.6
477.8	939.3
478.0	932.5
478.2	934.2
478.4	932.5
478.6	937.6
478.8	956.0
479.0	959.7
479.2	961.2
479.4	978.7
479.6	997.9
479.8	1011
480.0	1022
480.2	1019
480.4	1013
480.6	1024
480.8	1038
481.0	1052
481.2	1070
481.4	1075
481.6	1087
481.8	1090
482.0	1086
482.2	1096
482.4	1111
482.6	1112
482.8	1120
483.0	1140
483.2	1152
483.4	1171
483.6	1177
483.8	1175
484.0	1173
484.2	1193
484.4	1211
484.6	1221
484.8	1220
485.0	1227
485.2	1226
485.4	1235
485.6	1242
485.8	1254
486.0	1268
486.2	1288
486.4	1291
486.6	1301
486.8	1292
487.0	1303
487.2	1324
487.4	1330
487.6	1329
487.8	1339
488.0	1352
488.2	1371
488.4	1387
488.6	1398
488.8	1407
489.0	1418
489.2	1437
489.4	1455
489.6	1451
489.8	1459
490.0	1456
490.2	1448
490.4	1456
490.6	1481
490.8	1484
491.0	1495
491.2	1502
491.4	1509
491.6	1524
491.8	1538
492.0	1529
492.2	1524
492.4	1519
492.6	1535
492.8	1550
493.0	1569
493.2	1582
493.4	1597
493.6	1599
493.8	1606
494.0	1606
494.2	1606
494.4	1623
494.6	1632
494.8	1636
495.0	1650
495.2	1660
495.4	1663
495.6	1676
495.8	1672
496.0	1685
496.2	1697
496.4	1705
496.6	1717
496.8	1727
497.0	1730
497.2	1743
497.4	1744
497.6	1745
497.8	1755
498.0	1759
498.2	1747
498.4	1752
498.6	1768
498.8	1782
499.0	1806
499.2	1819
499.4	1816
499.6	1816
499.8	1812
500.0	1815
500.2	1822
500.4	1831
500.6	1827
500.8	1815
501.0	1817
501.2	1827
501.4	1847
501.6	1874
501.8	1890
502.0	1884
502.2	1896
502.4	1902
502.6	1906
502.8	1910
503.0	1898
503.2	1883
503.4	1885
503.6	1911
503.8	1939
504.0	1953
504.2	1948
504.4	1946
504.6	1925
504.8	1931
505.0	1950
505.2	1948
505.4	1953
505.6	1955
505.8	1958
506.0	1974
506.2	1995
506.4	1999
506.6	1995
506.8	1986
507.0	2001
507.2	2007
507.4	2012
507.6	2024
507.8	2011
508.0	1985
508.2	1995
508.4	2005
508.6	2016
508.8	2032
509.0	2025
509.2	2018
509.4	2025
509.6	2026
509.8	2026
510.0	2025
510.2	2031
510.4	2051
510.6	2067
510.8	2058
511.0	2053
511.2	2049
511.4	2033
511.6	2028
511.8	2026
512.0	2023
512.2	2041
512.4	2058
512.6	2064
512.8	2075
513.0	2067
513.2	2054
513.4	2058
513.6	2059
513.8	2078
514.0	2089
514.2	2083
514.4	2062
514.6	2062
514.8	2063
515.0	2047
515.2	2040
515.4	2035
515.6	2041
515.8	2068
516.0	2088
516.2	2073
516.4	2077
516.6	2071
516.8	2061
517.0	2058
517.2	2049
517.4	2040
517.6	2046
517.8	2065
518.0	2066
518.2	2070
518.4	2073
518.6	2068
518.8	2059
519.0	2064
519.2	2054
519.4	2045
519.6	2053
519.8	2068
520.0	2054
520.2	2055
520.4	2041
520.6	2034
520.8	2039
521.0	2057
521.2	2057
521.4	2062
521.6	2045
521.8	2039
522.0	2021
522.2	2021
522.4	2023
522.6	2026
522.8	2029
523.0	2034
523.2	2021
523.4	2029
523.6	2024
523.8	2007
524.0	2015
524.2	2002
524.4	1998
524.6	1999
524.8	2005
525.0	2007
525.2	2025
525.4	2012
525.6	2010
525.8	1998
526.0	1993
526.2	2008
526.4	2004
526.6	1998
526.8	2001
527.0	2007
527.2	2009
527.4	2015
527.6	2013
527.8	2019
528.0	2022
528.2	2022
528.4	2014
528.6	2002
528.8	1992
529.0	1974
529.2	1962
529.4	1962
529.6	1963
529.8	1982
530.0	1978
530.2	1967
530.4	1976
530.6	1992
530.8	1996
531.0	2006
531.2	1978
531.4	1961
531.6	1950
531.8	1935
532.0	1931
532.2	1940
532.4	1949
532.6	1966
532.8	1969
533.0	1949
533.2	1932
533.4	1920
533.6	1925
533.8	1936
534.0	1941
534.2	1930
534.4	1920
534.6	1911
534.8	1919
535.0	1931
535.2	1929
535.4	1920
535.6	1914
535.8	1905
536.0	1911
536.2	1915
536.4	1902
536.6	1904
536.8	1889
537.0	1894
537.2	1901
537.4	1905
537.6	1894
537.8	1877
538.0	1860
538.2	1876
538.4	1870
538.6	1871
538.8	1868
539.0	1853
539.2	1851
539.4	1853
539.6	1844
539.8	1843
540.0	1851
540.2	1859
540.4	1864
540.6	1847
540.8	1833
541.0	1825
541.2	1839
541.4	1847
541.6	1865
541.8	1853
542.0	1828
542.2	1813
542.4	1808
542.6	1800
542.8	1816
543.0	1820
543.2	1819
543.4	1810
543.6	1791
543.8	1778
544.0	1797
544.2	1787
544.4	1787
544.6	1796
544.8	1798
545.0	1804
545.2	1825
545.4	1811
545.6	1801
545.8	1801
546.0	1780
546.2	1772
546.4	1753
546.6	1737
546.8	1745
547.0	1753
547.2	1750
547.4	1758
547.6	1750
547.8	1734
548.0	1736
548.2	1731
548.4	1722
548.6	1711
548.8	1721
549.0	1705
549.2	1701
549.4	1709
549.6	1723
549.8	1725
550.0	1731
550.2	1715
550.4	1705
550.6	1700
550.8	1696
551.0	1674
551.2	1666
551.4	1663
551.6	1666
551.8	1666
552.0	1671
552.2	1677
552.4	1678
552.6	1671
552.8	1672
553.0	1657
553.2	1638
553.4	1645
553.6	1631
553.8	1620
554.0	1630
554.2	1628
554.4	1611
554.6	1617
554.8	1623
555.0	1618
555.2	1629
555.4	1634
555.6	1621
555.8	1607
556.0	1592
556.2	1571
556.4	1583
556.6	1588
556.8	1592
557.0	1589
557.2	1572
557.4	1552
557.6	1554
557.8	1549
558.0	1557
558.2	1565
558.4	1559
558.6	1551
558.8	1544
559.0	1539
559.2	1534
559.4	1537
559.6	1534
559.8	1535
560.0	1535
560.2	1542
560.4	1537
560.6	1541
560.8	1526
561.0	1511
561.2	1494
561.4	1490
561.6	1494
561.8	1506
562.0	1489
562.2	1481
562.4	1464
562.6	1456
562.8	1456
563.0	1467
563.2	1458
563.4	1454
563.6	1438
563.8	1426
564.0	1423
564.2	1428
564.4	1429
564.6	1430
564.8	1431
565.0	1432
565.2	1437
565.4	1422
565.6	1415
565.8	1405
566.0	1404
566.2	1404
566.4	1412
566.6	1395
566.8	1392
567.0	1393
567.2	1381
567.4	1375
567.6	1368
567.8	1359
568.0	1361
568.2	1366
568.4	1350
568.6	1349
568.8	1346
569.0	1346
569.2	1342
569.4	1340
569.6	1329
569.8	1331
570.0	1325
570.2	1316
570.4	1307
570.6	1295
570.8	1294
571.0	1293
571.2	1292
571.4	1298
571.6	1298
571.8	1289
572.0	1289
572.2	1273
572.4	1260
572.6	1258
572.8	1264
573.0	1261
573.2	1255
573.4	1241
573.6	1229
573.8	1231
574.0	1240
574.2	1244
574.4	1249
574.6	1241
574.8	1225
575.0	1210
575.2	1199
575.4	1198
575.6	1201
575.8	1194
576.0	1184
576.2	1178
576.4	1173
576.6	1171
576.8	1167
577.0	1161
577.2	1161
577.4	1159
577.6	1155
577.8	1147
578.0	1140
578.2	1126
578.4	1122
578.6	1122
578.8	1130
579.0	1131
579.2	1130
579.4	1119
579.6	1103
579.8	1096
580.0	1098
580.2	1094
580.4	1093
580.6	1088
580.8	1077
581.0	1089
581.2	1092
581.4	1090
581.6	1091
581.8	1078
582.0	1068
582.2	1072
582.4	1066
582.6	1061
582.8	1060
583.0	1052
583.2	1039
583.4	1037
583.6	1027
583.8	1016
584.0	1009
584.2	1014
584.4	1013
584.6	1016
584.8	1010
585.0	999.6
585.2	993.7
585.4	998.2
585.6	1004
585.8	1003
586.0	1008
586.2	1011
586.4	1008
586.6	989.9
586.8	974.0
587.0	955.1
587.2	954.1
587.4	959.9
587.6	966.3
587.8	962.4
588.0	955.9
588.2	947.4
588.4	942.9
588.6	941.3
588.8	940.5
589.0	939.3
589.2	929.1
589.4	916.3
589.6	903.8
589.8	910.7
590.0	914.4
590.2	914.6
590.4	905.5
590.6	892.1
590.8	882.2
591.0	888.8
591.2	889.5
591.4	889.0
591.6	877.4
591.8	868.4
592.0	867.0
592.2	859.1
592.4	855.5
592.6	855.6
592.8	842.6
593.0	840.1
593.2	843.4
593.4	842.3
593.6	846.7
593.8	845.2
594.0	831.6
594.2	824.6
594.4	818.9
594.6	819.1
594.8	820.4
595.0	824.1
595.2	821.7
595.4	822.7
595.6	820.6
595.8	817.4
596.0	811.3
596.2	807.7
596.4	803.6
596.6	802.4
596.8	792.6
597.0	777.5
597.2	770.3
597.4	767.1
597.6	770.1
597.8	775.8
598.0	769.9
598.2	757.4
598.4	753.8
598.6	759.1
598.8	760.4
599.0	751.3
599.2	743.3
599.4	729.4
599.6	733.4
599.8	741.7
600.0	730.1
600.2	720.0
600.4	715.1
600.6	710.8
600.8	724.1
601.0	723.8
601.2	716.5
601.4	717.6
601.6	710.6
601.8	701.0
602.0	703.0
602.2	691.9
602.4	697.6
602.6	697.7
602.8	698.6
603.0	693.1
603.2	694.4
603.4	680.6
603.6	682.8
603.8	671.1
604.0	665.4
604.2	661.9
604.4	663.5
604.6	652.5
604.8	658.6
605.0	656.4
605.2	652.1
605.4	652.0
605.6	645.0
605.8	632.0
606.0	629.0
606.2	631.6
606.4	631.8
606.6	631.5
606.8	623.0
607.0	623.1
607.2	618.6
607.4	612.7
607.6	609.1
607.8	602.6
608.0	599.0
608.2	608.0
608.4	612.8
608.6	617.8
608.8	620.2
609.0	609.3
609.2	592.2
609.4	592.5
609.6	590.5
609.8	593.4
610.0	599.8
610.2	592.9
610.4	582.8
610.6	575.0
610.8	568.4
611.0	565.4
611.2	570.7
611.4	571.9
611.6	565.0
611.8	554.6
612.0	551.1
612.2	551.1
612.4	549.8
612.6	538.7
612.8	530.4
613.0	537.3
613.2	535.6
613.4	537.7
613.6	534.8
613.8	524.8
614.0	525.1
614.2	526.1
614.4	526.2
614.6	520.3
614.8	516.9
615.0	516.4
615.2	512.7
615.4	507.1
615.6	514.6
615.8	511.8
616.0	509.1
616.2	504.9
616.4	492.7
616.6	488.3
616.8	490.1
617.0	491.7
617.2	489.5
617.4	483.1
617.6	480.0
617.8	483.3
618.0	479.0
618.2	468.2
618.4	462.5
618.6	453.2
618.8	456.6
619.0	465.8
619.2	471.0
619.4	466.3
619.6	466.6
619.8	460.7
620.0	458.1
620.2	458.9
620.4	454.2
620.6	444.4
620.8	440.0
621.0	434.5
621.2	432.8
621.4	432.8
621.6	430.3
621.8	431.3
622.0	433.9
622.2	429.1
622.4	423.8
622.6	418.8
622.8	409.3
623.0	406.1
623.2	408.8
623.4	410.9
623.6	410.4
623.8	410.4
624.0	409.8
624.2	407.7
624.4	411.9
624.6	407.3
624.8	397.2
625.0	392.8
625.2	394.2
625.4	393.1
625.6	399.1
625.8	393.1
626.0	381.9
626.2	379.2
626.4	378.0
626.6	375.0
626.8	381.5
627.0	377.3
627.2	371.8
627.4	366.4
627.6	364.5
627.8	360.4
628.0	360.5
628.2	358.5
628.4	358.0
628.6	354.0
628.8	352.5
629.0	353.4
629.2	355.4
629.4	350.0
629.6	343.4
629.8	347.3
630.0	340.1
630.2	337.5
