Sample:	'20211010A(EM)
File name:	G-CDs 440.FDS
Run date:	'11:37:14, 05/20/2023
Operator:	Administrator
Comment:	'

Instrument
Model:	F-4700 FL Spectrophotometer
Serial number:	2019-001
ROM Version:	5J24010 00

Instrument parameters
Measurement type:	Wavelength scan
Scan mode:	Emission
Data mode:	Fluorescence
EX WL:	440.0 nm
EM  Start WL:	450.0 nm
EM  End WL:	900.0 nm
Scan speed:	1200 nm/min
Delay:	0.0 s
EX Slit:	5.0 nm
EM Slit:	10.0 nm
PMT Voltage:	500 V
Response:	0.002 s
Corrected spectra:	Off
Shutter control:	On

Processing performed
Savitsky-Golay smoothed
Smoothing order:	3
Number of points:	7
Number of times:	1

Peak integration
Integration method:	Rectangular
Sensitivity:	1
Threshold:	1.000

Peaks
No.	Start(nm)	Apex(nm)	End(nm)	Height(Data)	Valley(nm)	Valley(Data)
1	450.0	450.2	453.6	26.50	453.6	20.27
2	453.6	535.8	697.6	2986	697.6	42.43
3	697.6	698.2	859.4	44.46	859.4	0.558
4	859.4	883.6	900.0	4.761	900.0	1.331

Data points
nm	Data
450.0	25.86
450.2	26.50
450.4	26.17
450.6	25.32
450.8	24.83
451.0	23.72
451.2	23.16
451.4	22.91
451.6	22.36
451.8	21.68
452.0	21.59
452.2	20.98
452.4	20.86
452.6	21.16
452.8	20.96
453.0	20.92
453.2	20.89
453.4	20.43
453.6	20.27
453.8	20.59
454.0	20.64
454.2	20.68
454.4	20.80
454.6	20.66
454.8	20.30
455.0	21.06
455.2	21.35
455.4	21.31
455.6	21.46
455.8	21.17
456.0	21.51
456.2	22.16
456.4	22.18
456.6	22.26
456.8	22.41
457.0	22.65
457.2	23.24
457.4	23.50
457.6	23.61
457.8	23.41
458.0	23.63
458.2	23.58
458.4	24.04
458.6	24.76
458.8	25.19
459.0	25.01
459.2	25.16
459.4	24.89
459.6	25.21
459.8	25.64
460.0	26.30
460.2	26.86
460.4	27.64
460.6	28.63
460.8	29.13
461.0	28.96
461.2	29.47
461.4	29.39
461.6	29.77
461.8	30.35
462.0	31.46
462.2	32.10
462.4	32.97
462.6	33.82
462.8	34.87
463.0	35.10
463.2	36.07
463.4	36.84
463.6	36.75
