
nm	Data
420.0	34.64
420.2	40.43
420.4	42.96
420.6	43.24
420.8	42.42
421.0	41.81
421.2	40.68
421.4	41.99
421.6	44.72
421.8	47.77
422.0	49.89
422.2	49.22
422.4	47.32
422.6	47.62
422.8	48.32
423.0	51.84
423.2	52.81
423.4	53.42
423.6	53.96
423.8	56.12
424.0	57.39
424.2	58.60
424.4	57.76
424.6	60.53
424.8	60.44
425.0	63.70
425.2	66.51
425.4	67.14
425.6	67.26
425.8	69.48
426.0	70.62
426.2	73.66
426.4	79.69
426.6	82.80
426.8	81.82
427.0	81.63
427.2	80.33
427.4	78.28
427.6	80.70
427.8	84.24
428.0	87.32
428.2	91.90
428.4	94.18
428.6	95.40
428.8	91.75
429.0	93.58
429.2	93.25
429.4	93.69
429.6	97.74
429.8	103.6
430.0	103.1
430.2	105.6
430.4	104.3
430.6	105.7
430.8	107.1
431.0	108.7
431.2	114.0
431.4	114.4
431.6	116.4
431.8	120.8
432.0	124.0
432.2	124.5
432.4	131.3
432.6	128.4
432.8	127.2
433.0	128.7
433.2	132.0
433.4	137.8
433.6	143.8
433.8	147.4
434.0	150.3
434.2	151.9
434.4	149.0
434.6	150.7
434.8	150.2
435.0	150.8
435.2	153.8
435.4	159.3
435.6	162.7
435.8	165.0
436.0	164.9
436.2	158.0
436.4	155.2
436.6	158.7
436.8	167.1
437.0	173.3
437.2	178.4
437.4	174.4
437.6	172.0
437.8	171.1
438.0	179.0
438.2	185.9
438.4	189.9
438.6	186.4
438.8	185.5
439.0	183.1
439.2	188.8
439.4	196.2
439.6	199.5
439.8	201.2
440.0	206.4
440.2	207.2
440.4	210.6
440.6	211.7
440.8	213.1
441.0	213.8
441.2	217.5
441.4	218.9
441.6	224.4
441.8	224.6
442.0	230.3
442.2	226.7
442.4	228.9
442.6	229.2
442.8	228.3
443.0	236.6
443.2	245.0
443.4	245.1
443.6	250.5
443.8	248.8
444.0	243.5
444.2	245.3
444.4	242.2
444.6	240.6
444.8	250.5
445.0	254.7
445.2	263.6
445.4	268.8
445.6	268.1
445.8	268.7
446.0	278.5
446.2	282.5
446.4	287.0
446.6	291.4
446.8	291.5
447.0	293.5
447.2	298.6
447.4	301.2
447.6	302.2
447.8	299.0
448.0	301.6
448.2	305.2
448.4	309.3
448.6	312.7
448.8	318.7
449.0	320.1
449.2	321.3
449.4	319.6
449.6	321.1
449.8	329.0
450.0	340.4
450.2	351.8
450.4	360.5
450.6	360.4
450.8	359.6
451.0	352.9
451.2	353.6
451.4	357.2
451.6	373.0
451.8	381.8
452.0	382.1
452.2	381.3
452.4	379.3
452.6	382.5
452.8	390.4
453.0	394.6
453.2	394.3
453.4	399.7
453.6	397.5
453.8	397.2
454.0	404.2
454.2	406.8
454.4	418.2
454.6	424.7
454.8	429.0
455.0	429.3
455.2	436.4
455.4	431.6
455.6	438.1
455.8	446.9
456.0	447.9
456.2	454.5
456.4	461.3
456.6	465.9
456.8	473.2
457.0	481.1
457.2	482.7
457.4	488.1
457.6	490.1
457.8	494.6
458.0	497.3
458.2	493.9
458.4	499.7
458.6	506.6
458.8	509.3
459.0	515.6
459.2	521.5
459.4	523.0
459.6	533.9
459.8	545.4
460.0	550.1
460.2	557.5
460.4	563.8
460.6	573.8
460.8	583.0
461.0	589.6
461.2	596.3
461.4	600.5
461.6	608.7
461.8	617.3
462.0	621.6
462.2	620.1
462.4	627.9
462.6	639.9
462.8	658.7
463.0	655.4
463.2	664.4
463.4	660.1
463.6	664.5
463.8	678.9
464.0	688.5
464.2	684.6
464.4	694.7
464.6	699.0
464.8	703.6
465.0	718.9
465.2	728.1
465.4	734.3
465.6	745.2
465.8	755.6
466.0	760.7
466.2	758.2
466.4	759.2
466.6	763.7
466.8	776.2
467.0	791.0
467.2	807.2
467.4	809.6
467.6	821.1
467.8	830.3
468.0	830.4
468.2	831.3
468.4	841.4
468.6	852.1
468.8	862.6
469.0	874.1
469.2	873.4
469.4	887.6
469.6	894.4
469.8	908.1
470.0	922.5
470.2	941.2
470.4	944.1
470.6	959.6
470.8	959.4
471.0	970.3
471.2	977.4
471.4	991.6
471.6	994.0
471.8	1005
472.0	1012
472.2	1013
472.4	1013
472.6	1024
472.8	1041
473.0	1061
473.2	1068
473.4	1080
473.6	1088
473.8	1094
474.0	1107
474.2	1119
474.4	1121
474.6	1141
474.8	1159
475.0	1177
475.2	1181
475.4	1191
475.6	1186
475.8	1193
476.0	1205
476.2	1222
476.4	1250
476.6	1266
476.8	1272
477.0	1278
477.2	1276
477.4	1278
477.6	1313
477.8	1312
478.0	1329
478.2	1347
478.4	1371
478.6	1390
478.8	1411
479.0	1404
479.2	1409
479.4	1413
479.6	1423
479.8	1433
480.0	1455
480.2	1464
480.4	1477
480.6	1479
480.8	1484
481.0	1491
481.2	1509
481.4	1520
481.6	1529
481.8	1534
482.0	1549
482.2	1555
482.4	1558
482.6	1569
482.8	1576
483.0	1585
483.2	1593
483.4	1604
483.6	1615
483.8	1637
484.0	1659
484.2	1671
484.4	1675
484.6	1686
484.8	1689
485.0	1709
485.2	1723
485.4	1736
485.6	1754
485.8	1758
486.0	1768
486.2	1775
486.4	1765
486.6	1776
486.8	1802
487.0	1812
487.2	1843
487.4	1860
487.6	1853
487.8	1859
488.0	1875
488.2	1892
488.4	1904
488.6	1928
488.8	1932
489.0	1922
489.2	1923
489.4	1931
489.6	1931
489.8	1956
