
nm	Data
420.0	20.00
420.2	19.13
420.4	18.15
420.6	17.14
420.8	16.22
421.0	15.42
421.2	14.66
421.4	13.81
421.6	12.97
421.8	12.16
422.0	11.36
422.2	10.65
422.4	10.07
422.6	9.505
422.8	8.981
423.0	8.504
423.2	7.958
423.4	7.420
423.6	7.048
423.8	6.480
424.0	5.960
424.2	5.579
424.4	5.220
424.6	4.872
424.8	4.567
425.0	4.116
425.2	3.788
425.4	3.535
425.6	3.253
425.8	2.955
426.0	2.770
426.2	2.563
426.4	2.434
426.6	2.245
426.8	2.067
427.0	1.863
427.2	1.794
427.4	1.712
427.6	1.614
427.8	1.489
428.0	1.431
428.2	1.309
428.4	1.230
428.6	1.177
428.8	1.127
429.0	1.076
429.2	1.035
429.4	0.999
429.6	0.995
429.8	1.009
430.0	1.052
430.2	1.049
430.4	1.014
430.6	1.000
430.8	0.992
431.0	0.961
431.2	0.973
431.4	0.995
431.6	1.033
431.8	1.061
432.0	1.051
432.2	1.023
432.4	1.002
432.6	1.035
432.8	1.066
433.0	1.089
433.2	1.095
433.4	1.138
433.6	1.130
433.8	1.172
434.0	1.192
434.2	1.192
434.4	1.197
434.6	1.223
434.8	1.189
435.0	1.230
435.2	1.231
435.4	1.214
435.6	1.208
435.8	1.244
436.0	1.308
436.2	1.354
436.4	1.377
436.6	1.371
436.8	1.370
437.0	1.367
437.2	1.386
437.4	1.373
437.6	1.416
437.8	1.425
438.0	1.443
438.2	1.426
438.4	1.481
438.6	1.527
438.8	1.616
439.0	1.664
439.2	1.682
439.4	1.657
439.6	1.666
439.8	1.645
440.0	1.721
440.2	1.820
440.4	1.898
440.6	1.900
440.8	1.882
441.0	1.821
441.2	1.837
441.4	1.865
441.6	1.951
441.8	2.073
442.0	2.120
442.2	2.122
442.4	2.132
442.6	2.082
442.8	2.129
443.0	2.227
443.2	2.298
443.4	2.301
443.6	2.345
443.8	2.365
444.0	2.463
444.2	2.537
444.4	2.673
444.6	2.667
444.8	2.729
445.0	2.768
445.2	2.832
445.4	2.827
445.6	2.929
445.8	2.890
446.0	3.002
446.2	3.055
446.4	3.078
446.6	3.125
446.8	3.233
447.0	3.301
447.2	3.456
447.4	3.584
447.6	3.628
447.8	3.699
448.0	3.773
448.2	3.890
448.4	3.930
448.6	4.009
448.8	4.047
449.0	4.151
449.2	4.285
449.4	4.425
449.6	4.464
449.8	4.522
450.0	4.643
450.2	4.798
450.4	4.983
450.6	5.120
450.8	5.182
451.0	5.321
451.2	5.456
451.4	5.678
451.6	5.893
451.8	6.077
452.0	6.172
452.2	6.324
452.4	6.411
452.6	6.729
452.8	6.960
453.0	7.148
453.2	7.324
453.4	7.516
453.6	7.710
453.8	7.968
454.0	8.213
454.2	8.398
454.4	8.754
454.6	9.004
454.8	9.233
455.0	9.487
455.2	9.784
455.4	10.12
455.6	10.58
455.8	10.94
456.0	11.29
456.2	11.79
456.4	12.11
456.6	12.54
456.8	12.90
457.0	13.26
457.2	13.63
457.4	14.03
457.6	14.37
457.8	14.98
458.0	15.56
458.2	16.08
458.4	16.70
458.6	17.15
458.8	17.88
459.0	18.55
459.2	19.08
459.4	19.77
459.6	20.64
459.8	21.51
460.0	22.47
460.2	23.37
460.4	24.12
460.6	25.10
460.8	25.99
461.0	26.89
461.2	27.81
461.4	29.05
461.6	30.06
461.8	31.17
462.0	32.10
462.2	33.00
462.4	34.10
462.6	35.36
462.8	36.50
463.0	37.64
463.2	38.75
463.4	39.97
463.6	41.43
463.8	43.10
464.0	44.77
464.2	46.44
464.4	47.88
464.6	49.42
464.8	51.01
465.0	53.02
465.2	54.67
465.4	56.56
465.6	58.04
465.8	59.87
466.0	61.86
466.2	64.39
466.4	66.71
466.6	69.12
466.8	70.87
467.0	72.89
467.2	75.00
467.4	77.39
467.6	79.91
467.8	82.69
468.0	84.89
468.2	87.18
