
nm	Data
420.0	0.331
420.2	0.267
420.4	0.258
420.6	0.284
420.8	0.314
421.0	0.344
421.2	0.358
421.4	0.370
421.6	0.404
421.8	0.404
422.0	0.409
422.2	0.349
422.4	0.309
422.6	0.310
422.8	0.352
423.0	0.349
423.2	0.368
423.4	0.309
423.6	0.348
423.8	0.350
424.0	0.421
424.2	0.432
424.4	0.396
424.6	0.336
424.8	0.347
425.0	0.333
425.2	0.359
425.4	0.389
425.6	0.400
425.8	0.407
426.0	0.395
426.2	0.381
426.4	0.318
426.6	0.335
426.8	0.322
427.0	0.311
427.2	0.330
427.4	0.346
427.6	0.312
427.8	0.304
428.0	0.273
428.2	0.257
428.4	0.284
428.6	0.311
428.8	0.295
429.0	0.318
429.2	0.348
429.4	0.356
429.6	0.343
429.8	0.362
430.0	0.366
430.2	0.451
430.4	0.484
430.6	0.422
430.8	0.355
431.0	0.304
431.2	0.304
431.4	0.346
431.6	0.348
431.8	0.291
432.0	0.332
432.2	0.328
432.4	0.333
432.6	0.382
432.8	0.421
433.0	0.420
433.2	0.441
433.4	0.415
433.6	0.371
433.8	0.352
434.0	0.321
434.2	0.319
434.4	0.388
434.6	0.457
434.8	0.471
435.0	0.443
435.2	0.378
435.4	0.347
435.6	0.412
435.8	0.431
436.0	0.395
436.2	0.411
436.4	0.382
436.6	0.397
436.8	0.392
437.0	0.372
437.2	0.302
437.4	0.324
437.6	0.320
437.8	0.378
438.0	0.374
438.2	0.398
438.4	0.405
438.6	0.434
438.8	0.447
439.0	0.454
439.2	0.397
439.4	0.399
439.6	0.380
439.8	0.350
440.0	0.372
440.2	0.369
440.4	0.380
440.6	0.418
440.8	0.393
441.0	0.404
441.2	0.454
441.4	0.493
441.6	0.553
441.8	0.510
442.0	0.400
442.2	0.346
442.4	0.313
442.6	0.309
442.8	0.400
443.0	0.453
443.2	0.483
443.4	0.469
443.6	0.470
443.8	0.449
444.0	0.458
444.2	0.443
444.4	0.437
444.6	0.411
444.8	0.413
445.0	0.457
445.2	0.485
445.4	0.449
445.6	0.433
445.8	0.414
446.0	0.370
446.2	0.387
446.4	0.393
446.6	0.425
446.8	0.488
447.0	0.510
447.2	0.525
447.4	0.518
447.6	0.431
447.8	0.406
448.0	0.421
448.2	0.409
448.4	0.435
448.6	0.462
448.8	0.407
449.0	0.455
449.2	0.499
449.4	0.502
449.6	0.492
449.8	0.493
450.0	0.479
450.2	0.532
450.4	0.491
450.6	0.486
450.8	0.472
451.0	0.457
451.2	0.479
451.4	0.488
451.6	0.447
451.8	0.446
452.0	0.451
452.2	0.420
452.4	0.452
452.6	0.500
452.8	0.520
453.0	0.484
453.2	0.472
453.4	0.451
453.6	0.486
453.8	0.494
454.0	0.486
454.2	0.470
454.4	0.515
454.6	0.561
454.8	0.601
455.0	0.592
455.2	0.620
455.4	0.611
455.6	0.595
455.8	0.582
456.0	0.556
456.2	0.547
456.4	0.558
456.6	0.561
456.8	0.532
457.0	0.571
457.2	0.555
457.4	0.577
457.6	0.606
457.8	0.655
458.0	0.609
458.2	0.606
458.4	0.550
458.6	0.524
458.8	0.605
459.0	0.660
459.2	0.673
459.4	0.690
459.6	0.720
459.8	0.710
460.0	0.780
460.2	0.825
460.4	0.853
460.6	0.818
460.8	0.839
461.0	0.762
461.2	0.786
461.4	0.838
461.6	0.871
461.8	0.945
462.0	1.028
462.2	0.955
462.4	0.972
462.6	0.937
462.8	0.920
463.0	0.935
463.2	0.978
463.4	0.968
463.6	1.002
463.8	1.041
464.0	1.109
464.2	1.069
464.4	1.143
464.6	1.136
464.8	1.157
465.0	1.198
465.2	1.254
465.4	1.211
465.6	1.214
465.8	1.281
466.0	1.387
466.2	1.398
466.4	1.465
466.6	1.443
466.8	1.441
467.0	1.521
467.2	1.531
467.4	1.480
467.6	1.590
467.8	1.517
468.0	1.499
468.2	1.538
468.4	1.626
468.6	1.674
468.8	1.898
469.0	1.938
469.2	1.938
469.4	1.930
469.6	1.962
469.8	1.877
470.0	2.007
470.2	2.128
470.4	2.201
470.6	2.252
470.8	2.279
471.0	2.275
471.2	2.293
471.4	2.342
471.6	2.361
471.8	2.449
472.0	2.487
472.2	2.548
472.4	2.538
472.6	2.595
472.8	2.638
473.0	2.660
473.2	3.086
473.4	3.512
473.6	3.690
473.8	3.706
474.0	3.605
474.2	3.261
474.4	3.253
474.6	3.363
474.8	3.487
475.0	3.680
475.2	4.004
475.4	4.130
475.6	4.194
475.8	4.240
476.0	4.468
476.2	4.664
476.4	4.853
476.6	4.885
476.8	4.827
477.0	4.849
477.2	4.959
477.4	5.068
477.6	5.318
477.8	5.603
478.0	5.730
478.2	6.023
478.4	6.134
478.6	6.146
478.8	6.179
479.0	6.437
479.2	6.834
479.4	7.210
479.6	7.473
479.8	7.593
480.0	7.447
480.2	7.594
480.4	7.650
480.6	7.726
480.8	7.924
481.0	8.198
481.2	8.400
481.4	8.512
481.6	8.479
481.8	8.748
482.0	9.063
482.2	9.354
482.4	9.883
482.6	9.994
482.8	10.44
483.0	10.73
483.2	10.83
483.4	10.78
483.6	11.11
483.8	11.48
484.0	12.22
484.2	12.56
484.4	12.73
484.6	12.88
484.8	13.39
485.0	14.01
485.2	14.47
485.4	14.90
485.6	14.98
485.8	15.09
486.0	15.65
486.2	16.12
486.4	16.67
486.6	17.34
486.8	17.69
487.0	18.36
487.2	18.73
487.4	18.83
487.6	19.40
487.8	19.21
488.0	19.61
488.2	20.72
488.4	21.08
488.6	21.74
488.8	22.85
489.0	23.15
489.2	23.97
489.4	24.51
489.6	24.62
489.8	25.16
490.0	25.74
490.2	26.37
490.4	27.18
490.6	27.77
490.8	28.36
491.0	29.31
491.2	29.89
491.4	30.47
491.6	31.17
491.8	32.19
492.0	33.53
492.2	34.33
492.4	34.73
492.6	35.10
492.8	35.17
493.0	36.36
493.2	38.52
493.4	39.58
493.6	40.60
493.8	41.25
494.0	41.72
494.2	42.95
494.4	44.68
494.6	45.61
494.8	46.36
495.0	47.46
495.2	48.41
495.4	49.55
495.6	50.50
495.8	51.24
496.0	52.15
496.2	54.01
496.4	55.43
496.6	56.74
496.8	57.69
497.0	58.54
497.2	59.60
497.4	61.00
497.6	62.80
497.8	63.95
498.0	65.00
498.2	66.50
498.4	67.86
498.6	69.08
498.8	70.43
499.0	71.83
499.2	73.04
499.4	74.89
499.6	76.65
499.8	78.45
500.0	79.57
500.2	81.44
500.4	81.95
500.6	83.49
500.8	84.81
501.0	86.69
501.2	88.40
501.4	90.47
501.6	91.70
501.8	94.09
502.0	96.19
502.2	98.30
502.4	100.7
502.6	102.1
502.8	102.7
503.0	104.3
503.2	105.6
503.4	106.7
503.6	108.6
503.8	109.3
504.0	111.1
504.2	113.8
504.4	116.4
504.6	118.4
504.8	120.5
505.0	121.9
505.2	124.0
505.4	125.6
505.6	128.4
505.8	130.6
506.0	133.2
506.2	135.5
506.4	137.6
506.6	139.0
506.8	141.1
507.0	143.5
507.2	145.4
507.4	147.4
507.6	149.7
507.8	151.1
508.0	152.6
508.2	153.8
508.4	154.9
508.6	156.8
508.8	159.2
509.0	162.3
509.2	165.1
509.4	167.2
509.6	169.5
509.8	171.5
510.0	172.4
510.2	174.9
510.4	177.5
510.6	179.5
510.8	181.1
511.0	182.9
511.2	183.7
511.4	186.3
511.6	189.3
511.8	191.8
512.0	192.8
512.2	195.1
512.4	198.0
512.6	200.2
