
nm	Data
420.0	975.9
420.2	932.0
420.4	876.5
420.6	815.7
420.8	757.6
421.0	705.5
421.2	658.8
421.4	613.5
421.6	572.5
421.8	532.3
422.0	496.3
422.2	460.1
422.4	426.6
422.6	394.3
422.8	364.7
423.0	336.3
423.2	311.1
423.4	286.5
423.6	264.2
423.8	242.7
424.0	223.1
424.2	204.0
424.4	187.0
424.6	170.9
424.8	156.6
425.0	143.5
425.2	131.9
425.4	120.9
425.6	111.1
425.8	101.8
426.0	93.50
426.2	86.20
426.4	79.69
426.6	74.09
426.8	69.10
427.0	64.74
427.2	61.15
427.4	57.93
427.6	55.36
427.8	53.14
428.0	50.97
428.2	49.41
428.4	48.19
428.6	47.24
428.8	46.64
429.0	45.93
429.2	45.33
429.4	44.94
429.6	44.90
429.8	45.22
430.0	45.57
430.2	45.97
430.4	46.48
430.6	46.74
430.8	47.00
431.0	47.50
431.2	48.00
431.4	48.63
431.6	49.14
431.8	49.62
432.0	49.98
432.2	50.76
432.4	51.16
432.6	51.67
432.8	52.14
433.0	52.76
433.2	53.51
433.4	54.31
433.6	54.68
433.8	54.92
434.0	55.44
434.2	55.82
434.4	56.65
434.6	57.41
434.8	57.97
435.0	58.16
435.2	58.91
435.4	59.35
435.6	60.08
435.8	60.84
436.0	61.45
436.2	62.03
436.4	62.90
436.6	63.62
436.8	64.08
437.0	64.76
437.2	65.19
437.4	65.86
437.6	66.45
437.8	67.09
438.0	67.71
438.2	68.60
438.4	69.25
438.6	70.05
438.8	70.47
439.0	71.03
439.2	71.63
439.4	72.44
439.6	73.20
439.8	74.14
440.0	74.98
440.2	75.90
440.4	76.45
440.6	77.12
440.8	77.84
441.0	78.57
441.2	79.43
441.4	80.32
441.6	81.00
441.8	81.65
442.0	82.75
442.2	83.56
442.4	84.62
442.6	85.61
442.8	86.48
443.0	87.26
443.2	88.18
443.4	89.01
443.6	90.00
443.8	90.69
444.0	91.48
444.2	92.24
444.4	93.29
444.6	94.11
444.8	95.06
445.0	95.91
445.2	96.64
445.4	97.47
445.6	98.60
445.8	99.34
446.0	100.2
446.2	101.1
446.4	101.9
446.6	103.0
446.8	104.0
447.0	105.3
447.2	106.2
447.4	107.1
447.6	108.0
447.8	108.7
448.0	109.5
448.2	110.7
448.4	111.7
448.6	112.8
448.8	114.0
449.0	115.0
449.2	115.8
449.4	116.7
449.6	117.6
449.8	118.5
450.0	119.5
450.2	120.7
450.4	121.9
450.6	123.2
450.8	124.5
451.0	125.3
451.2	126.0
451.4	127.1
451.6	128.6
451.8	130.0
452.0	131.4
452.2	132.2
452.4	132.9
452.6	134.1
452.8	135.4
453.0	136.6
453.2	137.9
453.4	139.0
453.6	140.6
453.8	141.6
454.0	142.8
454.2	144.2
454.4	145.4
454.6	146.8
454.8	148.4
455.0	149.8
455.2	151.6
455.4	153.2
455.6	154.7
455.8	156.2
456.0	157.6
456.2	159.4
456.4	161.1
456.6	162.7
456.8	164.2
457.0	165.8
457.2	167.7
457.4	169.6
457.6	171.3
457.8	173.5
458.0	175.8
458.2	177.7
458.4	179.8
458.6	181.7
458.8	183.4
459.0	185.5
459.2	187.7
459.4	190.2
459.6	192.9
459.8	195.6
460.0	198.2
460.2	200.6
460.4	202.7
460.6	205.7
460.8	208.3
461.0	211.6
461.2	215.0
461.4	218.1
461.6	220.8
461.8	223.6
462.0	225.9
462.2	229.2
462.4	232.9
462.6	236.0
462.8	239.1
463.0	242.4
463.2	245.6
463.4	248.5
463.6	252.1
463.8	255.2
464.0	258.9
464.2	263.0
464.4	266.8
464.6	270.1
464.8	274.1
465.0	278.2
465.2	282.5
465.4	286.9
465.6	291.6
465.8	295.5
466.0	299.5
466.2	304.2
466.4	308.4
466.6	312.7
466.8	316.8
467.0	320.3
467.2	324.9
467.4	329.8
467.6	334.6
467.8	340.2
468.0	344.9
468.2	349.3
468.4	354.4
468.6	358.6
468.8	363.1
469.0	368.8
469.2	374.2
469.4	380.0
