
nm	Data
420.0	466.6
420.2	442.7
420.4	415.2
420.6	386.3
420.8	358.6
421.0	334.3
421.2	311.9
421.4	290.8
421.6	271.1
421.8	252.6
422.0	235.1
422.2	217.4
422.4	201.6
422.6	185.8
422.8	171.7
423.0	158.2
423.2	146.3
423.4	135.0
423.6	125.2
423.8	114.9
424.0	105.7
424.2	96.49
424.4	88.06
424.6	80.48
424.8	73.99
425.0	67.69
425.2	62.28
425.4	56.83
425.6	51.83
425.8	47.52
426.0	43.71
426.2	40.30
426.4	37.31
426.6	34.53
426.8	32.28
427.0	30.23
427.2	28.37
427.4	26.83
427.6	25.35
427.8	23.93
428.0	23.00
428.2	22.55
428.4	22.27
428.6	21.97
428.8	21.59
429.0	21.11
429.2	20.94
429.4	20.91
429.6	21.00
429.8	21.01
430.0	21.11
430.2	21.27
430.4	21.64
430.6	21.93
430.8	22.27
431.0	22.40
431.2	22.65
431.4	22.84
431.6	23.25
431.8	23.77
432.0	24.12
432.2	24.37
432.4	24.61
432.6	24.91
432.8	25.36
433.0	25.99
433.2	26.44
433.4	26.91
433.6	27.24
433.8	27.72
434.0	28.25
434.2	28.85
434.4	29.36
434.6	29.91
434.8	30.31
435.0	30.64
435.2	31.01
435.4	31.66
435.6	32.26
435.8	32.97
436.0	33.71
436.2	34.15
436.4	34.69
436.6	35.29
436.8	35.69
437.0	36.40
437.2	37.36
437.4	38.23
437.6	39.09
437.8	39.71
438.0	40.12
438.2	40.68
438.4	41.57
438.6	42.71
438.8	43.58
439.0	44.45
439.2	45.09
439.4	45.76
439.6	46.85
439.8	47.93
440.0	48.94
440.2	50.08
440.4	50.98
440.6	51.79
440.8	52.82
441.0	53.95
441.2	55.22
441.4	56.43
441.6	57.84
441.8	59.24
442.0	60.73
442.2	61.99
442.4	63.14
442.6	63.77
442.8	64.70
443.0	65.84
443.2	67.36
443.4	68.80
443.6	70.72
443.8	72.08
444.0	73.50
444.2	74.74
444.4	76.19
444.6	77.65
444.8	79.61
445.0	81.56
445.2	83.23
445.4	85.00
445.6	86.94
445.8	88.55
446.0	90.42
446.2	92.32
446.4	93.68
446.6	95.71
446.8	97.64
447.0	99.84
447.2	102.6
447.4	105.2
447.6	107.0
447.8	108.8
448.0	110.3
448.2	112.5
448.4	115.3
448.6	118.4
448.8	121.0
449.0	124.2
449.2	127.0
449.4	129.9
449.6	132.3
449.8	135.3
450.0	137.8
450.2	141.2
450.4	144.4
450.6	147.8
450.8	150.5
451.0	154.1
451.2	157.1
451.4	161.0
451.6	165.9
451.8	170.7
452.0	175.2
452.2	179.0
452.4	182.2
452.6	185.9
452.8	190.6
453.0	195.6
453.2	200.5
453.4	205.0
453.6	209.5
453.8	214.7
454.0	220.1
454.2	226.9
454.4	233.6
454.6	240.2
454.8	246.6
455.0	253.5
455.2	259.7
455.4	266.4
455.6	273.2
455.8	280.4
456.0	288.3
456.2	296.8
456.4	304.9
456.6	312.5
456.8	319.8
457.0	328.1
457.2	336.9
457.4	346.0
457.6	355.1
457.8	364.8
458.0	375.4
458.2	386.7
458.4	398.7
458.6	410.4
458.8	421.3
459.0	431.9
459.2	443.0
459.4	454.8
459.6	468.3
459.8	483.6
460.0	499.0
460.2	513.5
460.4	526.2
460.6	539.5
460.8	554.0
461.0	570.2
461.2	587.2
461.4	605.0
461.6	620.1
461.8	636.7
462.0	653.4
462.2	671.2
462.4	687.9
462.6	707.2
462.8	725.0
463.0	745.3
463.2	764.8
463.4	784.9
463.6	804.6
463.8	825.2
464.0	845.7
464.2	868.5
464.4	890.4
464.6	913.1
464.8	936.6
465.0	958.8
465.2	982.5
465.4	1008
465.6	1032
465.8	1057
466.0	1083
466.2	1108
466.4	1134
466.6	1161
466.8	1186
467.0	1212
467.2	1237
467.4	1262
467.6	1292
467.8	1320
468.0	1350
468.2	1381
468.4	1411
468.6	1440
468.8	1469
469.0	1499
469.2	1530
469.4	1563
469.6	1596
469.8	1630
470.0	1659
470.2	1690
470.4	1723
470.6	1758
470.8	1792
471.0	1826
471.2	1858
471.4	1893
471.6	1926
471.8	1958
472.0	1991
472.2	2023
472.4	2057
472.6	2092
472.8	2125
473.0	2159
473.2	2192
473.4	2228
473.6	2263
473.8	2295
474.0	2328
474.2	2363
474.4	2399
474.6	2439
474.8	2473
475.0	2507
475.2	2542
475.4	2577
475.6	2614
475.8	2651
476.0	2684
476.2	2718
476.4	2749
476.6	2780
476.8	2812
477.0	2847
477.2	2882
477.4	2920
477.6	2955
477.8	2989
478.0	3022
478.2	3055
478.4	3087
478.6	3125
478.8	3159
479.0	3197
479.2	3231
479.4	3263
479.6	3292
479.8	3323
480.0	3354
480.2	3389
480.4	3417
480.6	3449
480.8	3479
481.0	3511
481.2	3543
481.4	3573
481.6	3601
481.8	3630
482.0	3661
482.2	3692
482.4	3724
482.6	3755
482.8	3787
483.0	3816
483.2	3847
483.4	3877
483.6	3909
483.8	3940
484.0	3972
484.2	4001
484.4	4030
484.6	4060
484.8	4087
485.0	4116
485.2	4144
485.4	4174
485.6	4200
485.8	4231
486.0	4257
486.2	4284
486.4	4312
486.6	4340
486.8	4363
487.0	4390
487.2	4415
487.4	4443
487.6	4473
487.8	4503
488.0	4532
488.2	4564
488.4	4593
488.6	4619
488.8	4646
489.0	4674
489.2	4704
489.4	4731
489.6	4758
489.8	4785
490.0	4811
490.2	4841
490.4	4871
490.6	4896
490.8	4921
491.0	4947
491.2	4970
491.4	4996
491.6	5025
491.8	5051
492.0	5077
492.2	5101
492.4	5129
492.6	5162
492.8	5192
493.0	5222
493.2	5251
493.4	5277
493.6	5302
493.8	5329
494.0	5357
494.2	5386
494.4	5414
494.6	5443
494.8	5465
495.0	5489
495.2	5516
495.4	5541
495.6	5570
495.8	5599
496.0	5624
496.2	5649
496.4	5678
496.6	5706
496.8	5737
497.0	5767
497.2	5795
497.4	5822
497.6	5853
497.8	5879
498.0	5906
498.2	5936
498.4	5965
498.6	5995
498.8	6023
499.0	6050
499.2	6076
499.4	6105
499.6	6135
499.8	6164
500.0	6191
500.2	6220
500.4	6243
500.6	6270
500.8	6296
501.0	6321
501.2	6344
501.4	6368
501.6	6394
501.8	6420
502.0	6448
502.2	6479
502.4	6508
502.6	6541
502.8	6571
503.0	6595
503.2	6619
503.4	6646
503.6	6673
503.8	6699
504.0	6726
504.2	6751
504.4	6775
504.6	6803
504.8	6828
505.0	6850
505.2	6872
505.4	6896
505.6	6921
505.8	6946
506.0	6972
506.2	7001
506.4	7022
506.6	7046
506.8	7066
507.0	7086
507.2	7109
507.4	7133
507.6	7159
507.8	7181
508.0	7199
508.2	7220
508.4	7242
508.6	7260
508.8	7283
509.0	7307
509.2	7328
509.4	7354
509.6	7380
509.8	7397
510.0	7413
510.2	7428
510.4	7436
510.6	7454
510.8	7472
511.0	7489
511.2	7507
511.4	7520
511.6	7539
511.8	7559
512.0	7576
512.2	7593
512.4	7604
512.6	7616
512.8	7637
513.0	7658
513.2	7677
513.4	7693
513.6	7707
513.8	7720
514.0	7733
514.2	7747
514.4	7757
514.6	7769
514.8	7780
515.0	7789
515.2	7796
515.4	7805
515.6	7815
515.8	7826
516.0	7830
516.2	7837
516.4	7843
516.6	7855
516.8	7865
517.0	7873
517.2	7875
517.4	7884
517.6	7899
517.8	7909
518.0	7913
518.2	7921
518.4	7925
518.6	7932
518.8	7938
519.0	7943
519.2	7950
519.4	7958
519.6	7967
519.8	7971
520.0	7970
520.2	7975
520.4	7976
520.6	7977
520.8	7979
521.0	7979
521.2	7982
521.4	7979
521.6	7977
521.8	7979
522.0	7982
522.2	7986
522.4	7991
522.6	7988
522.8	7985
523.0	7978
523.2	7980
523.4	7983
523.6	7986
523.8	7986
524.0	7985
524.2	7973
524.4	7967
524.6	7966
524.8	7965
525.0	7964
525.2	7961
525.4	7952
525.6	7945
525.8	7940
526.0	7936
526.2	7932
526.4	7925
526.6	7920
526.8	7919
527.0	7915
527.2	7913
527.4	7908
527.6	7904
527.8	7897
528.0	7895
528.2	7892
528.4	7888
528.6	7880
528.8	7870
529.0	7857
529.2	7852
529.4	7839
529.6	7831
529.8	7823
530.0	7808
530.2	7801
530.4	7793
530.6	7781
530.8	7778
531.0	7773
531.2	7761
531.4	7756
531.6	7746
531.8	7735
532.0	7731
532.2	7726
532.4	7715
532.6	7705
532.8	7696
533.0	7683
533.2	7680
533.4	7673
533.6	7662
533.8	7653
534.0	7634
534.2	7618
534.4	7607
534.6	7590
534.8	7580
535.0	7571
535.2	7553
535.4	7540
535.6	7530
535.8	7516
536.0	7506
536.2	7494
536.4	7485
536.6	7475
536.8	7467
537.0	7456
537.2	7446
537.4	7431
537.6	7420
537.8	7404
538.0	7390
538.2	7377
538.4	7366
538.6	7354
538.8	7340
539.0	7322
539.2	7303
539.4	7284
539.6	7269
539.8	7258
540.0	7242
540.2	7233
540.4	7219
540.6	7205
540.8	7199
541.0	7186
541.2	7172
541.4	7156
541.6	7134
541.8	7117
542.0	7108
542.2	7097
542.4	7086
542.6	7069
542.8	7053
543.0	7037
543.2	7026
543.4	7015
543.6	7002
543.8	6985
544.0	6965
544.2	6941
544.4	6918
544.6	6898
544.8	6882
545.0	6867
545.2	6854
545.4	6841
545.6	6826
545.8	6805
546.0	6786
546.2	6770
546.4	6755
546.6	6741
546.8	6730
547.0	6711
547.2	6697
547.4	6681
547.6	6663
547.8	6645
548.0	6630
548.2	6611
548.4	6600
548.6	6583
548.8	6568
549.0	6548
549.2	6531
549.4	6509
549.6	6489
549.8	6471
550.0	6453
550.2	6434
550.4	6420
550.6	6400
550.8	6379
551.0	6363
551.2	6348
551.4	6334
551.6	6319
551.8	6304
552.0	6282
552.2	6261
552.4	6243
552.6	6226
552.8	6213
553.0	6195
553.2	6176
553.4	6157
553.6	6140
553.8	6126
554.0	6112
554.2	6091
554.4	6073
554.6	6053
554.8	6034
555.0	6010
555.2	5989
555.4	5965
555.6	5946
555.8	5925
556.0	5907
556.2	5884
556.4	5864
556.6	5844
556.8	5832
557.0	5815
557.2	5801
557.4	5787
557.6	5771
557.8	5756
558.0	5737
558.2	5716
558.4	5695
558.6	5676
558.8	5655
559.0	5636
559.2	5618
559.4	5600
559.6	5579
559.8	5559
560.0	5536
560.2	5519
560.4	5502
560.6	5479
560.8	5456
561.0	5437
561.2	5415
561.4	5399
561.6	5376
561.8	5354
562.0	5331
562.2	5313
562.4	5298
562.6	5285
562.8	5272
563.0	5258
563.2	5240
563.4	5220
563.6	5196
563.8	5171
564.0	5147
564.2	5127
564.4	5111
564.6	5096
564.8	5079
565.0	5060
565.2	5040
565.4	5018
565.6	4996
565.8	4973
566.0	4955
566.2	4937
566.4	4919
566.6	4898
566.8	4877
567.0	4857
567.2	4839
567.4	4823
567.6	4803
567.8	4787
568.0	4769
568.2	4751
568.4	4725
568.6	4703
568.8	4685
569.0	4670
569.2	4655
569.4	4639
569.6	4617
569.8	4596
570.0	4578
570.2	4555
570.4	4536
570.6	4517
570.8	4495
571.0	4473
571.2	4453
571.4	4436
571.6	4417
571.8	4401
572.0	4381
572.2	4363
572.4	4347
572.6	4333
572.8	4317
573.0	4297
573.2	4275
573.4	4254
573.6	4234
573.8	4219
574.0	4201
574.2	4180
574.4	4160
