nm    	Abs   
300.00 	0.680 
299.00 	0.655 
298.00 	0.629 
297.00 	0.607 
296.00 	0.586 
295.00 	0.567 
294.00 	0.550 
293.00 	0.534 
292.00 	0.521 
291.00 	0.508 
290.00 	0.498 
289.00 	0.489 
288.00 	0.481 
287.00 	0.477 
286.00 	0.473 
285.00 	0.472 
284.00 	0.472 
283.00 	0.474 
282.00 	0.477 
281.00 	0.482 
280.00 	0.488 
279.00 	0.497 
278.00 	0.507 
277.00 	0.518 
276.00 	0.530 
275.00 	0.541 
274.00 	0.555 
273.00 	0.571 
272.00 	0.589 
271.00 	0.610 
270.00 	0.633 
269.00 	0.659 
268.00 	0.685 
267.00 	0.716 
266.00 	0.750 
265.00 	0.789 
264.00 	0.836 
263.00 	0.889 
262.00 	0.953 
261.00 	1.023 
260.00 	1.097 
259.00 	1.175 
258.00 	1.246 
257.00 	1.303 
256.00 	1.349 
255.00 	1.378 
254.00 	1.396 
253.00 	1.405 
252.00 	1.410 
251.00 	1.410 
250.00 	1.409 
249.00 	1.408 
248.00 	1.403 
247.00 	1.401 
246.00 	1.393 
245.00 	1.391 
244.00 	1.382 
243.00 	1.378 
242.00 	1.369 
241.00 	1.362 
240.00 	1.357 
239.00 	1.346 
238.00 	1.338 
237.00 	1.330 
236.00 	1.322 
235.00 	1.312 
234.00 	1.306 
233.00 	1.299 
232.00 	1.285 
231.00 	1.279 
230.00 	1.268 
229.00 	1.258 
228.00 	1.249 
227.00 	1.241 
226.00 	1.230 
225.00 	1.214 
224.00 	1.205 
223.00 	1.194 
222.00 	1.182 
221.00 	1.173 
220.00 	1.161 
219.00 	1.146 
218.00 	1.134 
217.00 	1.117 
216.00 	1.098 
215.00 	1.082 
214.00 	1.057 
213.00 	1.027 
212.00 	0.996 
211.00 	0.956 
210.00 	0.905 
209.00 	0.847 
208.00 	0.776 
207.00 	0.681 
206.00 	0.565 
205.00 	0.428 
204.00 	0.267 
203.00 	0.060 
202.00 	-0.186 
201.00 	-0.466 
200.00 	-0.724 
199.00 	-0.905 
198.00 	-1.016 
197.00 	-0.973 
196.00 	-0.899 
195.00 	-0.787 
194.00 	-0.683 
193.00 	-0.549 
192.00 	-0.384 
191.00 	-0.223 
190.00 	-0.046 
