nm    	Abs   
300.00 	0.741 
299.00 	0.711 
298.00 	0.682 
297.00 	0.656 
296.00 	0.632 
295.00 	0.609 
294.00 	0.590 
293.00 	0.571 
292.00 	0.555 
291.00 	0.541 
290.00 	0.530 
289.00 	0.519 
288.00 	0.511 
287.00 	0.505 
286.00 	0.500 
285.00 	0.499 
284.00 	0.501 
283.00 	0.503 
282.00 	0.508 
281.00 	0.514 
280.00 	0.522 
279.00 	0.532 
278.00 	0.543 
277.00 	0.555 
276.00 	0.570 
275.00 	0.584 
274.00 	0.600 
273.00 	0.619 
272.00 	0.642 
271.00 	0.666 
270.00 	0.694 
269.00 	0.725 
268.00 	0.758 
267.00 	0.795 
266.00 	0.839 
265.00 	0.888 
264.00 	0.950 
263.00 	1.021 
262.00 	1.103 
261.00 	1.214 
260.00 	1.345 
259.00 	1.496 
258.00 	1.659 
257.00 	1.833 
256.00 	1.995 
255.00 	2.146 
254.00 	2.259 
253.00 	2.322 
252.00 	2.370 
251.00 	2.416 
250.00 	2.279 
249.00 	2.211 
248.00 	2.289 
247.00 	2.325 
246.00 	2.361 
245.00 	2.364 
244.00 	2.388 
243.00 	2.396 
242.00 	2.392 
241.00 	2.374 
240.00 	2.375 
239.00 	2.362 
238.00 	2.170 
237.00 	2.136 
236.00 	2.214 
235.00 	2.242 
234.00 	2.275 
233.00 	2.278 
232.00 	2.266 
231.00 	2.287 
230.00 	2.261 
229.00 	2.244 
228.00 	2.059 
227.00 	2.033 
226.00 	2.110 
225.00 	2.147 
224.00 	2.141 
223.00 	2.161 
222.00 	2.153 
221.00 	2.152 
220.00 	2.137 
219.00 	2.118 
218.00 	1.960 
217.00 	1.913 
216.00 	1.915 
215.00 	1.896 
214.00 	1.860 
213.00 	1.830 
212.00 	1.790 
211.00 	1.753 
210.00 	1.698 
209.00 	1.633 
208.00 	1.567 
207.00 	1.481 
206.00 	1.352 
205.00 	1.235 
204.00 	1.050 
203.00 	0.832 
202.00 	0.621 
201.00 	0.324 
200.00 	0.076 
199.00 	-0.111 
198.00 	-0.200 
197.00 	-0.171 
196.00 	-0.113 
195.00 	0.000 
194.00 	0.076 
193.00 	0.164 
192.00 	0.296 
191.00 	0.410 
190.00 	0.519 
