nm    	Abs   
300.00 	0.673 
299.00 	0.649 
298.00 	0.624 
297.00 	0.602 
296.00 	0.582 
295.00 	0.562 
294.00 	0.546 
293.00 	0.530 
292.00 	0.517 
291.00 	0.505 
290.00 	0.495 
289.00 	0.487 
288.00 	0.479 
287.00 	0.475 
286.00 	0.473 
285.00 	0.472 
284.00 	0.474 
283.00 	0.476 
282.00 	0.483 
281.00 	0.493 
280.00 	0.508 
279.00 	0.524 
278.00 	0.535 
277.00 	0.539 
276.00 	0.546 
275.00 	0.556 
274.00 	0.574 
273.00 	0.595 
272.00 	0.617 
271.00 	0.637 
270.00 	0.656 
269.00 	0.679 
268.00 	0.704 
267.00 	0.733 
266.00 	0.767 
265.00 	0.805 
264.00 	0.852 
263.00 	0.905 
262.00 	0.967 
261.00 	1.040 
260.00 	1.118 
259.00 	1.198 
258.00 	1.277 
257.00 	1.343 
256.00 	1.397 
255.00 	1.432 
254.00 	1.455 
253.00 	1.462 
252.00 	1.472 
251.00 	1.474 
250.00 	1.471 
249.00 	1.470 
248.00 	1.467 
247.00 	1.461 
246.00 	1.461 
245.00 	1.464 
244.00 	1.460 
243.00 	1.454 
242.00 	1.444 
241.00 	1.431 
240.00 	1.416 
239.00 	1.406 
238.00 	1.395 
237.00 	1.386 
236.00 	1.375 
235.00 	1.369 
234.00 	1.354 
233.00 	1.343 
232.00 	1.336 
231.00 	1.322 
230.00 	1.312 
229.00 	1.307 
228.00 	1.297 
227.00 	1.289 
226.00 	1.281 
225.00 	1.271 
224.00 	1.257 
223.00 	1.250 
222.00 	1.243 
221.00 	1.226 
220.00 	1.218 
219.00 	1.205 
218.00 	1.188 
217.00 	1.173 
216.00 	1.157 
215.00 	1.136 
214.00 	1.113 
213.00 	1.086 
212.00 	1.051 
211.00 	1.009 
210.00 	0.961 
209.00 	0.905 
208.00 	0.834 
207.00 	0.738 
206.00 	0.632 
205.00 	0.494 
204.00 	0.326 
203.00 	0.120 
202.00 	-0.127 
201.00 	-0.407 
200.00 	-0.667 
199.00 	-0.851 
198.00 	-0.958 
197.00 	-0.918 
196.00 	-0.840 
195.00 	-0.734 
194.00 	-0.628 
193.00 	-0.502 
192.00 	-0.330 
191.00 	-0.176 
190.00 	0.005 
