
nm	Data
540.0	1241
540.2	1231
540.4	1235
540.6	1247
540.8	1255
541.0	1265
541.2	1271
541.4	1278
541.6	1281
541.8	1281
542.0	1281
542.2	1283
542.4	1286
542.6	1297
542.8	1304
543.0	1311
543.2	1318
543.4	1320
543.6	1317
543.8	1316
544.0	1317
544.2	1325
544.4	1332
544.6	1338
544.8	1343
545.0	1346
545.2	1352
545.4	1358
545.6	1363
545.8	1366
546.0	1371
546.2	1376
546.4	1382
546.6	1391
546.8	1396
547.0	1401
547.2	1405
547.4	1406
547.6	1408
547.8	1413
548.0	1413
548.2	1419
548.4	1423
548.6	1423
548.8	1430
549.0	1440
549.2	1447
549.4	1460
549.6	1463
549.8	1456
550.0	1452
550.2	1453
550.4	1455
550.6	1466
550.8	1476
551.0	1484
551.2	1492
551.4	1494
551.6	1492
551.8	1496
552.0	1502
552.2	1510
552.4	1520
552.6	1526
552.8	1523
553.0	1528
553.2	1533
553.4	1538
553.6	1551
553.8	1562
554.0	1559
554.2	1563
554.4	1565
554.6	1563
554.8	1567
555.0	1572
555.2	1575
555.4	1583
555.6	1591
555.8	1595
556.0	1600
556.2	1605
556.4	1615
556.6	1626
556.8	1636
557.0	1643
557.2	1647
557.4	1652
557.6	1655
557.8	1662
558.0	1669
558.2	1668
558.4	1670
558.6	1677
558.8	1686
559.0	1698
559.2	1707
559.4	1708
559.6	1709
559.8	1713
560.0	1720
560.2	1729
560.4	1738
560.6	1749
560.8	1758
561.0	1766
561.2	1772
561.4	1777
561.6	1785
561.8	1792
562.0	1803
562.2	1811
562.4	1822
562.6	1828
562.8	1835
563.0	1838
563.2	1846
563.4	1852
563.6	1864
563.8	1872
564.0	1879
564.2	1884
564.4	1892
564.6	1902
564.8	1921
565.0	1932
565.2	1937
565.4	1940
565.6	1946
565.8	1951
566.0	1966
566.2	1976
566.4	1982
566.6	1991
566.8	1999
567.0	2005
567.2	2018
567.4	2030
567.6	2042
567.8	2051
568.0	2058
568.2	2067
568.4	2073
568.6	2083
568.8	2095
569.0	2105
569.2	2121
569.4	2131
569.6	2136
569.8	2147
570.0	2153
570.2	2160
570.4	2173
570.6	2180
570.8	2189
571.0	2203
571.2	2215
571.4	2224
571.6	2238
571.8	2247
572.0	2260
572.2	2272
572.4	2280
572.6	2286
572.8	2297
573.0	2306
573.2	2316
573.4	2320
573.6	2327
573.8	2338
574.0	2356
574.2	2371
574.4	2385
574.6	2398
574.8	2410
575.0	2420
575.2	2428
575.4	2443
575.6	2453
575.8	2469
576.0	2477
576.2	2485
576.4	2496
576.6	2508
576.8	2517
577.0	2528
577.2	2541
577.4	2552
577.6	2570
577.8	2582
578.0	2592
578.2	2602
578.4	2621
578.6	2626
578.8	2635
579.0	2645
579.2	2649
579.4	2663
579.6	2683
579.8	2695
580.0	2701
580.2	2709
580.4	2718
580.6	2729
580.8	2742
581.0	2758
581.2	2763
581.4	2774
581.6	2786
581.8	2792
582.0	2798
582.2	2811
582.4	2816
582.6	2831
582.8	2843
583.0	2856
583.2	2872
583.4	2888
583.6	2897
583.8	2907
584.0	2916
584.2	2928
584.4	2943
584.6	2958
584.8	2965
585.0	2976
585.2	2986
585.4	3003
585.6	3014
585.8	3026
586.0	3029
586.2	3041
586.4	3048
586.6	3064
586.8	3075
587.0	3087
587.2	3090
587.4	3098
587.6	3106
587.8	3119
588.0	3139
588.2	3157
588.4	3166
588.6	3176
588.8	3186
589.0	3189
589.2	3195
589.4	3200
589.6	3210
589.8	3228
590.0	3244
590.2	3255
590.4	3260
590.6	3269
590.8	3278
591.0	3292
591.2	3312
591.4	3327
591.6	3339
591.8	3349
592.0	3351
592.2	3359
592.4	3368
592.6	3383
592.8	3402
593.0	3411
593.2	3413
593.4	3420
593.6	3419
593.8	3431
594.0	3439
594.2	3442
594.4	3449
594.6	3457
594.8	3463
595.0	3478
595.2	3492
595.4	3507
595.6	3529
595.8	3540
596.0	3546
596.2	3557
596.4	3562
596.6	3571
596.8	3584
597.0	3590
597.2	3603
597.4	3609
597.6	3616
597.8	3636
598.0	3644
598.2	3642
598.4	3646
598.6	3650
598.8	3665
599.0	3689
599.2	3702
599.4	3708
599.6	3708
599.8	3716
600.0	3730
600.2	3742
600.4	3758
600.6	3768
600.8	3772
601.0	3785
601.2	3800
601.4	3812
601.6	3822
601.8	3836
602.0	3843
602.2	3851
602.4	3859
602.6	3866
602.8	3875
603.0	3889
603.2	3902
603.4	3907
603.6	3914
603.8	3922
604.0	3930
604.2	3939
604.4	3957
604.6	3974
604.8	3984
605.0	3997
605.2	4009
605.4	4017
605.6	4025
605.8	4039
606.0	4044
606.2	4054
606.4	4073
606.6	4091
606.8	4105
607.0	4123
607.2	4130
607.4	4141
607.6	4151
607.8	4165
608.0	4175
608.2	4184
608.4	4196
608.6	4214
608.8	4226
609.0	4244
609.2	4253
609.4	4259
609.6	4273
609.8	4287
610.0	4299
610.2	4313
610.4	4325
610.6	4336
610.8	4354
611.0	4370
611.2	4386
611.4	4411
611.6	4430
611.8	4446
612.0	4458
612.2	4465
612.4	4471
612.6	4489
612.8	4502
613.0	4522
613.2	4542
613.4	4559
613.6	4571
613.8	4583
614.0	4591
614.2	4604
614.4	4626
614.6	4643
614.8	4663
615.0	4679
615.2	4695
615.4	4709
615.6	4732
615.8	4750
616.0	4774
616.2	4796
616.4	4822
616.6	4839
616.8	4858
617.0	4869
617.2	4882
617.4	4902
617.6	4913
617.8	4926
618.0	4945
618.2	4960
618.4	4978
618.6	4999
618.8	5015
619.0	5044
619.2	5070
619.4	5090
619.6	5104
619.8	5121
620.0	5143
620.2	5179
620.4	5193
620.6	5212
620.8	5224
621.0	5246
621.2	5266
621.4	5295
621.6	5308
621.8	5328
622.0	5346
622.2	5373
622.4	5403
622.6	5428
622.8	5448
623.0	5461
623.2	5476
623.4	5502
623.6	5526
623.8	5553
624.0	5582
624.2	5604
624.4	5621
624.6	5633
624.8	5631
625.0	5644
625.2	5663
625.4	5695
625.6	5724
625.8	5747
626.0	5772
626.2	5806
626.4	5832
626.6	5860
626.8	5880
627.0	5900
627.2	5912
627.4	5942
627.6	5969
627.8	5990
628.0	6010
628.2	6032
628.4	6041
628.6	6068
628.8	6094
629.0	6122
629.2	6150
629.4	6167
629.6	6187
629.8	6208
630.0	6232
630.2	6258
630.4	6279
630.6	6280
630.8	6290
631.0	6319
631.2	6348
631.4	6379
631.6	6405
631.8	6421
632.0	6442
632.2	6464
632.4	6480
632.6	6502
632.8	6517
633.0	6539
633.2	6565
633.4	6578
633.6	6598
633.8	6614
634.0	6624
634.2	6637
634.4	6650
634.6	6661
634.8	6678
635.0	6693
635.2	6706
635.4	6718
635.6	6737
635.8	6760
636.0	6780
636.2	6801
636.4	6811
636.6	6808
636.8	6825
637.0	6850
637.2	6863
637.4	6900
637.6	6922
637.8	6932
638.0	6948
638.2	6953
638.4	6951
638.6	6967
638.8	6975
639.0	6990
639.2	6998
639.4	6995
639.6	7005
639.8	7016
640.0	7029
640.2	7045
640.4	7054
640.6	7053
640.8	7059
641.0	7059
641.2	7067
641.4	7081
641.6	7094
641.8	7107
642.0	7105
642.2	7104
642.4	7113
642.6	7112
642.8	7118
643.0	7134
643.2	7132
643.4	7135
643.6	7142
643.8	7132
644.0	7140
644.2	7142
644.4	7130
644.6	7121
644.8	7118
645.0	7116
645.2	7129
645.4	7128
645.6	7119
645.8	7122
646.0	7117
646.2	7116
646.4	7122
646.6	7116
646.8	7107
647.0	7106
647.2	7110
647.4	7116
647.6	7114
647.8	7105
648.0	7089
648.2	7074
648.4	7068
648.6	7062
648.8	7048
649.0	7037
649.2	7024
649.4	7003
649.6	6982
649.8	6967
650.0	6955
650.2	6950
650.4	6947
650.6	6935
650.8	6915
651.0	6906
651.2	6898
651.4	6893
651.6	6889
651.8	6873
652.0	6855
652.2	6845
652.4	6828
652.6	6817
652.8	6801
653.0	6781
653.2	6762
653.4	6748
653.6	6731
653.8	6713
654.0	6688
654.2	6672
654.4	6648
654.6	6629
654.8	6610
655.0	6590
655.2	6563
655.4	6554
655.6	6539
655.8	6519
656.0	6511
656.2	6493
656.4	6472
656.6	6463
656.8	6443
657.0	6415
657.2	6395
657.4	6364
657.6	6343
657.8	6315
658.0	6280
658.2	6246
658.4	6226
658.6	6206
658.8	6188
659.0	6164
659.2	6135
659.4	6113
659.6	6086
659.8	6057
660.0	6026
660.2	5997
660.4	5980
660.6	5963
660.8	5938
661.0	5911
661.2	5875
661.4	5851
661.6	5835
661.8	5814
662.0	5798
662.2	5767
662.4	5723
662.6	5694
662.8	5658
663.0	5637
663.2	5622
663.4	5594
663.6	5564
663.8	5540
664.0	5503
664.2	5475
664.4	5444
664.6	5421
664.8	5403
665.0	5377
665.2	5348
665.4	5323
665.6	5296
665.8	5274
666.0	5256
666.2	5221
666.4	5194
666.6	5162
666.8	5133
667.0	5106
667.2	5085
667.4	5044
667.6	5013
667.8	4980
668.0	4962
668.2	4933
668.4	4908
668.6	4880
668.8	4850
669.0	4827
669.2	4807
669.4	4772
669.6	4755
669.8	4727
670.0	4693
670.2	4649
670.4	4615
670.6	4582
670.8	4569
671.0	4553
671.2	4546
671.4	4518
671.6	4494
671.8	4459
672.0	4424
672.2	4391
672.4	4366
672.6	4337
672.8	4308
673.0	4286
673.2	4264
673.4	4246
673.6	4225
673.8	4196
674.0	4167
674.2	4138
674.4	4112
674.6	4086
674.8	4054
675.0	4021
675.2	3999
675.4	3976
675.6	3956
675.8	3934
676.0	3907
676.2	3880
676.4	3855
676.6	3832
676.8	3809
677.0	3793
677.2	3769
677.4	3740
677.6	3716
677.8	3692
678.0	3668
678.2	3650
678.4	3633
678.6	3605
678.8	3588
679.0	3564
679.2	3540
679.4	3515
679.6	3497
679.8	3464
680.0	3439
680.2	3414
680.4	3386
680.6	3366
680.8	3348
681.0	3324
681.2	3303
681.4	3295
681.6	3278
681.8	3261
682.0	3238
682.2	3210
682.4	3187
682.6	3171
682.8	3150
683.0	3127
683.2	3102
683.4	3080
683.6	3063
683.8	3045
684.0	3023
684.2	3001
684.4	2983
684.6	2965
684.8	2943
685.0	2925
685.2	2902
685.4	2881
685.6	2871
685.8	2850
686.0	2830
686.2	2811
686.4	2786
686.6	2762
686.8	2749
687.0	2730
687.2	2714
687.4	2701
687.6	2683
687.8	2669
688.0	2652
688.2	2634
688.4	2616
688.6	2604
688.8	2590
689.0	2576
689.2	2558
689.4	2543
689.6	2529
689.8	2516
690.0	2503
690.2	2490
690.4	2473
690.6	2462
690.8	2445
691.0	2428
691.2	2414
691.4	2398
691.6	2381
691.8	2372
692.0	2360
692.2	2345
692.4	2334
692.6	2325
692.8	2312
693.0	2300
693.2	2286
693.4	2264
693.6	2248
693.8	2230
694.0	2215
694.2	2202
694.4	2195
694.6	2190
694.8	2184
695.0	2168
695.2	2157
695.4	2138
695.6	2123
695.8	2113
696.0	2102
696.2	2093
696.4	2087
696.6	2078
696.8	2068
697.0	2054
697.2	2043
697.4	2032
697.6	2023
697.8	2014
698.0	2002
698.2	1985
698.4	1978
698.6	1968
698.8	1959
699.0	1955
699.2	1942
699.4	1925
699.6	1915
699.8	1903
700.0	1890
700.2	1885
700.4	1876
700.6	1865
700.8	1858
701.0	1853
701.2	1849
701.4	1842
701.6	1828
701.8	1812
702.0	1799
702.2	1793
702.4	1790
702.6	1783
702.8	1770
703.0	1760
703.2	1750
703.4	1740
703.6	1728
703.8	1720
704.0	1711
704.2	1707
704.4	1697
704.6	1687
704.8	1678
705.0	1670
705.2	1662
705.4	1653
705.6	1643
705.8	1634
706.0	1624
706.2	1616
706.4	1609
706.6	1598
706.8	1592
707.0	1582
707.2	1574
707.4	1565
707.6	1561
707.8	1557
708.0	1549
708.2	1537
708.4	1529
708.6	1516
708.8	1505
709.0	1499
709.2	1491
709.4	1485
709.6	1481
709.8	1472
710.0	1461
710.2	1449
710.4	1438
710.6	1432
710.8	1429
711.0	1417
711.2	1409
711.4	1398
711.6	1391
711.8	1385
712.0	1384
712.2	1375
712.4	1367
712.6	1357
712.8	1347
713.0	1338
713.2	1334
713.4	1329
713.6	1321
713.8	1309
714.0	1293
714.2	1282
714.4	1275
714.6	1271
714.8	1269
715.0	1266
715.2	1255
715.4	1244
715.6	1237
715.8	1230
716.0	1227
716.2	1218
716.4	1207
716.6	1196
716.8	1188
717.0	1184
717.2	1176
717.4	1167
717.6	1164
717.8	1158
718.0	1150
718.2	1142
718.4	1128
718.6	1117
718.8	1111
719.0	1104
719.2	1099
719.4	1091
719.6	1080
719.8	1073
720.0	1064
720.2	1055
720.4	1050
720.6	1041
720.8	1032
721.0	1031
721.2	1029
721.4	1023
721.6	1019
721.8	1008
722.0	999.5
722.2	993.6
722.4	988.8
722.6	981.1
722.8	974.7
723.0	968.0
723.2	961.0
723.4	952.8
723.6	944.5
723.8	935.2
724.0	929.6
724.2	923.9
724.4	914.4
724.6	906.6
724.8	902.9
725.0	897.1
725.2	897.7
725.4	893.9
725.6	887.2
725.8	882.1
726.0	874.9
726.2	864.6
726.4	855.9
726.6	847.5
726.8	841.3
727.0	836.2
727.2	829.4
727.4	823.5
727.6	818.8
727.8	816.4
728.0	816.3
728.2	812.4
728.4	803.7
728.6	794.9
728.8	785.5
729.0	777.2
729.2	772.4
729.4	766.6
729.6	759.8
729.8	753.7
730.0	749.1
730.2	745.2
730.4	739.8
730.6	734.5
730.8	728.0
731.0	720.1
731.2	717.2
731.4	712.9
731.6	708.5
731.8	703.8
732.0	694.5
732.2	687.0
732.4	682.4
732.6	675.1
732.8	671.9
733.0	667.1
733.2	662.5
733.4	659.9
733.6	658.2
733.8	652.6
734.0	647.1
734.2	639.7
734.4	634.0
734.6	627.0
734.8	621.6
735.0	618.2
735.2	616.8
735.4	617.3
735.6	613.7
735.8	607.5
736.0	597.7
736.2	593.3
736.4	586.9
736.6	583.6
736.8	578.7
737.0	574.1
737.2	567.5
737.4	566.7
737.6	562.4
737.8	558.9
738.0	555.5
738.2	548.2
738.4	543.9
738.6	538.7
738.8	534.2
739.0	531.4
739.2	529.6
739.4	525.7
739.6	522.0
739.8	516.7
740.0	510.0
740.2	506.4
740.4	503.7
740.6	502.2
740.8	497.5
741.0	495.3
741.2	490.4
741.4	485.8
741.6	482.1
741.8	479.3
742.0	477.2
742.2	475.4
742.4	472.6
742.6	469.0
742.8	464.2
743.0	458.5
743.2	456.0
743.4	453.2
743.6	448.9
743.8	447.2
744.0	443.6
744.2	438.1
744.4	435.4
744.6	431.8
744.8	429.3
745.0	428.3
745.2	425.4
745.4	421.5
745.6	418.6
745.8	414.9
746.0	414.5
746.2	412.2
746.4	408.5
746.6	404.0
746.8	398.8
747.0	394.5
747.2	393.7
747.4	390.3
747.6	388.3
747.8	383.9
748.0	378.7
748.2	375.3
748.4	372.7
748.6	369.1
748.8	366.1
749.0	361.3
749.2	355.9
749.4	355.1
749.6	354.2
749.8	356.8
750.0	354.8
750.2	350.7
750.4	345.8
750.6	343.7
750.8	341.6
751.0	341.4
751.2	336.6
751.4	332.4
751.6	329.3
751.8	327.9
752.0	326.0
752.2	325.1
752.4	322.7
752.6	318.9
752.8	316.5
753.0	314.5
753.2	311.0
753.4	310.7
753.6	309.7
753.8	307.5
754.0	305.4
754.2	302.2
754.4	297.8
754.6	295.9
754.8	294.8
755.0	293.4
755.2	287.9
755.4	284.6
755.6	281.4
755.8	278.9
756.0	279.4
756.2	278.3
756.4	276.4
756.6	275.4
756.8	273.5
757.0	270.0
757.2	268.2
757.4	266.3
757.6	266.3
757.8	264.5
758.0	260.5
758.2	257.4
758.4	255.3
758.6	254.1
758.8	253.8
759.0	253.2
759.2	249.3
759.4	246.2
759.6	244.2
759.8	242.2
760.0	240.5
760.2	238.4
760.4	236.1
760.6	233.6
760.8	233.7
761.0	233.8
761.2	232.9
761.4	229.0
761.6	227.4
761.8	225.3
762.0	222.9
762.2	221.0
762.4	219.3
762.6	216.3
762.8	216.5
763.0	215.6
763.2	213.3
763.4	210.8
763.6	207.9
763.8	204.3
764.0	204.1
764.2	202.6
764.4	202.0
764.6	202.4
764.8	201.0
765.0	199.1
765.2	198.0
765.4	196.4
765.6	195.5
765.8	193.3
766.0	190.6
766.2	188.5
766.4	186.1
766.6	185.6
766.8	185.4
767.0	184.2
767.2	183.7
767.4	183.4
767.6	181.0
767.8	178.8
768.0	175.8
768.2	174.3
768.4	172.4
768.6	170.8
768.8	169.4
769.0	168.3
769.2	168.7
769.4	169.2
769.6	168.2
769.8	167.2
770.0	164.1
770.2	160.7
770.4	158.8
770.6	157.6
770.8	157.6
771.0	158.0
771.2	156.2
771.4	154.7
771.6	153.2
771.8	151.7
772.0	150.4
772.2	149.4
772.4	148.7
772.6	150.2
772.8	150.0
773.0	148.2
773.2	145.7
773.4	142.6
773.6	140.9
773.8	140.4
774.0	139.1
774.2	140.1
774.4	139.9
774.6	137.2
774.8	136.7
775.0	135.1
775.2	133.6
775.4	133.9
775.6	133.1
775.8	131.7
776.0	132.2
776.2	132.9
776.4	131.4
776.6	129.3
776.8	128.0
777.0	126.8
777.2	125.7
777.4	125.8
777.6	123.6
777.8	121.3
778.0	121.8
778.2	121.6
778.4	121.3
778.6	120.8
778.8	119.2
779.0	117.7
779.2	117.4
779.4	117.0
779.6	116.5
779.8	115.5
780.0	115.7
780.2	115.1
780.4	113.5
780.6	111.8
780.8	111.0
781.0	109.4
781.2	109.5
781.4	108.8
781.6	108.1
781.8	107.5
782.0	106.9
782.2	106.0
782.4	104.9
782.6	104.9
