Sample:	'20211010A(EM)
File name:	R-CDs 3.FDS
Run date:	'11:05:25, 06/11/2023
Operator:	Administrator
Comment:	'

Instrument
Model:	F-4700 FL Spectrophotometer
Serial number:	2019-001
ROM Version:	5J24010 00

Instrument parameters
Measurement type:	Wavelength scan
Scan mode:	Emission
Data mode:	Fluorescence
EX WL:	520.0 nm
EM  Start WL:	540.0 nm
EM  End WL:	810.0 nm
Scan speed:	1200 nm/min
Delay:	0.0 s
EX Slit:	10.0 nm
EM Slit:	10.0 nm
PMT Voltage:	515 V
Response:	0.002 s
Corrected spectra:	Off
Shutter control:	On

Processing performed
Savitsky-Golay smoothed
Smoothing order:	3
Number of points:	7
Number of times:	1

Peak integration
Integration method:	Rectangular
Sensitivity:	1
Threshold:	1.000

Peaks
No.	Start(nm)	Apex(nm)	End(nm)	Height(Data)	Valley(nm)	Valley(Data)
1	540.0	608.8	810.0	9335	810.0	39.52

Data points
nm	Data
540.0	515.2
540.2	517.2
540.4	525.5
540.6	537.1
540.8	548.1
541.0	556.3
541.2	563.7
541.4	572.3
541.6	583.3
541.8	591.7
542.0	599.4
542.2	607.1
542.4	616.4
542.6	626.5
542.8	637.3
543.0	646.0
543.2	656.3
543.4	665.7
543.6	677.6
543.8	688.3
544.0	698.8
544.2	708.7
544.4	718.9
544.6	729.9
544.8	743.3
545.0	754.3
545.2	770.8
545.4	783.9
545.6	793.0
545.8	803.8
546.0	812.9
546.2	822.0
546.4	838.6
546.6	850.1
546.8	862.3
547.0	873.7
547.2	887.1
547.4	902.0
547.6	917.1
547.8	930.3
548.0	945.4
548.2	959.9
548.4	973.4
548.6	989.6
548.8	1003
549.0	1017
549.2	1036
549.4	1055
549.6	1070
549.8	1085
550.0	1100
550.2	1112
550.4	1129
550.6	1148
550.8	1167
551.0	1182
551.2	1200
551.4	1215
551.6	1230
551.8	1247
552.0	1266
552.2	1286
552.4	1306
552.6	1325
552.8	1339
553.0	1355
553.2	1374
553.4	1396
553.6	1418
553.8	1438
554.0	1457
554.2	1479
554.4	1502
554.6	1521
554.8	1540
555.0	1553
555.2	1572
555.4	1597
555.6	1623
555.8	1647
556.0	1672
556.2	1697
556.4	1722
556.6	1746
556.8	1766
557.0	1788
557.2	1812
557.4	1836
557.6	1859
557.8	1881
558.0	1903
558.2	1929
558.4	1954
558.6	1981
558.8	2007
559.0	2035
559.2	2063
559.4	2090
559.6	2121
559.8	2155
560.0	2182
560.2	2206
560.4	2232
560.6	2262
560.8	2295
561.0	2328
561.2	2350
561.4	2379
561.6	2405
561.8	2433
562.0	2466
562.2	2501
562.4	2532
562.6	2571
562.8	2599
563.0	2624
563.2	2652
563.4	2683
563.6	2716
563.8	2755
564.0	2790
564.2	2823
564.4	2858
564.6	2892
564.8	2927
565.0	2966
565.2	3008
565.4	3042
565.6	3078
565.8	3112
566.0	3146
566.2	3183
566.4	3218
566.6	3248
566.8	3289
567.0	3331
567.2	3369
567.4	3411
567.6	3446
567.8	3482
568.0	3521
568.2	3554
568.4	3584
568.6	3619
568.8	3660
569.0	3701
569.2	3736
569.4	3773
569.6	3818
569.8	3863
570.0	3905
570.2	3946
570.4	3983
570.6	4018
570.8	4061
571.0	4100
571.2	4140
571.4	4186
571.6	4236
571.8	4279
572.0	4323
572.2	4366
572.4	4405
572.6	4438
572.8	4475
573.0	4521
573.2	4567
573.4	4621
573.6	4663
573.8	4703
574.0	4746
574.2	4793
574.4	4833
574.6	4879
574.8	4915
575.0	4951
575.2	4985
575.4	5027
575.6	5072
575.8	5122
576.0	5169
576.2	5213
576.4	5251
576.6	5295
576.8	5343
577.0	5387
577.2	5427
577.4	5474
577.6	5512
577.8	5546
578.0	5589
578.2	5633
578.4	5671
578.6	5718
578.8	5752
579.0	5797
579.2	5839
579.4	5891
579.6	5937
579.8	5980
580.0	6016
580.2	6058
580.4	6094
580.6	6143
580.8	6181
581.0	6219
581.2	6264
581.4	6305
581.6	6349
581.8	6386
582.0	6421
582.2	6460
582.4	6503
582.6	6545
582.8	6587
583.0	6621
583.2	6659
583.4	6695
583.6	6736
583.8	6771
584.0	6810
584.2	6848
584.4	6884
584.6	6920
584.8	6959
585.0	7002
585.2	7040
585.4	7073
585.6	7114
585.8	7149
586.0	7180
586.2	7224
586.4	7264
586.6	7298
586.8	7335
587.0	7361
587.2	7388
587.4	7422
587.6	7461
587.8	7493
588.0	7535
588.2	7573
588.4	7611
588.6	7650
588.8	7676
589.0	7704
589.2	7732
589.4	7762
589.6	7796
589.8	7825
590.0	7853
590.2	7887
590.4	7911
590.6	7940
590.8	7975
591.0	8004
591.2	8043
591.4	8074
591.6	8099
591.8	8118
592.0	8144
592.2	8175
592.4	8215
592.6	8245
592.8	8262
593.0	8280
593.2	8295
593.4	8321
593.6	8355
593.8	8377
594.0	8397
594.2	8431
594.4	8454
594.6	8489
594.8	8506
595.0	8519
595.2	8540
595.4	8565
595.6	8584
595.8	8612
596.0	8632
596.2	8660
596.4	8688
596.6	8710
596.8	8720
597.0	8731
597.2	8745
597.4	8752
597.6	8769
597.8	8801
598.0	8831
598.2	8866
598.4	8895
598.6	8902
598.8	8910
599.0	8920
599.2	8929
599.4	8945
599.6	8956
599.8	8965
600.0	8978
600.2	8994
600.4	9009
600.6	9030
600.8	9045
601.0	9071
601.2	9084
601.4	9102
601.6	9119
601.8	9125
602.0	9131
602.2	9140
602.4	9141
602.6	9154
602.8	9179
603.0	9179
603.2	9180
603.4	9188
603.6	9196
603.8	9208
604.0	9230
604.2	9234
604.4	9239
604.6	9243
604.8	9239
605.0	9239
605.2	9244
605.4	9255
605.6	9276
605.8	9287
606.0	9292
606.2	9295
606.4	9292
606.6	9293
606.8	9300
607.0	9304
607.2	9317
607.4	9317
607.6	9316
607.8	9311
608.0	9310
608.2	9312
608.4	9327
608.6	9335
608.8	9335
609.0	9322
609.2	9325
609.4	9325
609.6	9329
609.8	9327
610.0	9315
610.2	9291
610.4	9287
610.6	9284
610.8	9285
611.0	9288
611.2	9295
611.4	9289
611.6	9289
611.8	9290
612.0	9283
612.2	9279
612.4	9272
612.6	9259
612.8	9255
613.0	9243
613.2	9237
613.4	9229
613.6	9223
613.8	9229
614.0	9236
614.2	9227
614.4	9220
614.6	9207
614.8	9187
615.0	9162
615.2	9158
615.4	9149
615.6	9155
615.8	9158
616.0	9142
616.2	9119
616.4	9094
616.6	9067
616.8	9065
617.0	9050
617.2	9041
617.4	9038
617.6	9017
617.8	9005
618.0	9004
618.2	8989
618.4	8968
618.6	8950
618.8	8925
619.0	8905
619.2	8888
619.4	8874
619.6	8864
619.8	8857
620.0	8843
620.2	8831
620.4	8815
620.6	8806
620.8	8796
621.0	8782
621.2	8762
621.4	8745
621.6	8720
621.8	8700
622.0	8673
622.2	8666
622.4	8651
622.6	8644
622.8	8618
623.0	8594
623.2	8573
623.4	8560
623.6	8549
623.8	8550
624.0	8533
624.2	8509
624.4	8482
624.6	8442
624.8	8418
625.0	8406
625.2	8394
625.4	8373
625.6	8347
625.8	8320
626.0	8299
626.2	8290
626.4	8289
626.6	8264
626.8	8228
627.0	8195
627.2	8171
627.4	8154
627.6	8140
627.8	8117
628.0	8085
628.2	8062
628.4	8050
628.6	8038
628.8	8020
629.0	7993
629.2	7965
629.4	7935
629.6	7901
629.8	7883
630.0	7859
630.2	7828
630.4	7804
630.6	7776
630.8	7758
631.0	7749
631.2	7737
631.4	7711
631.6	7674
631.8	7641
632.0	7629
632.2	7602
632.4	7578
632.6	7545
632.8	7517
633.0	7496
633.2	7483
633.4	7461
633.6	7432
633.8	7406
634.0	7374
634.2	7346
634.4	7324
634.6	7303
634.8	7281
635.0	7260
635.2	7233
635.4	7212
635.6	7191
635.8	7167
636.0	7141
636.2	7107
636.4	7073
636.6	7053
636.8	7031
637.0	7003
637.2	6968
637.4	6930
637.6	6894
637.8	6875
638.0	6867
638.2	6850
638.4	6834
638.6	6807
638.8	6769
639.0	6731
639.2	6707
639.4	6685
639.6	6672
639.8	6649
640.0	6622
640.2	6590
640.4	6565
640.6	6542
640.8	6515
641.0	6484
641.2	6453
641.4	6421
641.6	6394
641.8	6367
642.0	6344
642.2	6324
642.4	6305
642.6	6289
642.8	6260
643.0	6226
643.2	6196
643.4	6170
643.6	6141
643.8	6117
644.0	6085
644.2	6063
644.4	6049
644.6	6029
644.8	6000
645.0	5968
645.2	5932
645.4	5904
645.6	5885
645.8	5860
646.0	5838
646.2	5813
646.4	5789
646.6	5762
646.8	5741
647.0	5714
647.2	5695
647.4	5676
647.6	5655
647.8	5629
648.0	5602
648.2	5557
648.4	5526
648.6	5502
648.8	5484
649.0	5461
649.2	5440
649.4	5407
649.6	5376
649.8	5346
650.0	5329
650.2	5303
650.4	5282
650.6	5254
650.8	5231
651.0	5207
651.2	5189
651.4	5171
651.6	5149
651.8	5115
652.0	5087
652.2	5058
652.4	5032
652.6	5012
652.8	4996
653.0	4972
653.2	4948
653.4	4915
653.6	4880
653.8	4857
654.0	4842
654.2	4827
654.4	4809
654.6	4783
654.8	4745
655.0	4719
655.2	4700
655.4	4678
655.6	4657
655.8	4633
656.0	4602
656.2	4579
656.4	4564
656.6	4538
656.8	4517
657.0	4494
657.2	4471
657.4	4450
657.6	4440
657.8	4416
658.0	4396
658.2	4370
658.4	4345
658.6	4313
658.8	4294
659.0	4270
659.2	4252
659.4	4238
659.6	4222
659.8	4194
660.0	4172
660.2	4148
660.4	4126
660.6	4109
660.8	4088
661.0	4057
661.2	4031
661.4	4006
661.6	3988
661.8	3972
662.0	3950
662.2	3922
662.4	3901
662.6	3880
662.8	3862
663.0	3844
663.2	3820
663.4	3801
663.6	3790
663.8	3770
664.0	3754
664.2	3734
664.4	3708
664.6	3691
664.8	3669
665.0	3644
665.2	3624
665.4	3605
665.6	3588
665.8	3569
666.0	3548
666.2	3529
666.4	3512
666.6	3498
666.8	3486
667.0	3467
667.2	3445
667.4	3423
667.6	3407
667.8	3390
668.0	3369
668.2	3349
668.4	3321
668.6	3299
668.8	3285
669.0	3274
669.2	3260
669.4	3243
669.6	3222
669.8	3194
670.0	3168
670.2	3143
670.4	3132
670.6	3115
670.8	3108
671.0	3091
671.2	3071
671.4	3050
671.6	3038
671.8	3020
672.0	3001
672.2	2980
672.4	2962
672.6	2946
672.8	2930
673.0	2915
673.2	2896
673.4	2880
673.6	2866
673.8	2856
674.0	2842
674.2	2829
674.4	2815
674.6	2799
674.8	2782
675.0	2766
675.2	2746
675.4	2724
675.6	2707
675.8	2692
676.0	2678
676.2	2668
676.4	2653
676.6	2630
676.8	2612
677.0	2591
677.2	2577
677.4	2565
677.6	2555
677.8	2538
678.0	2519
678.2	2501
678.4	2486
678.6	2474
678.8	2468
679.0	2453
679.2	2434
679.4	2418
679.6	2405
679.8	2394
680.0	2392
680.2	2377
680.4	2358
680.6	2339
680.8	2321
681.0	2299
681.2	2290
681.4	2278
681.6	2265
681.8	2259
682.0	2249
682.2	2230
682.4	2213
682.6	2194
682.8	2177
683.0	2166
683.2	2158
683.4	2146
683.6	2141
683.8	2126
684.0	2110
684.2	2093
684.4	2078
684.6	2065
684.8	2056
685.0	2045
685.2	2029
685.4	2016
685.6	2002
685.8	1986
686.0	1972
686.2	1963
686.4	1951
686.6	1942
686.8	1930
687.0	1915
687.2	1901
687.4	1894
687.6	1888
687.8	1881
688.0	1869
688.2	1857
688.4	1844
688.6	1834
688.8	1824
689.0	1814
689.2	1799
689.4	1787
689.6	1777
689.8	1764
690.0	1756
690.2	1745
690.4	1735
690.6	1725
690.8	1717
691.0	1707
691.2	1700
691.4	1685
691.6	1673
691.8	1662
692.0	1654
692.2	1648
692.4	1638
692.6	1627
692.8	1616
693.0	1610
693.2	1603
693.4	1593
693.6	1578
693.8	1566
694.0	1558
694.2	1553
694.4	1549
694.6	1540
694.8	1530
695.0	1519
695.2	1510
695.4	1501
695.6	1494
695.8	1485
696.0	1477
696.2	1469
696.4	1458
696.6	1448
696.8	1441
697.0	1434
697.2	1427
697.4	1420
697.6	1410
697.8	1404
698.0	1396
698.2	1388
698.4	1379
698.6	1369
