nm    	Abs   
500.00 	0.079 
499.00 	0.079 
498.00 	0.079 
497.00 	0.079 
496.00 	0.079 
495.00 	0.079 
494.00 	0.079 
493.00 	0.079 
492.00 	0.080 
491.00 	0.080 
490.00 	0.080 
489.00 	0.081 
488.00 	0.080 
487.00 	0.081 
486.00 	0.081 
485.00 	0.082 
484.00 	0.082 
483.00 	0.082 
482.00 	0.083 
481.00 	0.083 
480.00 	0.083 
479.00 	0.084 
478.00 	0.085 
477.00 	0.085 
476.00 	0.085 
475.00 	0.086 
474.00 	0.086 
473.00 	0.086 
472.00 	0.087 
471.00 	0.088 
470.00 	0.088 
469.00 	0.089 
468.00 	0.090 
467.00 	0.091 
466.00 	0.091 
465.00 	0.093 
464.00 	0.094 
463.00 	0.095 
462.00 	0.095 
461.00 	0.097 
460.00 	0.098 
459.00 	0.099 
458.00 	0.100 
457.00 	0.102 
456.00 	0.103 
455.00 	0.104 
454.00 	0.106 
453.00 	0.107 
452.00 	0.108 
451.00 	0.109 
450.00 	0.111 
449.00 	0.111 
448.00 	0.112 
447.00 	0.113 
446.00 	0.114 
445.00 	0.114 
444.00 	0.115 
443.00 	0.116 
442.00 	0.116 
441.00 	0.116 
440.00 	0.118 
439.00 	0.119 
438.00 	0.120 
437.00 	0.121 
436.00 	0.122 
435.00 	0.122 
434.00 	0.123 
433.00 	0.125 
432.00 	0.126 
431.00 	0.128 
430.00 	0.129 
429.00 	0.131 
428.00 	0.132 
427.00 	0.134 
426.00 	0.136 
425.00 	0.139 
424.00 	0.140 
423.00 	0.143 
422.00 	0.146 
421.00 	0.149 
420.00 	0.152 
419.00 	0.155 
418.00 	0.158 
417.00 	0.162 
416.00 	0.166 
415.00 	0.170 
414.00 	0.176 
413.00 	0.180 
412.00 	0.185 
411.00 	0.192 
410.00 	0.198 
409.00 	0.204 
408.00 	0.212 
407.00 	0.219 
406.00 	0.226 
405.00 	0.234 
404.00 	0.243 
403.00 	0.252 
402.00 	0.261 
401.00 	0.271 
400.00 	0.281 
399.00 	0.291 
398.00 	0.302 
397.00 	0.314 
396.00 	0.326 
395.00 	0.337 
394.00 	0.350 
393.00 	0.364 
392.00 	0.377 
391.00 	0.391 
390.00 	0.407 
389.00 	0.422 
388.00 	0.437 
387.00 	0.453 
386.00 	0.469 
385.00 	0.485 
384.00 	0.502 
383.00 	0.519 
382.00 	0.537 
381.00 	0.555 
380.00 	0.572 
379.00 	0.589 
378.00 	0.605 
377.00 	0.622 
376.00 	0.639 
375.00 	0.656 
374.00 	0.671 
373.00 	0.687 
372.00 	0.703 
371.00 	0.718 
370.00 	0.732 
369.00 	0.747 
368.00 	0.760 
367.00 	0.774 
366.00 	0.786 
365.00 	0.798 
364.00 	0.811 
363.00 	0.823 
362.00 	0.835 
361.00 	0.856 
360.00 	0.866 
359.00 	0.875 
358.00 	0.884 
357.00 	0.892 
356.00 	0.898 
355.00 	0.906 
354.00 	0.913 
353.00 	0.919 
352.00 	0.924 
351.00 	0.928 
350.00 	0.931 
349.00 	0.934 
348.00 	0.937 
347.00 	0.938 
346.00 	0.938 
345.00 	0.937 
344.00 	0.934 
343.00 	0.932 
342.00 	0.928 
341.00 	0.922 
340.00 	0.916 
339.00 	0.908 
338.00 	0.900 
337.00 	0.890 
336.00 	0.879 
335.00 	0.870 
334.00 	0.858 
333.00 	0.844 
332.00 	0.831 
331.00 	0.816 
330.00 	0.800 
329.00 	0.785 
328.00 	0.767 
327.00 	0.750 
326.00 	0.732 
325.00 	0.713 
324.00 	0.695 
323.00 	0.675 
322.00 	0.653 
321.00 	0.633 
320.00 	0.612 
319.00 	0.591 
318.00 	0.572 
317.00 	0.553 
316.00 	0.534 
315.00 	0.515 
314.00 	0.496 
313.00 	0.478 
312.00 	0.460 
311.00 	0.442 
310.00 	0.426 
309.00 	0.410 
308.00 	0.395 
307.00 	0.380 
306.00 	0.366 
305.00 	0.354 
304.00 	0.343 
303.00 	0.331 
302.00 	0.320 
301.00 	0.310 
300.00 	0.300 
299.00 	0.292 
298.00 	0.284 
297.00 	0.278 
296.00 	0.271 
295.00 	0.265 
294.00 	0.259 
293.00 	0.254 
292.00 	0.250 
291.00 	0.247 
290.00 	0.244 
289.00 	0.241 
288.00 	0.239 
287.00 	0.237 
286.00 	0.236 
285.00 	0.235 
284.00 	0.235 
283.00 	0.235 
282.00 	0.236 
281.00 	0.238 
280.00 	0.240 
279.00 	0.243 
278.00 	0.247 
277.00 	0.250 
276.00 	0.254 
275.00 	0.258 
274.00 	0.262 
273.00 	0.268 
272.00 	0.275 
271.00 	0.283 
270.00 	0.291 
269.00 	0.300 
268.00 	0.309 
267.00 	0.321 
266.00 	0.334 
265.00 	0.350 
264.00 	0.369 
263.00 	0.391 
262.00 	0.420 
261.00 	0.454 
260.00 	0.495 
259.00 	0.545 
258.00 	0.600 
257.00 	0.663 
256.00 	0.732 
255.00 	0.800 
254.00 	0.866 
