nm    	Abs   
500.00 	0.121 
499.00 	0.122 
498.00 	0.122 
497.00 	0.123 
496.00 	0.124 
495.00 	0.125 
494.00 	0.126 
493.00 	0.127 
492.00 	0.128 
491.00 	0.128 
490.00 	0.130 
489.00 	0.131 
488.00 	0.133 
487.00 	0.134 
486.00 	0.136 
485.00 	0.137 
484.00 	0.138 
483.00 	0.139 
482.00 	0.141 
481.00 	0.143 
480.00 	0.144 
479.00 	0.146 
478.00 	0.148 
477.00 	0.149 
476.00 	0.151 
475.00 	0.154 
474.00 	0.156 
473.00 	0.158 
472.00 	0.161 
471.00 	0.163 
470.00 	0.165 
469.00 	0.168 
468.00 	0.171 
467.00 	0.175 
466.00 	0.177 
465.00 	0.180 
464.00 	0.183 
463.00 	0.186 
462.00 	0.190 
461.00 	0.194 
460.00 	0.198 
459.00 	0.202 
458.00 	0.206 
457.00 	0.209 
456.00 	0.213 
455.00 	0.217 
454.00 	0.222 
453.00 	0.226 
452.00 	0.230 
451.00 	0.233 
450.00 	0.236 
449.00 	0.240 
448.00 	0.243 
447.00 	0.246 
446.00 	0.250 
445.00 	0.251 
444.00 	0.253 
443.00 	0.255 
442.00 	0.258 
441.00 	0.260 
440.00 	0.263 
439.00 	0.265 
438.00 	0.267 
437.00 	0.269 
436.00 	0.271 
435.00 	0.272 
434.00 	0.274 
433.00 	0.276 
432.00 	0.277 
431.00 	0.278 
430.00 	0.279 
429.00 	0.280 
428.00 	0.282 
427.00 	0.283 
426.00 	0.283 
425.00 	0.284 
424.00 	0.283 
423.00 	0.284 
422.00 	0.284 
421.00 	0.285 
420.00 	0.284 
419.00 	0.283 
418.00 	0.282 
417.00 	0.283 
416.00 	0.282 
415.00 	0.281 
414.00 	0.280 
413.00 	0.278 
412.00 	0.276 
411.00 	0.275 
410.00 	0.273 
409.00 	0.272 
408.00 	0.270 
407.00 	0.268 
406.00 	0.265 
405.00 	0.263 
404.00 	0.261 
403.00 	0.259 
402.00 	0.256 
401.00 	0.254 
400.00 	0.251 
399.00 	0.248 
398.00 	0.244 
397.00 	0.241 
396.00 	0.239 
395.00 	0.236 
394.00 	0.233 
393.00 	0.230 
392.00 	0.227 
391.00 	0.223 
390.00 	0.220 
389.00 	0.217 
388.00 	0.214 
387.00 	0.211 
386.00 	0.209 
385.00 	0.206 
384.00 	0.203 
383.00 	0.200 
382.00 	0.198 
381.00 	0.195 
380.00 	0.193 
379.00 	0.191 
378.00 	0.189 
377.00 	0.186 
376.00 	0.183 
375.00 	0.182 
374.00 	0.180 
373.00 	0.178 
372.00 	0.176 
371.00 	0.175 
370.00 	0.172 
369.00 	0.171 
368.00 	0.169 
367.00 	0.168 
366.00 	0.165 
365.00 	0.166 
364.00 	0.165 
363.00 	0.163 
362.00 	0.162 
361.00 	0.190 
360.00 	0.189 
359.00 	0.188 
358.00 	0.187 
357.00 	0.186 
356.00 	0.186 
355.00 	0.186 
354.00 	0.186 
353.00 	0.184 
352.00 	0.184 
351.00 	0.183 
350.00 	0.182 
349.00 	0.182 
348.00 	0.183 
347.00 	0.183 
346.00 	0.184 
345.00 	0.183 
344.00 	0.184 
343.00 	0.183 
342.00 	0.183 
341.00 	0.184 
340.00 	0.184 
339.00 	0.184 
338.00 	0.185 
337.00 	0.186 
336.00 	0.186 
335.00 	0.184 
334.00 	0.184 
333.00 	0.185 
332.00 	0.186 
331.00 	0.186 
330.00 	0.187 
329.00 	0.187 
328.00 	0.187 
327.00 	0.187 
326.00 	0.188 
325.00 	0.189 
324.00 	0.190 
323.00 	0.191 
322.00 	0.193 
321.00 	0.194 
320.00 	0.195 
319.00 	0.197 
318.00 	0.199 
317.00 	0.201 
316.00 	0.203 
315.00 	0.206 
314.00 	0.210 
313.00 	0.214 
312.00 	0.219 
311.00 	0.225 
310.00 	0.232 
309.00 	0.240 
308.00 	0.250 
307.00 	0.258 
306.00 	0.268 
305.00 	0.279 
304.00 	0.290 
303.00 	0.300 
302.00 	0.312 
301.00 	0.323 
300.00 	0.334 
299.00 	0.344 
298.00 	0.356 
297.00 	0.366 
296.00 	0.377 
295.00 	0.388 
294.00 	0.398 
293.00 	0.406 
292.00 	0.413 
291.00 	0.418 
290.00 	0.423 
289.00 	0.426 
288.00 	0.428 
287.00 	0.430 
286.00 	0.430 
285.00 	0.432 
284.00 	0.435 
283.00 	0.438 
