nm    	Abs   
500.00 	0.114 
499.00 	0.116 
498.00 	0.116 
497.00 	0.117 
496.00 	0.117 
495.00 	0.118 
494.00 	0.118 
493.00 	0.119 
492.00 	0.121 
491.00 	0.122 
490.00 	0.123 
489.00 	0.124 
488.00 	0.124 
487.00 	0.125 
486.00 	0.127 
485.00 	0.128 
484.00 	0.130 
483.00 	0.131 
482.00 	0.133 
481.00 	0.134 
480.00 	0.136 
479.00 	0.137 
478.00 	0.139 
477.00 	0.141 
476.00 	0.143 
475.00 	0.145 
474.00 	0.147 
473.00 	0.149 
472.00 	0.150 
471.00 	0.153 
470.00 	0.156 
469.00 	0.158 
468.00 	0.161 
467.00 	0.164 
466.00 	0.166 
465.00 	0.168 
464.00 	0.171 
463.00 	0.174 
462.00 	0.177 
461.00 	0.181 
460.00 	0.185 
459.00 	0.188 
458.00 	0.191 
457.00 	0.195 
456.00 	0.199 
455.00 	0.202 
454.00 	0.206 
453.00 	0.209 
452.00 	0.213 
451.00 	0.215 
450.00 	0.219 
449.00 	0.222 
448.00 	0.224 
447.00 	0.227 
446.00 	0.230 
445.00 	0.232 
444.00 	0.234 
443.00 	0.236 
442.00 	0.238 
441.00 	0.239 
440.00 	0.241 
439.00 	0.244 
438.00 	0.246 
437.00 	0.248 
436.00 	0.250 
435.00 	0.251 
434.00 	0.251 
433.00 	0.253 
432.00 	0.254 
431.00 	0.255 
430.00 	0.257 
429.00 	0.258 
428.00 	0.259 
427.00 	0.259 
426.00 	0.260 
425.00 	0.260 
424.00 	0.260 
423.00 	0.261 
422.00 	0.261 
421.00 	0.261 
420.00 	0.260 
419.00 	0.259 
418.00 	0.259 
417.00 	0.259 
416.00 	0.258 
415.00 	0.257 
414.00 	0.256 
413.00 	0.255 
412.00 	0.253 
411.00 	0.252 
410.00 	0.250 
409.00 	0.249 
408.00 	0.247 
407.00 	0.246 
406.00 	0.244 
405.00 	0.241 
404.00 	0.239 
403.00 	0.237 
402.00 	0.235 
401.00 	0.232 
400.00 	0.230 
399.00 	0.227 
398.00 	0.224 
397.00 	0.222 
396.00 	0.219 
395.00 	0.216 
394.00 	0.214 
393.00 	0.213 
392.00 	0.211 
391.00 	0.210 
390.00 	0.209 
389.00 	0.208 
388.00 	0.206 
387.00 	0.205 
386.00 	0.205 
385.00 	0.204 
384.00 	0.202 
383.00 	0.200 
382.00 	0.198 
381.00 	0.196 
380.00 	0.193 
379.00 	0.191 
378.00 	0.189 
377.00 	0.188 
376.00 	0.185 
375.00 	0.184 
374.00 	0.182 
373.00 	0.180 
372.00 	0.178 
371.00 	0.176 
370.00 	0.174 
369.00 	0.172 
368.00 	0.172 
367.00 	0.170 
366.00 	0.169 
365.00 	0.168 
364.00 	0.166 
363.00 	0.165 
362.00 	0.164 
361.00 	0.191 
360.00 	0.186 
359.00 	0.185 
358.00 	0.186 
357.00 	0.187 
356.00 	0.187 
355.00 	0.187 
354.00 	0.187 
353.00 	0.186 
352.00 	0.185 
351.00 	0.184 
350.00 	0.184 
349.00 	0.184 
348.00 	0.183 
347.00 	0.180 
346.00 	0.181 
345.00 	0.180 
344.00 	0.181 
343.00 	0.182 
342.00 	0.183 
341.00 	0.183 
340.00 	0.184 
339.00 	0.184 
338.00 	0.185 
337.00 	0.185 
336.00 	0.183 
335.00 	0.181 
334.00 	0.181 
333.00 	0.182 
332.00 	0.183 
331.00 	0.183 
330.00 	0.184 
329.00 	0.184 
328.00 	0.183 
327.00 	0.183 
326.00 	0.182 
325.00 	0.183 
324.00 	0.184 
323.00 	0.185 
322.00 	0.186 
321.00 	0.188 
320.00 	0.189 
319.00 	0.190 
318.00 	0.192 
317.00 	0.194 
316.00 	0.195 
315.00 	0.199 
314.00 	0.201 
313.00 	0.205 
312.00 	0.208 
311.00 	0.213 
310.00 	0.219 
309.00 	0.225 
308.00 	0.233 
307.00 	0.241 
306.00 	0.249 
305.00 	0.259 
304.00 	0.268 
303.00 	0.278 
302.00 	0.287 
301.00 	0.296 
300.00 	0.305 
299.00 	0.314 
298.00 	0.323 
297.00 	0.333 
296.00 	0.341 
295.00 	0.351 
294.00 	0.359 
293.00 	0.366 
292.00 	0.371 
291.00 	0.376 
290.00 	0.379 
289.00 	0.381 
288.00 	0.383 
287.00 	0.385 
286.00 	0.386 
285.00 	0.388 
284.00 	0.390 
283.00 	0.393 
282.00 	0.399 
281.00 	0.408 
280.00 	0.416 
279.00 	0.418 
278.00 	0.414 
277.00 	0.408 
276.00 	0.408 
275.00 	0.415 
274.00 	0.425 
273.00 	0.437 
272.00 	0.447 
271.00 	0.456 
270.00 	0.466 
269.00 	0.477 
268.00 	0.489 
267.00 	0.503 
266.00 	0.518 
265.00 	0.532 
264.00 	0.546 
263.00 	0.558 
262.00 	0.567 
261.00 	0.573 
260.00 	0.576 
259.00 	0.577 
258.00 	0.576 
257.00 	0.573 
256.00 	0.570 
255.00 	0.565 
254.00 	0.560 
253.00 	0.557 
252.00 	0.554 
251.00 	0.551 
250.00 	0.550 
249.00 	0.548 
248.00 	0.548 
247.00 	0.548 
246.00 	0.551 
245.00 	0.554 
244.00 	0.560 
243.00 	0.567 
242.00 	0.577 
241.00 	0.589 
240.00 	0.604 
239.00 	0.622 
238.00 	0.643 
237.00 	0.670 
236.00 	0.703 
235.00 	0.738 
234.00 	0.778 
233.00 	0.817 
232.00 	0.851 
231.00 	0.876 
230.00 	0.891 
229.00 	0.895 
228.00 	0.893 
227.00 	0.887 
226.00 	0.879 
225.00 	0.867 
224.00 	0.858 
223.00 	0.848 
222.00 	0.837 
221.00 	0.827 
220.00 	0.816 
219.00 	0.804 
218.00 	0.790 
217.00 	0.776 
216.00 	0.760 
215.00 	0.737 
214.00 	0.718 
213.00 	0.694 
212.00 	0.665 
211.00 	0.629 
210.00 	0.587 
209.00 	0.533 
208.00 	0.462 
207.00 	0.371 
206.00 	0.252 
205.00 	0.101 
204.00 	-0.064 
203.00 	-0.270 
202.00 	-0.522 
201.00 	-0.773 
200.00 	-1.009 
199.00 	-1.186 
198.00 	-1.251 
197.00 	-1.229 
196.00 	-1.136 
195.00 	-1.060 
194.00 	-0.914 
193.00 	-0.767 
192.00 	-0.608 
191.00 	-0.445 
190.00 	-0.235 
