nm    	Abs   
500.00 	0.148 
499.00 	0.149 
498.00 	0.149 
497.00 	0.151 
496.00 	0.152 
495.00 	0.153 
494.00 	0.154 
493.00 	0.154 
492.00 	0.156 
491.00 	0.157 
490.00 	0.158 
489.00 	0.159 
488.00 	0.159 
487.00 	0.160 
486.00 	0.163 
485.00 	0.164 
484.00 	0.166 
483.00 	0.167 
482.00 	0.169 
481.00 	0.170 
480.00 	0.171 
479.00 	0.173 
478.00 	0.176 
477.00 	0.178 
476.00 	0.180 
475.00 	0.180 
474.00 	0.183 
473.00 	0.186 
472.00 	0.189 
471.00 	0.192 
470.00 	0.194 
469.00 	0.196 
468.00 	0.199 
467.00 	0.200 
466.00 	0.202 
465.00 	0.206 
464.00 	0.209 
463.00 	0.213 
462.00 	0.217 
461.00 	0.221 
460.00 	0.225 
459.00 	0.229 
458.00 	0.233 
457.00 	0.238 
456.00 	0.242 
455.00 	0.246 
454.00 	0.251 
453.00 	0.255 
452.00 	0.258 
451.00 	0.262 
450.00 	0.261 
449.00 	0.263 
448.00 	0.264 
447.00 	0.269 
446.00 	0.273 
445.00 	0.275 
444.00 	0.279 
443.00 	0.282 
442.00 	0.284 
441.00 	0.286 
440.00 	0.289 
439.00 	0.292 
438.00 	0.293 
437.00 	0.296 
436.00 	0.299 
435.00 	0.300 
434.00 	0.296 
433.00 	0.298 
432.00 	0.300 
431.00 	0.302 
430.00 	0.302 
429.00 	0.302 
428.00 	0.303 
427.00 	0.305 
426.00 	0.306 
425.00 	0.307 
424.00 	0.307 
423.00 	0.307 
422.00 	0.305 
421.00 	0.305 
420.00 	0.305 
419.00 	0.304 
418.00 	0.304 
417.00 	0.303 
416.00 	0.301 
415.00 	0.301 
414.00 	0.292 
413.00 	0.293 
412.00 	0.291 
411.00 	0.289 
410.00 	0.288 
409.00 	0.287 
408.00 	0.286 
407.00 	0.284 
406.00 	0.282 
405.00 	0.279 
404.00 	0.278 
403.00 	0.276 
402.00 	0.268 
401.00 	0.266 
400.00 	0.263 
399.00 	0.260 
398.00 	0.258 
397.00 	0.255 
396.00 	0.253 
395.00 	0.251 
394.00 	0.248 
393.00 	0.246 
392.00 	0.242 
391.00 	0.238 
390.00 	0.235 
389.00 	0.227 
388.00 	0.225 
387.00 	0.222 
386.00 	0.221 
385.00 	0.219 
384.00 	0.216 
383.00 	0.213 
382.00 	0.211 
381.00 	0.208 
380.00 	0.206 
379.00 	0.204 
378.00 	0.197 
377.00 	0.197 
376.00 	0.194 
375.00 	0.193 
374.00 	0.191 
373.00 	0.189 
372.00 	0.188 
371.00 	0.187 
370.00 	0.185 
369.00 	0.184 
368.00 	0.182 
367.00 	0.180 
366.00 	0.177 
365.00 	0.173 
364.00 	0.174 
363.00 	0.173 
362.00 	0.172 
361.00 	0.205 
360.00 	0.204 
359.00 	0.204 
358.00 	0.204 
357.00 	0.203 
356.00 	0.201 
355.00 	0.199 
354.00 	0.195 
353.00 	0.195 
352.00 	0.196 
351.00 	0.196 
350.00 	0.196 
349.00 	0.196 
348.00 	0.197 
347.00 	0.197 
346.00 	0.198 
