nm    	Abs   
500.00 	0.121 
499.00 	0.121 
498.00 	0.121 
497.00 	0.122 
496.00 	0.122 
495.00 	0.123 
494.00 	0.123 
493.00 	0.123 
492.00 	0.122 
491.00 	0.123 
490.00 	0.123 
489.00 	0.123 
488.00 	0.124 
487.00 	0.125 
486.00 	0.125 
485.00 	0.125 
484.00 	0.125 
483.00 	0.125 
482.00 	0.125 
481.00 	0.126 
480.00 	0.127 
479.00 	0.127 
478.00 	0.128 
477.00 	0.129 
476.00 	0.128 
475.00 	0.129 
474.00 	0.129 
473.00 	0.130 
472.00 	0.130 
471.00 	0.131 
470.00 	0.132 
469.00 	0.132 
468.00 	0.133 
467.00 	0.134 
466.00 	0.134 
465.00 	0.135 
464.00 	0.135 
463.00 	0.136 
462.00 	0.137 
461.00 	0.138 
460.00 	0.139 
459.00 	0.140 
458.00 	0.141 
457.00 	0.142 
456.00 	0.142 
455.00 	0.144 
454.00 	0.145 
453.00 	0.146 
452.00 	0.147 
451.00 	0.149 
450.00 	0.149 
449.00 	0.149 
448.00 	0.150 
447.00 	0.151 
446.00 	0.151 
445.00 	0.152 
444.00 	0.153 
443.00 	0.155 
442.00 	0.155 
441.00 	0.156 
440.00 	0.156 
439.00 	0.157 
438.00 	0.157 
437.00 	0.158 
436.00 	0.159 
435.00 	0.160 
434.00 	0.161 
433.00 	0.163 
432.00 	0.164 
431.00 	0.165 
430.00 	0.165 
429.00 	0.166 
428.00 	0.167 
427.00 	0.167 
426.00 	0.169 
425.00 	0.171 
424.00 	0.172 
423.00 	0.175 
422.00 	0.176 
421.00 	0.176 
420.00 	0.179 
419.00 	0.181 
418.00 	0.183 
417.00 	0.185 
416.00 	0.188 
415.00 	0.191 
414.00 	0.193 
413.00 	0.195 
412.00 	0.199 
411.00 	0.201 
410.00 	0.205 
409.00 	0.208 
408.00 	0.212 
407.00 	0.216 
406.00 	0.220 
405.00 	0.224 
404.00 	0.227 
403.00 	0.231 
402.00 	0.235 
401.00 	0.239 
400.00 	0.243 
399.00 	0.247 
398.00 	0.252 
397.00 	0.256 
396.00 	0.261 
395.00 	0.265 
394.00 	0.269 
393.00 	0.273 
392.00 	0.277 
391.00 	0.281 
390.00 	0.284 
389.00 	0.288 
388.00 	0.293 
387.00 	0.296 
386.00 	0.300 
385.00 	0.305 
384.00 	0.308 
383.00 	0.312 
382.00 	0.315 
