nm    	Abs   
500.00 	0.116 
499.00 	0.116 
498.00 	0.116 
497.00 	0.117 
496.00 	0.117 
495.00 	0.117 
494.00 	0.118 
493.00 	0.119 
492.00 	0.118 
491.00 	0.118 
490.00 	0.119 
489.00 	0.119 
488.00 	0.119 
487.00 	0.120 
486.00 	0.121 
485.00 	0.121 
484.00 	0.120 
483.00 	0.121 
482.00 	0.121 
481.00 	0.123 
480.00 	0.123 
479.00 	0.124 
478.00 	0.123 
477.00 	0.124 
476.00 	0.125 
475.00 	0.125 
474.00 	0.126 
473.00 	0.127 
472.00 	0.126 
471.00 	0.127 
470.00 	0.127 
469.00 	0.128 
468.00 	0.129 
467.00 	0.130 
466.00 	0.131 
465.00 	0.131 
464.00 	0.132 
463.00 	0.132 
462.00 	0.133 
461.00 	0.135 
460.00 	0.136 
459.00 	0.137 
458.00 	0.138 
457.00 	0.139 
456.00 	0.139 
455.00 	0.141 
454.00 	0.142 
453.00 	0.144 
452.00 	0.144 
451.00 	0.145 
450.00 	0.146 
449.00 	0.146 
448.00 	0.147 
447.00 	0.149 
446.00 	0.150 
445.00 	0.150 
444.00 	0.151 
443.00 	0.152 
442.00 	0.152 
441.00 	0.153 
440.00 	0.155 
439.00 	0.155 
438.00 	0.156 
437.00 	0.157 
436.00 	0.158 
435.00 	0.158 
434.00 	0.160 
433.00 	0.161 
432.00 	0.162 
431.00 	0.163 
430.00 	0.164 
429.00 	0.164 
428.00 	0.165 
427.00 	0.168 
426.00 	0.169 
425.00 	0.171 
424.00 	0.172 
423.00 	0.174 
422.00 	0.176 
421.00 	0.177 
420.00 	0.179 
419.00 	0.182 
418.00 	0.183 
417.00 	0.186 
416.00 	0.190 
415.00 	0.193 
414.00 	0.195 
413.00 	0.197 
412.00 	0.201 
411.00 	0.204 
410.00 	0.209 
409.00 	0.213 
408.00 	0.217 
407.00 	0.220 
406.00 	0.224 
405.00 	0.229 
404.00 	0.233 
403.00 	0.238 
402.00 	0.243 
401.00 	0.247 
400.00 	0.251 
399.00 	0.255 
398.00 	0.261 
397.00 	0.266 
396.00 	0.271 
395.00 	0.276 
394.00 	0.280 
393.00 	0.284 
392.00 	0.289 
391.00 	0.294 
390.00 	0.299 
389.00 	0.304 
388.00 	0.309 
387.00 	0.313 
386.00 	0.316 
385.00 	0.321 
384.00 	0.325 
383.00 	0.330 
382.00 	0.335 
381.00 	0.339 
380.00 	0.342 
379.00 	0.346 
378.00 	0.350 
377.00 	0.355 
376.00 	0.359 
375.00 	0.363 
374.00 	0.366 
373.00 	0.369 
372.00 	0.372 
371.00 	0.376 
370.00 	0.380 
369.00 	0.382 
368.00 	0.386 
367.00 	0.388 
366.00 	0.390 
365.00 	0.392 
364.00 	0.396 
363.00 	0.399 
362.00 	0.402 
361.00 	0.425 
360.00 	0.429 
359.00 	0.431 
358.00 	0.433 
357.00 	0.435 
356.00 	0.437 
355.00 	0.439 
354.00 	0.441 
353.00 	0.443 
352.00 	0.445 
351.00 	0.447 
350.00 	0.447 
349.00 	0.448 
348.00 	0.447 
347.00 	0.448 
346.00 	0.448 
345.00 	0.448 
344.00 	0.446 
343.00 	0.444 
342.00 	0.442 
341.00 	0.439 
340.00 	0.436 
339.00 	0.433 
338.00 	0.429 
337.00 	0.424 
336.00 	0.419 
335.00 	0.415 
334.00 	0.410 
333.00 	0.405 
332.00 	0.398 
331.00 	0.393 
330.00 	0.388 
329.00 	0.381 
328.00 	0.376 
327.00 	0.369 
326.00 	0.362 
325.00 	0.355 
324.00 	0.349 
323.00 	0.342 
322.00 	0.336 
321.00 	0.330 
320.00 	0.323 
319.00 	0.316 
318.00 	0.310 
317.00 	0.305 
316.00 	0.299 
315.00 	0.294 
314.00 	0.289 
313.00 	0.283 
312.00 	0.278 
311.00 	0.273 
310.00 	0.268 
309.00 	0.264 
308.00 	0.261 
307.00 	0.257 
306.00 	0.254 
305.00 	0.250 
304.00 	0.248 
303.00 	0.245 
302.00 	0.243 
301.00 	0.242 
300.00 	0.240 
299.00 	0.238 
298.00 	0.236 
297.00 	0.235 
296.00 	0.234 
295.00 	0.234 
294.00 	0.234 
293.00 	0.233 
292.00 	0.232 
