nm    	Abs   
500.00 	0.114 
499.00 	0.115 
498.00 	0.114 
497.00 	0.115 
496.00 	0.116 
495.00 	0.116 
494.00 	0.116 
493.00 	0.116 
492.00 	0.116 
491.00 	0.116 
490.00 	0.116 
489.00 	0.116 
488.00 	0.117 
487.00 	0.118 
486.00 	0.118 
485.00 	0.119 
484.00 	0.119 
483.00 	0.119 
482.00 	0.119 
481.00 	0.120 
480.00 	0.121 
479.00 	0.122 
478.00 	0.123 
477.00 	0.123 
476.00 	0.123 
475.00 	0.124 
474.00 	0.124 
473.00 	0.125 
472.00 	0.126 
471.00 	0.127 
470.00 	0.128 
469.00 	0.128 
468.00 	0.129 
467.00 	0.129 
466.00 	0.130 
465.00 	0.131 
464.00 	0.132 
463.00 	0.133 
462.00 	0.133 
461.00 	0.134 
460.00 	0.134 
459.00 	0.135 
458.00 	0.136 
457.00 	0.138 
456.00 	0.139 
455.00 	0.139 
454.00 	0.141 
453.00 	0.142 
452.00 	0.142 
451.00 	0.144 
450.00 	0.145 
449.00 	0.146 
448.00 	0.147 
447.00 	0.148 
446.00 	0.148 
445.00 	0.148 
444.00 	0.150 
443.00 	0.151 
442.00 	0.152 
441.00 	0.153 
440.00 	0.154 
439.00 	0.154 
438.00 	0.154 
437.00 	0.155 
436.00 	0.156 
435.00 	0.157 
434.00 	0.159 
433.00 	0.160 
432.00 	0.161 
431.00 	0.161 
430.00 	0.162 
429.00 	0.164 
428.00 	0.164 
427.00 	0.167 
426.00 	0.169 
425.00 	0.170 
424.00 	0.170 
423.00 	0.173 
422.00 	0.175 
421.00 	0.176 
420.00 	0.178 
419.00 	0.180 
418.00 	0.183 
417.00 	0.186 
416.00 	0.189 
415.00 	0.192 
414.00 	0.194 
413.00 	0.196 
412.00 	0.201 
411.00 	0.203 
410.00 	0.208 
409.00 	0.212 
408.00 	0.216 
407.00 	0.219 
406.00 	0.223 
405.00 	0.228 
404.00 	0.231 
403.00 	0.236 
402.00 	0.242 
401.00 	0.246 
400.00 	0.250 
399.00 	0.255 
398.00 	0.259 
397.00 	0.264 
396.00 	0.269 
395.00 	0.274 
394.00 	0.279 
393.00 	0.283 
392.00 	0.287 
391.00 	0.292 
390.00 	0.296 
389.00 	0.301 
388.00 	0.306 
387.00 	0.310 
386.00 	0.313 
385.00 	0.317 
384.00 	0.321 
383.00 	0.326 
382.00 	0.330 
381.00 	0.334 
380.00 	0.338 
379.00 	0.341 
378.00 	0.345 
377.00 	0.348 
376.00 	0.351 
375.00 	0.355 
374.00 	0.359 
373.00 	0.362 
372.00 	0.365 
371.00 	0.367 
370.00 	0.370 
369.00 	0.372 
368.00 	0.376 
367.00 	0.379 
366.00 	0.381 
365.00 	0.383 
364.00 	0.385 
363.00 	0.387 
362.00 	0.389 
361.00 	0.410 
360.00 	0.411 
359.00 	0.413 
358.00 	0.416 
357.00 	0.417 
356.00 	0.419 
355.00 	0.420 
354.00 	0.422 
353.00 	0.422 
352.00 	0.424 
351.00 	0.425 
350.00 	0.426 
349.00 	0.426 
348.00 	0.426 
347.00 	0.425 
346.00 	0.425 
345.00 	0.424 
344.00 	0.423 
343.00 	0.422 
342.00 	0.419 
341.00 	0.416 
340.00 	0.412 
339.00 	0.410 
338.00 	0.405 
337.00 	0.402 
336.00 	0.398 
335.00 	0.393 
334.00 	0.389 
333.00 	0.385 
332.00 	0.379 
331.00 	0.373 
330.00 	0.368 
329.00 	0.362 
328.00 	0.357 
327.00 	0.351 
326.00 	0.345 
325.00 	0.338 
324.00 	0.332 
323.00 	0.326 
322.00 	0.320 
321.00 	0.315 
320.00 	0.309 
319.00 	0.303 
318.00 	0.297 
317.00 	0.292 
316.00 	0.286 
315.00 	0.282 
314.00 	0.278 
313.00 	0.272 
312.00 	0.267 
311.00 	0.263 
310.00 	0.258 
309.00 	0.254 
308.00 	0.252 
307.00 	0.248 
306.00 	0.245 
305.00 	0.242 
304.00 	0.240 
303.00 	0.237 
302.00 	0.235 
301.00 	0.233 
300.00 	0.232 
299.00 	0.231 
298.00 	0.229 
297.00 	0.228 
296.00 	0.227 
295.00 	0.227 
294.00 	0.227 
293.00 	0.226 
292.00 	0.226 
291.00 	0.226 
290.00 	0.226 
289.00 	0.226 
288.00 	0.227 
287.00 	0.228 
286.00 	0.229 
285.00 	0.230 
284.00 	0.230 
283.00 	0.231 
282.00 	0.233 
281.00 	0.236 
280.00 	0.238 
279.00 	0.241 
278.00 	0.244 
277.00 	0.247 
276.00 	0.249 
275.00 	0.253 
274.00 	0.257 
273.00 	0.262 
272.00 	0.266 
271.00 	0.270 
270.00 	0.275 
269.00 	0.280 
268.00 	0.286 
267.00 	0.292 
266.00 	0.299 
265.00 	0.307 
264.00 	0.316 
263.00 	0.326 
262.00 	0.338 
261.00 	0.351 
260.00 	0.367 
259.00 	0.383 
258.00 	0.402 
257.00 	0.423 
256.00 	0.444 
255.00 	0.466 
254.00 	0.489 
253.00 	0.511 
252.00 	0.529 
251.00 	0.545 
250.00 	0.559 
249.00 	0.572 
248.00 	0.583 
247.00 	0.594 
246.00 	0.602 
245.00 	0.609 
244.00 	0.616 
243.00 	0.621 
242.00 	0.626 
241.00 	0.630 
240.00 	0.633 
239.00 	0.640 
238.00 	0.646 
237.00 	0.655 
236.00 	0.668 
235.00 	0.684 
234.00 	0.705 
233.00 	0.730 
232.00 	0.757 
231.00 	0.785 
230.00 	0.813 
229.00 	0.841 
228.00 	0.867 
227.00 	0.887 
226.00 	0.903 
225.00 	0.911 
224.00 	0.912 
223.00 	0.906 
222.00 	0.900 
221.00 	0.890 
220.00 	0.876 
219.00 	0.865 
218.00 	0.852 
217.00 	0.836 
216.00 	0.818 
215.00 	0.799 
214.00 	0.779 
213.00 	0.753 
212.00 	0.723 
211.00 	0.684 
210.00 	0.640 
209.00 	0.582 
208.00 	0.514 
207.00 	0.434 
206.00 	0.332 
205.00 	0.207 
204.00 	0.056 
203.00 	-0.135 
202.00 	-0.368 
201.00 	-0.636 
200.00 	-0.907 
199.00 	-1.139 
198.00 	-1.234 
197.00 	-1.265 
196.00 	-1.148 
195.00 	-1.053 
194.00 	-0.977 
193.00 	-0.822 
192.00 	-0.663 
191.00 	-0.502 
190.00 	-0.319 
