nm    	Abs   
300.00 	0.662 
299.00 	0.637 
298.00 	0.614 
297.00 	0.591 
296.00 	0.571 
295.00 	0.552 
294.00 	0.536 
293.00 	0.520 
292.00 	0.507 
291.00 	0.494 
290.00 	0.485 
289.00 	0.477 
288.00 	0.470 
287.00 	0.466 
286.00 	0.463 
285.00 	0.463 
284.00 	0.463 
283.00 	0.466 
282.00 	0.469 
281.00 	0.475 
280.00 	0.482 
279.00 	0.491 
278.00 	0.501 
277.00 	0.512 
276.00 	0.524 
275.00 	0.537 
274.00 	0.552 
273.00 	0.569 
272.00 	0.587 
271.00 	0.608 
270.00 	0.631 
269.00 	0.656 
268.00 	0.684 
267.00 	0.715 
266.00 	0.750 
265.00 	0.788 
264.00 	0.834 
263.00 	0.887 
262.00 	0.949 
261.00 	1.019 
260.00 	1.092 
259.00 	1.164 
258.00 	1.225 
257.00 	1.275 
256.00 	1.309 
255.00 	1.333 
254.00 	1.341 
253.00 	1.347 
252.00 	1.348 
251.00 	1.348 
250.00 	1.346 
249.00 	1.343 
248.00 	1.336 
247.00 	1.336 
246.00 	1.327 
245.00 	1.322 
244.00 	1.314 
243.00 	1.312 
242.00 	1.303 
241.00 	1.297 
240.00 	1.286 
239.00 	1.285 
238.00 	1.269 
237.00 	1.263 
236.00 	1.252 
235.00 	1.244 
234.00 	1.231 
233.00 	1.226 
232.00 	1.213 
231.00 	1.205 
230.00 	1.193 
229.00 	1.186 
228.00 	1.171 
227.00 	1.160 
226.00 	1.148 
225.00 	1.133 
224.00 	1.123 
223.00 	1.112 
222.00 	1.098 
221.00 	1.089 
220.00 	1.076 
219.00 	1.063 
218.00 	1.050 
217.00 	1.036 
216.00 	1.017 
215.00 	0.994 
214.00 	0.973 
213.00 	0.946 
212.00 	0.913 
211.00 	0.877 
210.00 	0.837 
209.00 	0.782 
208.00 	0.716 
207.00 	0.621 
206.00 	0.504 
205.00 	0.352 
204.00 	0.190 
203.00 	-0.015 
202.00 	-0.256 
201.00 	-0.513 
200.00 	-0.765 
199.00 	-0.964 
198.00 	-1.005 
197.00 	-1.000 
196.00 	-0.910 
195.00 	-0.803 
194.00 	-0.694 
193.00 	-0.533 
192.00 	-0.371 
191.00 	-0.200 
190.00 	0.013 
