nm    	Abs   
300.00 	0.601 
299.00 	0.583 
298.00 	0.564 
297.00 	0.547 
296.00 	0.530 
295.00 	0.516 
294.00 	0.504 
293.00 	0.492 
292.00 	0.481 
291.00 	0.472 
290.00 	0.464 
289.00 	0.456 
288.00 	0.452 
287.00 	0.448 
286.00 	0.445 
285.00 	0.445 
284.00 	0.445 
283.00 	0.447 
282.00 	0.450 
281.00 	0.455 
280.00 	0.461 
279.00 	0.468 
278.00 	0.477 
277.00 	0.486 
276.00 	0.496 
275.00 	0.506 
274.00 	0.518 
273.00 	0.531 
272.00 	0.545 
271.00 	0.562 
270.00 	0.579 
269.00 	0.599 
268.00 	0.619 
267.00 	0.642 
266.00 	0.666 
265.00 	0.692 
264.00 	0.722 
263.00 	0.757 
262.00 	0.791 
261.00 	0.832 
260.00 	0.866 
259.00 	0.901 
258.00 	0.926 
257.00 	0.946 
256.00 	0.957 
255.00 	0.964 
254.00 	0.964 
253.00 	0.965 
252.00 	0.964 
251.00 	0.961 
250.00 	0.959 
249.00 	0.957 
248.00 	0.952 
247.00 	0.945 
246.00 	0.941 
245.00 	0.933 
244.00 	0.928 
243.00 	0.919 
242.00 	0.915 
241.00 	0.904 
240.00 	0.898 
239.00 	0.889 
238.00 	0.881 
237.00 	0.870 
236.00 	0.860 
235.00 	0.851 
234.00 	0.841 
233.00 	0.830 
232.00 	0.819 
231.00 	0.810 
230.00 	0.796 
229.00 	0.789 
228.00 	0.774 
227.00 	0.763 
226.00 	0.747 
225.00 	0.738 
224.00 	0.724 
223.00 	0.713 
222.00 	0.697 
221.00 	0.688 
220.00 	0.675 
219.00 	0.661 
218.00 	0.648 
217.00 	0.633 
216.00 	0.613 
215.00 	0.589 
214.00 	0.568 
213.00 	0.539 
212.00 	0.510 
211.00 	0.473 
210.00 	0.433 
209.00 	0.375 
208.00 	0.305 
207.00 	0.213 
206.00 	0.093 
205.00 	-0.058 
204.00 	-0.223 
203.00 	-0.425 
202.00 	-0.668 
201.00 	-0.925 
200.00 	-1.178 
199.00 	-1.375 
198.00 	-1.422 
197.00 	-1.412 
196.00 	-1.323 
195.00 	-1.215 
194.00 	-1.111 
193.00 	-0.938 
192.00 	-0.777 
191.00 	-0.590 
190.00 	-0.372 
