Sample:	'20211010A(EM)
File name:	B-CDS 2 2 200uM.FDS
Run date:	'10:37:29, 06/08/2023
Operator:	Administrator
Comment:	'

Instrument
Model:	F-4700 FL Spectrophotometer
Serial number:	2019-001
ROM Version:	5J24010 00

Instrument parameters
Measurement type:	Wavelength scan
Scan mode:	Emission
Data mode:	Fluorescence
EX WL:	350.0 nm
EM  Start WL:	370.0 nm
EM  End WL:	680.0 nm
Scan speed:	1200 nm/min
Delay:	0.0 s
EX Slit:	10.0 nm
EM Slit:	10.0 nm
PMT Voltage:	450 V
Response:	0.002 s
Corrected spectra:	Off
Shutter control:	On

Processing performed
Savitsky-Golay smoothed
Smoothing order:	3
Number of points:	7
Number of times:	1

Peak integration
Integration method:	Rectangular
Sensitivity:	1
Threshold:	1.000

Peaks
No.	Start(nm)	Apex(nm)	End(nm)	Height(Data)	Valley(nm)	Valley(Data)
1	370.0	477.6	478.6	1629	478.6	1619
2	478.6	482.6	483.2	1643	483.2	1633
3	483.2	485.4	655.4	1648	655.4	23.03
4	655.4	656.0	680.0	24.15	680.0	10.27

Data points
nm	Data
370.0	2.261
370.2	2.297
370.4	2.321
370.6	2.329
370.8	2.279
371.0	2.289
371.2	2.355
371.4	2.371
371.6	2.479
371.8	2.339
372.0	2.343
372.2	2.231
372.4	2.295
372.6	2.218
372.8	2.197
373.0	2.148
373.2	2.311
373.4	2.253
373.6	2.236
373.8	2.038
374.0	1.870
374.2	1.867
374.4	2.073
374.6	2.261
374.8	2.456
375.0	2.445
375.2	2.470
375.4	2.472
375.6	2.487
375.8	2.406
376.0	2.380
376.2	2.232
376.4	2.380
376.6	2.530
376.8	2.588
377.0	2.467
377.2	2.470
377.4	2.412
377.6	2.637
377.8	2.786
378.0	2.832
378.2	2.634
378.4	2.613
378.6	2.469
378.8	2.521
379.0	2.577
379.2	2.704
379.4	2.743
379.6	2.888
379.8	2.827
380.0	2.768
380.2	2.644
380.4	2.632
380.6	2.475
380.8	2.573
381.0	2.740
381.2	2.817
381.4	2.741
381.6	2.654
381.8	2.485
382.0	2.613
382.2	2.712
382.4	2.842
382.6	2.920
382.8	2.969
383.0	2.844
383.2	2.876
383.4	2.816
383.6	2.704
383.8	2.952
384.0	3.211
384.2	3.182
384.4	3.267
384.6	3.313
384.8	3.067
385.0	3.065
385.2	3.100
385.4	2.994
385.6	3.067
385.8	3.293
386.0	3.483
386.2	3.461
386.4	3.518
386.6	3.454
386.8	3.551
387.0	3.610
387.2	3.745
387.4	3.784
387.6	3.774
387.8	3.815
388.0	3.951
388.2	4.045
388.4	4.143
388.6	4.357
388.8	4.423
389.0	4.474
389.2	4.456
389.4	4.424
389.6	4.386
389.8	4.422
390.0	4.599
390.2	4.727
390.4	4.788
390.6	5.081
390.8	5.145
391.0	5.054
391.2	5.230
391.4	5.562
391.6	5.704
391.8	5.899
392.0	5.805
392.2	5.533
392.4	5.635
392.6	5.898
392.8	6.067
393.0	6.398
393.2	6.821
393.4	7.041
393.6	7.418
393.8	7.719
394.0	7.912
394.2	8.055
394.4	8.121
394.6	8.133
394.8	8.261
395.0	8.520
395.2	8.893
395.4	9.270
395.6	9.285
395.8	9.706
