Sample:	'20211010A(EM)
File name:	B-CDS 2 2.FDS
Run date:	'10:35:39, 06/08/2023
Operator:	Administrator
Comment:	'

Instrument
Model:	F-4700 FL Spectrophotometer
Serial number:	2019-001
ROM Version:	5J24010 00

Instrument parameters
Measurement type:	Wavelength scan
Scan mode:	Emission
Data mode:	Fluorescence
EX WL:	350.0 nm
EM  Start WL:	370.0 nm
EM  End WL:	680.0 nm
Scan speed:	1200 nm/min
Delay:	0.0 s
EX Slit:	10.0 nm
EM Slit:	10.0 nm
PMT Voltage:	450 V
Response:	0.002 s
Corrected spectra:	Off
Shutter control:	On

Processing performed
Savitsky-Golay smoothed
Smoothing order:	3
Number of points:	7
Number of times:	1

Peak integration
Integration method:	Rectangular
Sensitivity:	1
Threshold:	1.000

Peaks
No.	Start(nm)	Apex(nm)	End(nm)	Height(Data)	Valley(nm)	Valley(Data)
1	370.0	488.0	488.8	780.7	488.8	774.0
2	488.8	490.4	491.0	783.7	491.0	777.9
3	491.0	493.0	493.8	785.9	493.8	781.5
4	493.8	494.0	496.8	783.2	496.8	775.3
5	496.8	497.4	680.0	779.1	680.0	7.713

Data points
nm	Data
370.0	1.296
370.2	1.168
370.4	1.146
370.6	1.191
370.8	1.277
371.0	1.297
371.2	1.281
371.4	1.286
371.6	1.381
371.8	1.436
372.0	1.422
372.2	1.318
372.4	1.211
372.6	1.135
372.8	1.178
373.0	1.123
373.2	1.205
373.4	1.393
373.6	1.532
373.8	1.470
374.0	1.373
374.2	1.202
374.4	1.147
374.6	1.193
374.8	1.234
375.0	1.245
375.2	1.289
375.4	1.388
375.6	1.363
375.8	1.345
376.0	1.237
376.2	1.213
376.4	1.121
376.6	1.122
376.8	1.212
377.0	1.415
377.2	1.513
377.4	1.615
377.6	1.441
377.8	1.283
378.0	1.199
378.2	1.255
378.4	1.328
378.6	1.403
378.8	1.361
379.0	1.355
379.2	1.322
379.4	1.303
379.6	1.288
379.8	1.302
380.0	1.412
380.2	1.597
380.4	1.656
380.6	1.550
380.8	1.413
381.0	1.306
381.2	1.291
381.4	1.276
381.6	1.281
381.8	1.326
382.0	1.393
382.2	1.340
382.4	1.286
382.6	1.211
382.8	1.288
383.0	1.366
383.2	1.344
383.4	1.306
383.6	1.297
383.8	1.378
384.0	1.500
384.2	1.526
384.4	1.455
384.6	1.418
384.8	1.424
385.0	1.516
385.2	1.595
385.4	1.639
385.6	1.605
385.8	1.551
386.0	1.444
386.2	1.414
386.4	1.402
386.6	1.333
386.8	1.377
387.0	1.614
387.2	1.625
387.4	1.737
387.6	1.702
387.8	1.608
388.0	1.614
388.2	1.668
388.4	1.545
388.6	1.566
388.8	1.519
389.0	1.583
389.2	1.668
389.4	1.608
389.6	1.478
389.8	1.522
390.0	1.585
390.2	1.597
390.4	1.722
390.6	1.677
390.8	1.600
391.0	1.557
391.2	1.512
391.4	1.432
391.6	1.491
391.8	1.581
392.0	1.643
392.2	1.700
392.4	1.746
392.6	1.833
392.8	1.780
393.0	1.842
393.2	1.805
393.4	1.728
393.6	1.596
393.8	1.572
394.0	1.613
394.2	1.781
394.4	1.869
394.6	1.872
394.8	1.909
395.0	1.893
395.2	1.931
395.4	1.977
395.6	1.896
395.8	1.934
396.0	2.021
396.2	2.079
396.4	2.036
396.6	2.011
396.8	1.866
397.0	1.976
397.2	2.037
397.4	2.186
397.6	2.247
397.8	2.350
398.0	2.292
398.2	2.279
398.4	2.263
398.6	2.155
398.8	2.134
399.0	2.300
399.2	2.303
399.4	2.224
399.6	2.365
399.8	2.349
400.0	2.510
400.2	2.811
400.4	2.791
400.6	2.581
400.8	2.527
401.0	2.406
401.2	2.532
401.4	2.737
401.6	2.829
401.8	3.016
402.0	3.104
402.2	2.986
402.4	2.947
402.6	3.000
402.8	3.188
403.0	3.449
403.2	3.597
403.4	3.496
403.6	3.499
403.8	3.549
404.0	3.723
404.2	3.746
404.4	3.900
404.6	3.986
404.8	4.037
405.0	4.074
405.2	4.080
405.4	4.139
405.6	4.383
405.8	4.634
406.0	4.780
406.2	5.063
406.4	5.119
406.6	5.134
406.8	5.354
407.0	5.535
407.2	5.524
407.4	5.723
407.6	5.712
407.8	5.835
408.0	6.289
408.2	6.513
408.4	6.555
408.6	6.736
408.8	6.849
409.0	7.273
409.2	7.681
409.4	7.766
409.6	8.078
409.8	8.497
410.0	8.969
410.2	9.381
410.4	9.356
410.6	9.223
410.8	9.560
411.0	10.01
411.2	10.52
411.4	10.81
411.6	11.11
411.8	11.63
412.0	12.24
412.2	13.15
412.4	13.99
412.6	14.30
412.8	14.79
413.0	15.01
413.2	15.09
413.4	15.67
413.6	16.51
413.8	17.09
414.0	17.49
414.2	17.71
414.4	18.03
414.6	18.47
414.8	19.28
415.0	20.34
415.2	21.21
415.4	22.01
415.6	22.49
415.8	22.86
416.0	23.28
416.2	24.17
416.4	24.65
416.6	25.75
416.8	26.38
417.0	27.47
417.2	28.63
417.4	29.93
417.6	30.69
417.8	32.45
418.0	33.13
418.2	33.87
418.4	34.73
418.6	35.42
418.8	36.27
419.0	37.77
419.2	38.88
419.4	40.31
419.6	41.52
419.8	42.60
420.0	43.42
420.2	44.14
420.4	45.18
420.6	46.92
420.8	48.09
421.0	50.32
421.2	51.49
421.4	52.21
421.6	53.50
421.8	54.40
422.0	55.02
422.2	57.09
422.4	58.60
422.6	60.17
422.8	62.11
423.0	63.27
423.2	64.51
423.4	65.97
423.6	67.71
423.8	69.72
424.0	71.24
424.2	72.64
424.4	74.38
424.6	74.95
424.8	76.25
425.0	78.28
425.2	80.29
425.4	82.40
425.6	84.72
425.8	85.90
426.0	87.46
426.2	88.61
426.4	90.66
426.6	92.82
426.8	94.95
427.0	95.89
427.2	97.33
427.4	97.51
427.6	99.20
427.8	101.7
428.0	104.0
428.2	105.7
428.4	107.7
428.6	108.0
428.8	108.9
429.0	111.0
429.2	113.0
429.4	115.8
429.6	118.7
429.8	120.6
430.0	121.8
430.2	123.7
430.4	125.1
430.6	126.6
430.8	128.7
431.0	131.0
431.2	133.2
431.4	135.9
431.6	138.1
431.8	138.8
432.0	140.1
432.2	141.6
432.4	144.0
432.6	146.5
432.8	149.0
433.0	150.6
433.2	153.4
433.4	155.1
433.6	155.8
433.8	156.6
434.0	156.7
434.2	158.0
434.4	160.8
434.6	163.9
434.8	166.2
435.0	167.9
435.2	169.3
435.4	170.7
435.6	172.8
435.8	175.4
436.0	177.4
436.2	178.5
436.4	180.4
436.6	181.3
436.8	183.2
437.0	184.1
437.2	185.9
437.4	187.5
437.6	190.4
437.8	192.7
438.0	194.5
438.2	195.3
438.4	196.2
438.6	198.0
438.8	201.9
439.0	203.5
439.2	204.9
