nm    	Abs   
300.00 	0.244 
299.00 	0.251 
298.00 	0.259 
297.00 	0.266 
296.00 	0.273 
295.00 	0.279 
294.00 	0.285 
293.00 	0.289 
292.00 	0.293 
291.00 	0.295 
290.00 	0.296 
289.00 	0.296 
288.00 	0.296 
287.00 	0.295 
286.00 	0.295 
285.00 	0.294 
284.00 	0.295 
283.00 	0.298 
282.00 	0.303 
281.00 	0.309 
280.00 	0.313 
279.00 	0.310 
278.00 	0.304 
277.00 	0.296 
276.00 	0.292 
275.00 	0.293 
274.00 	0.296 
273.00 	0.298 
272.00 	0.298 
271.00 	0.297 
270.00 	0.297 
269.00 	0.299 
268.00 	0.302 
267.00 	0.305 
266.00 	0.307 
265.00 	0.312 
264.00 	0.315 
263.00 	0.320 
262.00 	0.323 
261.00 	0.326 
260.00 	0.330 
259.00 	0.334 
258.00 	0.339 
257.00 	0.345 
256.00 	0.351 
255.00 	0.359 
254.00 	0.368 
253.00 	0.379 
252.00 	0.389 
251.00 	0.401 
250.00 	0.412 
249.00 	0.424 
248.00 	0.434 
247.00 	0.445 
246.00 	0.453 
245.00 	0.462 
244.00 	0.469 
243.00 	0.475 
242.00 	0.479 
241.00 	0.482 
240.00 	0.482 
239.00 	0.481 
238.00 	0.479 
237.00 	0.474 
236.00 	0.469 
235.00 	0.464 
234.00 	0.458 
233.00 	0.451 
232.00 	0.444 
231.00 	0.438 
230.00 	0.434 
229.00 	0.431 
228.00 	0.431 
227.00 	0.434 
226.00 	0.442 
225.00 	0.456 
224.00 	0.475 
223.00 	0.503 
222.00 	0.540 
221.00 	0.588 
220.00 	0.641 
219.00 	0.705 
218.00 	0.772 
217.00 	0.845 
216.00 	0.913 
215.00 	0.978 
214.00 	1.030 
213.00 	1.063 
212.00 	1.080 
211.00 	1.073 
210.00 	1.053 
209.00 	1.008 
208.00 	0.954 
207.00 	0.875 
206.00 	0.774 
205.00 	0.650 
204.00 	0.500 
203.00 	0.311 
202.00 	0.078 
201.00 	-0.195 
200.00 	-0.473 
199.00 	-0.699 
198.00 	-0.824 
197.00 	-0.834 
196.00 	-0.790 
195.00 	-0.668 
194.00 	-0.552 
193.00 	-0.436 
192.00 	-0.305 
191.00 	-0.170 
190.00 	-0.025 
