nm    	Abs   
300.00 	0.244 
299.00 	0.253 
298.00 	0.262 
297.00 	0.269 
296.00 	0.276 
295.00 	0.282 
294.00 	0.288 
293.00 	0.292 
292.00 	0.297 
291.00 	0.299 
290.00 	0.301 
289.00 	0.301 
288.00 	0.301 
287.00 	0.300 
286.00 	0.299 
285.00 	0.298 
284.00 	0.300 
283.00 	0.303 
282.00 	0.309 
281.00 	0.314 
280.00 	0.317 
279.00 	0.314 
278.00 	0.307 
277.00 	0.299 
276.00 	0.296 
275.00 	0.297 
274.00 	0.301 
273.00 	0.302 
272.00 	0.302 
271.00 	0.300 
270.00 	0.300 
269.00 	0.301 
268.00 	0.304 
267.00 	0.307 
266.00 	0.311 
265.00 	0.315 
264.00 	0.319 
263.00 	0.324 
262.00 	0.328 
261.00 	0.332 
260.00 	0.338 
259.00 	0.344 
258.00 	0.351 
257.00 	0.360 
256.00 	0.370 
255.00 	0.380 
254.00 	0.393 
253.00 	0.408 
252.00 	0.424 
251.00 	0.440 
250.00 	0.457 
249.00 	0.474 
248.00 	0.491 
247.00 	0.509 
246.00 	0.525 
245.00 	0.542 
244.00 	0.557 
243.00 	0.573 
242.00 	0.588 
241.00 	0.601 
240.00 	0.611 
239.00 	0.621 
238.00 	0.629 
237.00 	0.635 
236.00 	0.642 
235.00 	0.649 
234.00 	0.656 
233.00 	0.664 
232.00 	0.672 
231.00 	0.680 
230.00 	0.690 
229.00 	0.704 
228.00 	0.720 
227.00 	0.742 
226.00 	0.769 
225.00 	0.801 
224.00 	0.844 
223.00 	0.894 
222.00 	0.958 
221.00 	1.031 
220.00 	1.112 
219.00 	1.200 
218.00 	1.299 
217.00 	1.395 
216.00 	1.491 
215.00 	1.571 
214.00 	1.635 
213.00 	1.683 
212.00 	1.699 
211.00 	1.701 
210.00 	1.683 
209.00 	1.641 
208.00 	1.580 
207.00 	1.496 
206.00 	1.398 
205.00 	1.286 
204.00 	1.134 
203.00 	0.949 
202.00 	0.720 
201.00 	0.459 
200.00 	0.172 
199.00 	-0.033 
198.00 	-0.168 
197.00 	-0.171 
196.00 	-0.154 
195.00 	-0.069 
194.00 	-0.005 
193.00 	0.084 
192.00 	0.155 
191.00 	0.214 
190.00 	0.258 
